for	за	for	за	ADP	ADP
der	там	der	там	ADV	ADV
men	но	men	но	CONJ	CONJ
også	също	også	също	ADV	ADV
kan	могат	kunne	мога	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
hvor	къде	hvor	къде	ADV	ADV
under	долу	under	долу	ADV	ADV
under	отдолу	under	отдолу	ADV	ADV
hans	неговият	hans	мой	DET;3	DET;DEF;MASC;SG;3
hans	неговата	hans	мой	DET;3	DET;DEF;FEM;SG;3
hans	неговия	hans	мой	DET;3	DET;DEF;MASC;SG;3
over	отгоре	over	отгоре	ADV	ADV
første	първи	første	първи	ADJ	ADJ;INDF;MASC;SG
henvisninger	препратки	henvisning	препратка	N;INDF;MASC+FEM;PL	N;INDF;FEM;PL
henvisninger	препоръки	henvisning	препоръка	N;INDF;MASC+FEM;PL	N;INDF;FEM;PL
henvisninger	позовавания	henvisning	позовавам-(се)	N;INDF;MASC+FEM;PL	N;INDF;NEUT;PL
dansk	датски	dansk	датски	ADJ;INDF;SG	ADJ;INDF;MASC;SG
dansk	dansk	dansk	dansk	ADJ;INDF;SG	ADJ
mod	смелост	mod	смелост	N;INDF;NEUT;SG	N;INDF;FEM;SG
mod	кураж	mod	кураж	N;INDF;NEUT;SG	N;INDF;MASC;SG
mod	тунинг	mod	тунинг	N;INDF;NEUT;SG	N;INDF;MASC;SG
mod	мод	mod	мод	N;INDF;NEUT;SG	N;INDF;MASC;SG
hun	тя	hun	аз	PRO;NOM;MASC+FEM;SG;3	PRO;NOM;FEM;SG;3
denne	това	denne	този	PRO;MASC+FEM;SG	PRO;NOM;NEUT;SG
del	част	del	част	N;INDF;MASC+FEM;SG	N;INDF;FEM;SG
del	споделяне	del	споделяне	N;INDF;MASC+FEM;SG	N;INDF;NEUT;SG
del	дял	del	дял	N;INDF;MASC+FEM;SG	N;INDF;MASC;SG
født	роден	føde	родя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
født	родена	føde	родя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
mellem	между	mellem	между	ADP	ADP
dette	това	denne	този	PRO;NEUT;SG	PRO;NOM;NEUT;SG
deres	тяхното	deres	наш	DET;3	DET;DEF;NEUT;SG;3
deres	тяхната	deres	наш	DET;3	DET;DEF;FEM;SG;3
deres	техните	deres	наш	DET;3	DET;DEF;PL;3
deres	техният	deres	наш	DET;3	DET;DEF;MASC;SG;3
deres	тяхна	deres	наш	DET;3	DET;INDF;FEM;SG;3
deres	тяхната	deres	наш	DET;3	DET;DEF;FEM;SG;3
deres	техните	deres	наш	DET;3	DET;DEF;PL;3
deres	техен	deres	наш	DET;3	DET;INDF;MASC;SG;3
team	отбор	team	отбор	N;INDF;NEUT;SG	N;INDF;MASC;SG
team	екип	team	екип	N;INDF;NEUT;SG	N;INDF;MASC;SG
kun	само	kun	само	ADV	ADV
kun	единствено	kun	единствено	ADV	ADV
store	големи	stor	голям	ADJ;PL	ADJ;INDF;PL
store	големи	stor	голям	ADJ;PL	ADJ;INDF;PL
sammen	заедно	sammen	заедно	ADV	ADV
bliver	оставам	blive	оставам	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
samme	същият	samme	същ	ADJ	ADJ;DEF;MASC;SG
samme	същата	samme	същ	ADJ	ADJ;DEF;FEM;SG
samme	същото	samme	същ	ADJ	ADJ;DEF;NEUT;SG
ham	него	han	аз	PRO;ACC;MASC+FEM;SG;3	PRO;ACC;MASC;SG;3
omkring	наоколо	omkring	наоколо	ADV	ADV
kom	дойде	komme	дойда	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tre	три	tre	три	NUM	NUM;INDF;PL
tre	трима	tre	трима	NUM	NUM;INDF;PL
blandt	сред	blandt	сред	ADP	ADP
byen	градът	by	град	N;DEF;MASC+FEM;SG	N;DEF;MASC;SG
byen	градът	by	град	N;DEF;MASC+FEM;SG	N;DEF;MASC;SG
nogle	някои	nogen	някой	PRO;PL	PRO;NOM;PL
mens	докато	mens	докато	CONJ	CONJ
dag	ден	dag	ден	N;INDF;MASC+FEM;SG	N;INDF;MASC;SG
her	тук	her	там	ADV	ADV
tilbage	назад	tilbage	назад	ADV	ADV
tilbage	обратно	tilbage	обратно	ADV	ADV
kommune	комуна	kommune	комуна	N;INDF;MASC+FEM;SG	N;INDF;FEM;SG
kommune	община	kommune	община	N;INDF;MASC+FEM;SG	N;INDF;FEM;SG
