この	цей	この	цей	DET	DET;NOM;MASC;SG
この	ця	この	цей	DET	DET;NOM;FEM;SG
まで	до	まで	до	ADP	ADP;GEN
もの	речі	もの	річ	N	N;INAN;NOM;FEM;PL
もの	речей	もの	річ	N	N;INAN;GEN;FEM;PL
大学	університети	大学	університети	N	N;INAN;NOM;MASC;PL
大学	університет	大学	університет	N	N;INAN;NOM;MASC;SG
大学	коледж	大学	коледж	N	N;INAN;NOM;MASC;SG
大学	коледжі	大学	коледжа	N	N;INAN;NOM;MASC;SG
大学	коледжі	大学	коледжа	N	N;INAN;NOM;MASC;SG
テレビ	телебачення	テレビ	телебачення	N	N;INAN;NOM;NEUT;SG
削除	вилучено	削除	вилучити	V	V;PFV;IND;0;FIN
削除	прибрати	削除	прибрати	V	V;PFV;NFIN
削除	видалити	削除	видалити	V	V;PFV;NFIN
削除	вилучити	削除	вилучити	V	V;PFV;NFIN
削除	видалити	削除	видалити	V	V;PFV;NFIN
削除	вилучити	削除	вилучити	V	V;PFV;NFIN
現在	течія	現在	течія	N	N;INAN;NOM;FEM;SG
現在	струм	現在	струм	N	N;INAN;NOM;MASC;SG
現在	сьогодення	現在	сьогодення	N	N;INAN;NOM;NEUT;SG
現在	подарунок	現在	подарунок	N	N;INAN;NOM;MASC;SG
学校	школах	学校	школа	N	N;INAN;ESS;FEM;PL
学校	шкіл	学校	школа	N	N;INAN;GEN;FEM;PL
学校	школа	学校	школа	N	N;INAN;NOM;FEM;SG
学校	училище	学校	училище	N	N;INAN;NOM;NEUT;SG
世界	світ	世界	світ	N	N;INAN;NOM;MASC;SG
世界	світе	世界	світи	N	N;INAN;NOM;MASC;SG
でも	але	でも	але	CONJ	CONJ
について	про	について	про	ADP	ADP;ACC
について	щодо	について	щодо	ADP	ADP;GEN
作品	дискографія	作品	дискографія	N	N;INAN;NOM;FEM;SG
作品	руслани	作品	руслан	N	N;ANIM;NOM;FEM;PL
時代	епоха	時代	епоха	N	N;INAN;NOM;FEM;SG
映画	фільм	映画	фільм	N	N;INAN;NOM;MASC;SG
映画	кіно	映画	кіно	N	N;INAN;NOM;NEUT;SG
映画	кінематограф	映画	кінематограф	N	N;INAN;NOM;MASC;SG
映画	кіно	映画	кіно	N	N;INAN;NOM;NEUT;SG
映画	фільм	映画	фільм	N	N;INAN;NOM;MASC;SG
映画	плівка	映画	плівка	N	N;INAN;NOM;FEM;SG
映画	фільми	映画	фільм	N	N;INAN;NOM;MASC;PL
映画	кіно	映画	кіно	N	N;INAN;NOM;NEUT;SG
監督	режисер	監督	режисер	N	N;ANIM;NOM;MASC;SG
監督	директор	監督	директор	N	N;ANIM;NOM;MASC;SG
監督	нагляду	監督	нагляд	N	N;INAN;GEN;MASC;SG
監督	опіки	監督	опіка	N	N;INAN;NOM;FEM;PL
監督	нагляд	監督	нагляд	N	N;INAN;NOM;MASC;SG
鉄道	машиніст	鉄道	машиніст	N	N;ANIM;NOM;MASC;SG
鉄道	залізниця	鉄道	залізниця	N	N;INAN;NOM;FEM;SG
鉄道	залізниця	鉄道	залізниця	N	N;INAN;NOM;FEM;SG
鉄道	залізниці	鉄道	залізниця	N	N;INAN;NOM;FEM;PL
鉄道	залізниця	鉄道	залізниця	N	N;INAN;NOM;FEM;SG
使用	використати	使用	використати	V	V;PFV;NFIN
使用	використовувати	使用	використовувати	V	V;IPFV;NFIN
出演	зіграла	出演	зіграти	V	V;PFV;FEM;IND;SG;PST;FIN
時間	годин	時間	година	N	N;INAN;GEN;FEM;PL
時間	години	時間	година	N	N;INAN;NOM;FEM;PL
時間	година	時間	година	N	N;INAN;NOM;FEM;SG
時間	години	時間	година	N	N;INAN;NOM;FEM;PL
時間	годину	時間	година	N	N;INAN;ACC;FEM;SG
時間	тайм	時間	тайм	N	N;INAN;NOM;MASC;SG
時間	час	時間	час	N	N;INAN;NOM;MASC;SG
開始	починаємо	開始	починати	V	V;IPFV;IND;PL;1;PRS;FIN
開始	запустити	開始	запустити	V	V;PFV;NFIN
開始	розпочати	開始	розпочати	V	V;PFV;NFIN
