категорія	kategoria	категорія	kategoria	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
від	od	від	od	ADP;GEN	ADP
для	dla	для	dla	ADP;GEN	ADP
його	go	він	on	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
був	była	бути	być	V;IPFV;MASC;IND;SG;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
був	był	бути	być	V;IPFV;MASC;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
був	było	бути	być	V;IPFV;MASC;IND;SG;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
населення	populacja	населення	populacja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
населення	ludność	населення	ludność	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
було	była	бути	być	V;IPFV;NEUT;IND;SG;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
було	był	бути	być	V;IPFV;NEUT;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
було	było	бути	być	V;IPFV;NEUT;IND;SG;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
під	pod	під	pod	ADP;ACC	ADP
час	czas	час	czas	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
але	ale	але	ale	CONJ	CONJ
була	była	бути	być	V;IPFV;FEM;IND;SG;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
була	był	бути	być	V;IPFV;FEM;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
була	było	бути	być	V;IPFV;FEM;IND;SG;PST;FIN	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
були	byli	бути	być	V;IPFV;IND;PL;PST;FIN	V;IPFV;MASC;IND;PL;PST;FIN;ACT
міста	kaprys	місто	kaprys	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
село	wioska	село	wioska	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
село	village	село	village	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
село	wieś	село	wieś	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
район	okręg	район	okręg	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
район	dystrykt	район	dystrykt	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
район	dzielnica	район	dzielnica	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
район	rejon	район	rejon	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
через	przez	через	przez	ADP;ACC	ADP
рік	rok	рік	rok	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
відстань	dystans	відстань	dystans	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
має	posiada	мати	posiadać	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
має	ma	мати	mieć	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
має	musi	мати	musieć	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
область	teren	область	teren	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
область	powierzchnia	область	powierzchnia	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
область	obszar	область	obszar	N;INAN;NOM;FEM;SG	N;NOM;MASC;SG
яка	która	який	który	DET;NOM;FEM;SG	DET;NOM;FEM;SG
яка	który	який	który	DET;NOM;FEM;SG	DET;NOM;MASC;SG
вони	oni	вони	on	PRO;NOM;PL;3	PRO;NOM;MASC;PL;3
між	między	між	między	ADP;INS	ADP
роки	lata	рік	rok	N;INAN;NOM;MASC;PL	N;NOM;MASC;PL
обговорення	dyskusja	обговорення	dyskusja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
обговорення	omówienie	обговорення	omówienie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
вона	ona	вона	on	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
лише	tylko	лише	tylko	PART	PART
список	wykaz	список	wykaz	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
список	lista	список	list	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
список	spis	список	spis	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
місце	miejsce	місце	miejsce	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
місце	miejsce	місце	miejsce	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
місце	lokalizacja	місце	lokalizacja	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
місце	położenie	місце	położenie	N;INAN;NOM;NEUT;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
місце	siedzenie	місце	siedzenie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
місце	siedziba	місце	siedziba	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
місце	siedzenia	місце	siedzenie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
серпня	sierpnia	серпень	sierpień	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
січня	stycznia	січень	styczeń	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
січня	styczniu	січень	styczeń	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
грудня	grudniu	грудень	grudzień	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
жовтня	października	жовтень	październik	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
серед	wśród	серед	wśród	ADP;GEN	ADP
серед	wśród	серед	wśród	ADP;GEN	ADP
вид	rodzaj	вид	rodzaj	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вид	gatunek	вид	gatunek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вид	widok	вид	widok	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
червня	czerwca	червень	czerwiec	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
місто	miejscowość	місто	miejscowość	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
місто	miasto	місто	miasto	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
місто	miejscowość	місто	miejscowość	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
місто	miasto	місто	miasto	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
життя	dożywocie	життя	dożywocie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
життя	życie	життя	życie	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
листопада	listopada	листопад	listopada	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
центр	środek	центр	środek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
центр	ośrodek	центр	ośrodek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
центр	ośrodek	центр	ośrodek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
