एक	één	एक	één	NUM	NUM
श्रेणी	categorie	श्रेणी	categorie	N;NOM;FEM;SG;3	N;MASC+FEM;SG
श्रेणी	serie	श्रेणी	serie	N;NOM;FEM;SG;3	N;MASC+FEM;SG
श्रेणी	reeks	श्रेणी	reeks	N;NOM;FEM;SG;3	N;MASC+FEM;SG
किया	deed	कर	doen	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;PST;FIN
किया	gedaan	कर	doen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
हैं	zijn	है	zijn	V;IND;PL;3;PRS;FIN;ACT	V;PL;PRS;FIN
रूप	vorm	रूप	vorm	N;NOM;MASC;SG;3	N;MASC+FEM;SG
रूप	formulier	रूप	formulier	N;NOM;MASC;SG;3	N;NEUT;SG
रूप	verschijning	रूप	verschijning	N;NOM;MASC;SG;3	N;MASC+FEM;SG
गया	ging	जा	gaan	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;PST;FIN
साथ	samen	साथ	samen	ADV;NOM;MASC;SG;3	ADV
बाद	straks	बाद	straks	ADV;NOM;MASC;SG;3	ADV
अपने	je	अपना	je	PRO;NOM;MASC	PRO;NOM;2
अपने	uw	अपना	uw	PRO;NOM;MASC	PRO;2
था	was	था	zijn	V;MASC;IND;SG;PST;FIN;ACT	V;SG;PST;FIN
राज्य	state	राज्य	state	N;NOM;MASC;SG;3	N;MASC+FEM;SG
बाहरी	extern	बाहरी	extern	ADJ;NOM	ADJ
बाहरी	uitwendig	बाहरी	uitwendig	ADJ;NOM	ADJ
बाहरी	externe	बाहरी	extern	ADJ;NOM	ADJ
ईसा	jezus	ईसा	jezus	N;NOM;MASC;SG;3	N;MASC+FEM;SG
ईसा	jesus	ईसा	jesus	N;NOM;MASC;SG;3	N;MASC+FEM;SG
सरकार	regering	सरकार	regering	N;NOM;FEM;SG;3	N;MASC+FEM;SG
सरकार	overheid	सरकार	overheid	N;NOM;FEM;SG;3	N;MASC+FEM;SG
कड़ियाँ	kettingen	कड़ी	ketting	N;NOM;FEM;PL;3	N;PL
कड़ियाँ	ketens	कड़ी	keten	N;NOM;FEM;PL;3	N;PL
प्रदेश	regio	प्रदेश	regio	N;NOM;MASC;SG;3	N;MASC+FEM;SG
दिया	gegeven	दे	geven	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
दिया	gaf	दे	geven	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;PST;FIN
वर्ष	jaar	वर्ष	jaar	N;NOM;MASC;SG;3	N;NEUT;SG
वर्ष	jaar	वर्ष	jaar	N;NOM;MASC;SG;3	N;NEUT;SG
समय	timing	समय	timing	N;NOM;MASC;SG;3	N;MASC+FEM;SG
समय	tijd	समय	tijd	N;NOM;MASC;SG;3	N;MASC+FEM;SG
नाम	naam	नाम	naam	N;NOM;MASC;SG;3	N;MASC+FEM;SG
वे	ze	वह	ze	PRO;NOM;SG;3	PRO;3
वे	zij	वह	zij	PRO;NOM;SG;3	PRO;NOM;3
प्रकार	soort	प्रकार	soort	N;NOM;MASC;SG;3	N;SG
प्रकार	type	प्रकार	type	N;NOM;MASC;SG;3	N;NEUT;SG
प्रकार	soort	प्रकार	soort	N;NOM;MASC;SG;3	N;SG
क्षेत्र	gebied	क्षेत्र	gebied	N;NOM;MASC;SG;3	N;NEUT;SG
क्षेत्र	oppervlakte	क्षेत्र	oppervlakte	N;NOM;MASC;SG;3	N;MASC+FEM;SG
क्षेत्र	regio	क्षेत्र	regio	N;NOM;MASC;SG;3	N;MASC+FEM;SG
आधिकारिक	officiële	आधिकारिक	officeel	ADJ	ADJ
आधिकारिक	officieel	आधिकारिक	officieel	ADJ	ADJ
कारण	reden	कारण	reden	N;NOM;MASC;SG;3	N;MASC+FEM;SG
कारण	rede	कारण	rede	N;NOM;MASC;SG;3	N;MASC+FEM;SG
कारण	oorzaak	कारण	oorzaak	N;NOM;MASC;SG;3	N;MASC+FEM;SG
जैसे	zoals	जैसे	zoals	CONJ	CONJ
करता	doet	कर	doen	V;IPFV;MASC;SG;V.PTCP;ACT	V;SG;PRS;FIN
पहले	geleden	पहले	geleden	ADV;NOM;MASC;SG;3	ADV
पहले	eerder	पहले	eerder	ADV;NOM;MASC;SG;3	ADV
पहले	eerst	पहले	eerst	ADV;NOM;MASC;SG;3	ADV
दो	twee	दो	twee	NUM	NUM
जिला	district	जिला	district	N;NOM;MASC;SG;3	N;NEUT;SG
उन्होंने	ze	वह	ze	PRO;SG;3;FORM	PRO;3
जन्म	born	जन्म	born	N;NOM;MASC;SG;3	N;MASC+FEM;SG
जन्म	geboorte	जन्म	geboorte	N;NOM;MASC;SG;3	N;MASC+FEM;SG
लेकिन	maar	लेकिन	maar	CONJ	CONJ
कहा	zei	कह	zeggen	V;PFV;MASC;SG;V.PTCP;ACT	V;SG;PST;FIN
कहा	gezegd	कह	zeggen	V;PFV;MASC;SG;V.PTCP;ACT	V;V.PTCP
लोग	mensen	लोग	mens	N;NOM;MASC;PL;3	N;PL
लोग	personen	लोग	persoon	N;NOM;MASC;PL;3	N;PL
प्राचीन	primitieve	प्राचीन	primitief	ADJ;NOM	ADJ
प्राचीन	primitief	प्राचीन	primitief	ADJ;NOM	ADJ
प्राचीन	praetor	प्राचीन	praetor	ADJ;NOM	ADJ
देखें	kijken	देख	kijken	V;SBJV;PL;FIN;ACT	V;NFIN
देखें	zien	देख	zien	V;SBJV;PL;FIN;ACT	V;NFIN
देखें	bekijken	देख	bekijken	V;SBJV;PL;FIN;ACT	V;NFIN
भाषा	taal	भाषा	taal	N;NOM;FEM;SG;3	N;MASC+FEM;SG
भाषा	taalgebruik	भाषा	taalgebruik	N;NOM;FEM;SG;3	N;NEUT;SG
प्रयोग	gebruik	प्रयोग	gebruik	N;NOM;MASC;SG;3	N;NEUT;SG
प्रयोग	experiment	प्रयोग	experiment	N;NOM;MASC;SG;3	N;NEUT;SG
शामिल	inclusief	शामिल	inclusief	ADJ	ADJ
शामिल	inclusief	शामिल	inclusief	ADJ	ADJ
स्थान	plaats	स्थान	plaats	N;NOM;MASC;SG;3	N;MASC+FEM;SG
स्थान	lokatie	स्थान	lokatie	N;NOM;MASC;SG;3	N;MASC+FEM;SG
स्थान	locatie	स्थान	locatie	N;NOM;MASC;SG;3	N;MASC+FEM;SG
स्थान	ligging	स्थान	ligging	N;NOM;MASC;SG;3	N;MASC+FEM;SG
प्रमुख	chef	प्रमुख	chef	N;NOM;MASC;SG;3	N;MASC+FEM;SG
प्रमुख	chief	प्रमुख	chief	N;NOM;MASC;SG;3	N;MASC+FEM;SG
प्रमुख	opperhoofd	प्रमुख	opperhoofd	N;NOM;MASC;SG;3	N;NEUT;SG
प्रमुख	majoor	प्रमुख	majoor	N;NOM;MASC;SG;3	N;MASC+FEM;SG
प्रमुख	major	प्रमुख	major	N;NOM;MASC;SG;3	N;MASC+FEM;SG
प्रमुख	hoofdvak	प्रमुख	hoofdvak	N;NOM;MASC;SG;3	N;NEUT;SG
प्रमुख	main	प्रमुख	main	N;NOM;MASC;SG;3	N;MASC+FEM;SG
थी	was	था	zijn	V;FEM;IND;SG;PST;FIN;ACT	V;SG;PST;FIN
कार्य	job	कार्य	job	N;NOM;MASC;SG;3	N;MASC+FEM;SG
कार्य	baan	कार्य	baan	N;NOM;MASC;SG;3	N;MASC+FEM;SG
कार्य	werk	कार्य	werk	N;NOM;MASC;SG;3	N;NEUT;SG
कार्य	arbeid	कार्य	arbeid	N;NOM;MASC;SG;3	N;MASC+FEM;SG
कार्य	taak	कार्य	taak	N;NOM;MASC;SG;3	N;MASC+FEM;SG
नगर	stad	नगर	stad	N;NOM;MASC;SG;3	N;MASC+FEM;SG
नगर	stad	नगर	stad	N;NOM;MASC;SG;3	N;MASC+FEM;SG
नगर	nagar	नगर	nagar	N;NOM;MASC;SG;3	N;MASC+FEM;SG
उपयोग	gebruik	उपयोग	gebruik	N;NOM;MASC;SG;3	N;NEUT;SG
उपयोग	gebruik	उपयोग	gebruik	N;NOM;MASC;SG;3	N;NEUT;SG
लोगों	mensen	लोग	mens	N;ACC;MASC;PL;3	N;PL
लोगों	personen	लोग	persoon	N;ACC;MASC;PL;3	N;PL
आधार	base	आधार	base	N;NOM;MASC;SG;3	N;MASC+FEM;SG
आधार	basis	आधार	basis	N;NOM;MASC;SG;3	N;MASC+FEM;SG
आधार	veronderstelling	आधार	veronderstelling	N;NOM;MASC;SG;3	N;MASC+FEM;SG
आधार	grondslag	आधार	grondslag	N;NOM;MASC;SG;3	N;MASC+FEM;SG
काम	werk	काम	werk	N;NOM;MASC;SG;3	N;NEUT;SG
काम	arbeid	काम	arbeid	N;NOM;MASC;SG;3	N;MASC+FEM;SG
जीवन	leven	जीवन	leven	N;NOM;MASC;SG;3	N;NEUT;SG
विश्व	wereld	विश्व	wereld	N;NOM;MASC;SG;3	N;MASC+FEM;SG
निर्माण	schepping	निर्माण	schepping	N;NOM;MASC;SG;3	N;MASC+FEM;SG
निर्माण	creatie	निर्माण	creatie	N;NOM;MASC;SG;3	N;MASC+FEM;SG
निर्माण	bouw	निर्माण	bouw	N;NOM;MASC;SG;3	N;MASC+FEM;SG
निर्माण	constructie	निर्माण	constructie	N;NOM;MASC;SG;3	N;MASC+FEM;SG
निर्माण	bouwnijverheid	निर्माण	bouwnijverheid	N;NOM;MASC;SG;3	N;MASC+FEM;SG
निर्माण	opbouw	निर्माण	opbouw	N;NOM;MASC;SG;3	N;MASC+FEM;SG
निर्माण	fabricage	निर्माण	fabricage	N;NOM;MASC;SG;3	N;MASC+FEM;SG
गई	ging	जा	gaan	V;PFV;FEM;SG;V.PTCP;ACT	V;SG;PST;FIN
जानकारी	info	जानकारी	info	N;NOM;FEM;SG;3	N;MASC+FEM;SG
जानकारी	informatie	जानकारी	informatie	N;NOM;FEM;SG;3	N;MASC+FEM;SG
