категорія	kategorie	категорія	kategorie	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG;POS
від	ze	від	z	ADP;GEN	ADP;GEN
від	od	від	od	ADP;GEN	ADP;GEN
також	rovněž	також	rovněž	ADV	ADV
також	také	також	také	ADV	ADV
також	též	також	též	ADV	ADV
також	taky	також	také	ADV	ADV
його	ho	він	on	PRO;ACC;MASC;SG;3	PRO;ACC;SG;3
був	bylo	бути	být	V;IPFV;MASC;IND;SG;PST;FIN	V;NEUT;SG;POS;PST;V.PTCP;ACT
був	byl	бути	být	V;IPFV;MASC;IND;SG;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
населення	obyvatelstvo	населення	obyvatelstvo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
населення	demografie	населення	demografie	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
населення	obyvatelstvo	населення	obyvatelstvo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
населення	populace	населення	populace	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
було	bylo	бути	být	V;IPFV;NEUT;IND;SG;PST;FIN	V;NEUT;SG;POS;PST;V.PTCP;ACT
було	byl	бути	být	V;IPFV;NEUT;IND;SG;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
під	pod	під	pod	ADP;ACC	ADP;ACC
під	pod	під	pod	ADP;ACC	ADP;ACC
або	buď	або	buď	CONJ	CONJ
час	čas	час	čas	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
час	doba	час	doba	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
час	time	час	time	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
але	ale	але	ale	CONJ	CONJ
була	bylo	бути	být	V;IPFV;FEM;IND;SG;PST;FIN	V;NEUT;SG;POS;PST;V.PTCP;ACT
була	byl	бути	být	V;IPFV;FEM;IND;SG;PST;FIN	V;MASC;SG;POS;PST;V.PTCP;ACT
були	byli	бути	být	V;IPFV;IND;PL;PST;FIN	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
були	byly	бути	být	V;IPFV;IND;PL;PST;FIN	V;INAN;PL;POS;PST;V.PTCP;ACT
міста	rozmar	місто	rozmar	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
село	village	село	villaga	N;INAN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
село	vesnice	село	vesnice	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
район	okres	район	okres	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
район	okrsek	район	okrsek	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
через	přes	через	přes	ADP;ACC	ADP;ACC
через	přes	через	přes	ADP;ACC	ADP;ACC
через	skrze	через	skrz	ADP;ACC	ADP;ACC
села	vesnice	село	vesnice	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG;POS
