και	ja	και	ja	CONJ	CONJ
κατηγορία	kategoria	κατηγορία	kategori	N;NOM;FEM;SG	N;NOM;SG
κατηγορία	luokka	κατηγορία	luokka	N;NOM;FEM;SG	N;NOM;SG
ένα	yks	ένας	yksi	NUM;NOM;NEUT;SG	NUM;NOM;SG
ένα	yksi	ένας	yksi	NUM;NOM;NEUT;SG	NUM;NOM;SG
ότι	että	ότι	että	CONJ	CONJ
μια	yks	ένας	yksi	NUM;NOM;FEM;SG	NUM;NOM;SG
μια	yksi	ένας	yksi	NUM;NOM;FEM;SG	NUM;NOM;SG
έχει	on	έχω	olla	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
αλλά	mutta	αλλά	mutta	CONJ	CONJ
μετά	sitten	μετά	sitten	ADV	ADV
μετά	jälkeen	μετά	jälkeen	ADV	ADV
επίσης	lisäksi	επίσης	lisäksi	ADV	ADV
επίσης	myöskin	επίσης	myöskin	ADV	ADV
επίσης	myös	επίσης	myös	ADV	ADV
είχε	oli	έχω	olla	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
αυτό	tämä	αυτός	tämä	PRO;NOM;NEUT;SG;3	PRO;NOM;SG
αυτό	tuo	αυτός	tuo	PRO;NOM;NEUT;SG;3	PRO;NOM;SG
όταν	kun	όταν	kun	CONJ	CONJ
μία	yks	ένας	yksi	NUM;NOM;FEM;SG	NUM;NOM;SG
μία	yksi	ένας	yksi	NUM;NOM;FEM;SG	NUM;NOM;SG
χρόνια	vuodet	χρόνος	vuosi	N;NOM;NEUT;PL	N;NOM;PL
πιο	lisää	πιο	lisää	ADV	ADV
πιο	enemmän	πιο	enemmän	ADV	ADV
πόλη	kaupunki	πόλη	kaupunki	N;NOM;FEM;SG	N;NOM;SG
πόλη	kaupunki	πόλη	kaupunki	N;NOM;FEM;SG	N;NOM;SG
πόλη	paikkakunta	πόλη	paikka#kunta	N;NOM;FEM;SG	N;NOM;SG
μόνο	ainoastaan	μόνο	ainoastaan	ADV	ADV
μόνο	vain	μόνο	vain	ADV	ADV
έγινε	tehty	γίνομαι	tehdä	V;PFV;IND;SG;3;PST;FIN;PASS	V;NOM;SG;V.PTCP;PASS
πολύ	hyvin	πολύ	hyvin	ADV	ADV
πολύ	erittäin	πολύ	erittäin	ADV	ADV
περιοχή	alue	περιοχή	alue	N;NOM;FEM;SG	N;NOM;SG
περιοχή	alue	περιοχή	alue	N;NOM;FEM;SG	N;NOM;SG
τότε	sitten	τότε	sitten	ADV	ADV
όνομα	nimi	όνομα	nimi	N;NOM;NEUT;SG	N;NOM;SG
μέρος	osa	μέρος	osa	N;NOM;NEUT;SG	N;NOM;SG
μέρος	paikka	μέρος	paikka	N;NOM;NEUT;SG	N;NOM;SG
σήμερα	tänään	σήμερα	tänään	ADV	ADV
μέσα	sisältä	μέσα	sisältä	ADV	ADV
μέσα	sisään	μέσα	sisään	ADV	ADV
μέσα	sisällä	μέσα	sisällä	ADV	ADV
μαζί	kimpassa	μαζί	kimpassa	ADV	ADV
μαζί	yhdessä	μαζί	yhdessä	ADV	ADV
ιστορία	tarina	ιστορία	tarina	N;NOM;FEM;SG	N;NOM;SG
ιστορία	historia	ιστορία	historia	N;NOM;FEM;SG	N;NOM;SG
πρωτάθλημα	league	πρωτάθλημα	league	N;NOM;NEUT;SG	N;NOM;SG
πρωτάθλημα	liiga	πρωτάθλημα	liiga	N;NOM;NEUT;SG	N;NOM;SG
πρωτάθλημα	mestaruus	πρωτάθλημα	mestaruus	N;NOM;NEUT;SG	N;NOM;SG
αργότερα	myöhemmin	αργά	myöhemmin	ADV;CMPR	ADV
νέα	uudet	νέος	uusi	ADJ;NOM;NEUT;PL	ADJ;NOM;PL
περίπου	noin	περίπου	noin	ADV	ADV
περίπου	suunnilleen	περίπου	suunnilleen	ADV	ADV
αυτά	nämä	αυτός	tämä	PRO;NOM;NEUT;PL;3	PRO;NOM;PL
πριν	ennen	πριν	ennen	ADV	ADV
εθνική	kansallinen	εθνικός	kansallinen	ADJ;NOM;FEM;SG	ADJ;NOM;SG
αρχείο	arkisto	αρχείο	arkisto	N;NOM;NEUT;SG	N;NOM;SG
αρχείο	tiedosto	αρχείο	tiedosto	N;NOM;NEUT;SG	N;NOM;SG
αρχείο	kansio	αρχείο	kansio	N;NOM;NEUT;SG	N;NOM;SG
ομάδες	ryhmät	ομάδα	ryhmä	N;NOM;FEM;PL	N;NOM;PL
ομάδες	ryhmät	ομάδα	ryhmä	N;NOM;FEM;PL	N;NOM;PL
ομάδες	joukkueet	ομάδα	joukkue	N;NOM;FEM;PL	N;NOM;PL
έργο	projekti	έργο	projekti	N;NOM;NEUT;SG	N;NOM;SG
έργο	hanke	έργο	hanke	N;NOM;NEUT;SG	N;NOM;SG
έργο	työ	έργο	työ	N;NOM;NEUT;SG	N;NOM;SG
κυρίως	lähinnä	κυρίως	lähinnä	ADV	ADV
κυρίως	pääosin	κυρίως	pääosin	ADV	ADV
κυρίως	pääasiallisesti	κυρίως	pää#asiallisesti	ADV	ADV
κυρίως	pääasiassa	κυρίως	pääasiassa	ADV	ADV
κυρίως	lähinnä	κυρίως	lähinnä	ADV	ADV
