den	den	den	den	PRO;ACC;MASC+FEM;SG;3	PRO;DEF;MASC+FEM;SG
for	för	for	för	ADP	ADP
der	där	der	där	ADV	ADV
blev	blev	blive	bli	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
blev	stannat	blive	stanna	V;IND;PST;FIN;ACT	V;V.CVB;ACT
blev	stannade	blive	stanna	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
han	han	han	han	PRO;NOM;MASC+FEM;SG;3	PRO;NOM;DEF;MASC+FEM;SG
har	har	have	ha	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
har	har	have	ha	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ved	vet	vide	veta	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
men	men	men	men	CONJ	CONJ
også	också	også	också	ADV	ADV
også	även	også	även	ADV	ADV
også	också	også	också	ADV	ADV
også	alltför	også	alltför	ADV	ADV
efter	efteråt	efter	efteråt	ADV	ADV
hvor	där	hvor	där	ADV	ADV
havde	hadde	have	ha	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
havde	hade	have	ha	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
havde	haft	have	ha	V;IND;PST;FIN;ACT	V;V.CVB;ACT
under	nedan	under	nedan	ADV	ADV
under	nedanför	under	nedanför	ADV	ADV
over	ovan	over	ovan	ADV	ADV
over	ovanför	over	ovanför	ADV	ADV
første	första	første	en	ADJ	ADJ;NOM
henvisninger	hänvisningar	henvisning	hänvisning	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
henvisninger	hänvisningar	henvisning	hänvisning	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
henvisninger	referenser	henvisning	referens	N;INDF;MASC+FEM;PL	N;NOM;INDF;MASC+FEM;PL
dansk	danskt	dansk	danskt	ADJ;INDF;SG	ADJ;NOM;INDF;NEUT;SG
dansk	dansk	dansk	dansk	ADJ;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
mod	kurage	mod	kurage	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;SG
mod	mod	mod	mod	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;SG
mod	mod	mod	mod	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;SG
hun	hon	hun	hon	PRO;NOM;MASC+FEM;SG;3	PRO;NOM;DEF;MASC+FEM;SG
andre	andra	anden	annan	PRO;PL	PRO;INDF;PL
andre	andra	anden	annan	PRO;PL	PRO;INDF;PL
denne	denna	denne	denna	PRO;MASC+FEM;SG	PRO;DEF;MASC+FEM;SG
denne	detta	denne	denna	PRO;MASC+FEM;SG	PRO;DEF;NEUT;SG
fik	fick	få	få	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
del	del	del	del	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
del	del	del	del	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mellem	emellan	mellem	emellan	ADP	ADP
mellem	mellan	mellem	mellan	ADP	ADP
dette	denna	denne	denna	PRO;NEUT;SG	PRO;DEF;MASC+FEM;SG
dette	detta	denne	denna	PRO;NEUT;SG	PRO;DEF;NEUT;SG
team	lag	team	lag	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
team	team	team	team	N;INDF;NEUT;SG	N;NOM;INDF;NEUT;SG
kunne	kunde	kunne	kunna	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
senere	senare	senere	sen	ADV;CMPR	ADV;CMPR
kun	bara	kun	bara	ADV	ADV
kun	enbart	kun	enbart	ADV	ADV
kun	endast	kun	endast	ADV	ADV
dog	dock	dog	dock	ADV	ADV
dog	dock	dog	dock	ADV	ADV
dog	emellertid	dog	emellertid	ADV	ADV
tidligere	tidigare	tidligere	tidig	ADV;CMPR	ADV;CMPR
tidligere	tidigare	tidligere	tidig	ADV;CMPR	ADV;CMPR
tidligere	tidigare	tidligere	tidig	ADV;CMPR	ADV;CMPR
tidligere	tidigare	tidligere	tidig	ADV;CMPR	ADV;CMPR
siden	sedan	siden	sedan	ADV	ADV
have	har	have	ha	V;NFIN;ACT	V;IND;PRS;FIN;ACT
mere	mera	mere	mycket	ADV;CMPR	ADV;CMPR
mere	mer	mere	mycket	ADV;CMPR	ADV;CMPR
store	stora	stor	stor	ADJ;PL	ADJ;NOM;PL
store	stora	stor	stor	ADJ;PL	ADJ;NOM;PL
sammen	tillsammans	sammen	tillsammans	ADV	ADV
bliver	stannar	blive	stanna	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
vil	kommer	ville	komma	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
vil	vill	ville	vilja	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
ham	honom	han	han	PRO;ACC;MASC+FEM;SG;3	PRO;ACC;DEF;MASC+FEM;SG
omkring	ungefär	omkring	ungefär	ADV	ADV
omkring	omkring	omkring	omkring	ADV	ADV
omkring	runt	omkring	runt	ADV	ADV
blevet	varit	blive	vara	V;INDF;SG;PST;V.PTCP	V;V.CVB;ACT
skulle	borde	skulle	böra	V;IND;PST;FIN;ACT	V;IND;PST;FIN;ACT
tre	tre	tre	tre	NUM	NUM;NOM
tre	tre	tre	tre	NUM	NUM;NOM
blandt	bland	blandt	bland	ADP	ADP
blandt	bland	blandt	bland	ADP	ADP
byen	staden	by	stad	N;DEF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
byen	staden	by	stad	N;DEF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
byen	orten	by	ort	N;DEF;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
disse	dessa	denne	denna	PRO;PL	PRO;DEF;PL
nogle	vissa	nogen	vissa	PRO;PL	PRO;INDF;PL
nogle	somliga	nogen	somlig	PRO;PL	PRO;INDF;PL
maj	may	maj	may	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
maj	maj	maj	maj	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mens	medan	mens	medan	CONJ	CONJ
dag	dag	dag	dag	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
dag	dag	dag	dag	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
dag	day	dag	day	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
her	här	her	här	ADV	ADV
tilbage	tillbaks	tilbage	tillbaks	ADV	ADV
tilbage	tillbaka	tilbage	tillbaka	ADV	ADV
tilbage	bakåt	tilbage	bakåt	ADV	ADV
kommune	kollektiv	kommune	kollektiv	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kommune	kommun	kommune	kommun	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
død	död	død	död	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
død	death	død	death	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
død	död	død	död	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
død	dead	død	dead	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
dem	dem	de	de	PRO;ACC;PL;3	PRO;ACC;DEF;PL
findes	existerar	findes	existera	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
findes	existerar	findes	existera	V;IND;PRS;FIN;ACT	V;IND;PRS;FIN;ACT
august	august	august	august	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
august	augusti	august	augusti	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gang	tid	gang	tid	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gang	tidpunkt	gang	tidpunkt	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gang	dags	gang	dags	N;INDF;MASC+FEM;SG	N;MASC+FEM
gang	klockslag	gang	klockslag	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
forskellige	avvikande	forskellig	avvikande	ADJ;PL	ADJ;NOM;PRS;V.PTCP
forskellige	olika	forskellig	olik	ADJ;PL	ADJ;NOM;PL
forskellige	olika	forskellig	olik	ADJ;PL	ADJ;NOM;PL
tid	tid	tid	tid	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tid	tidpunkt	tid	tidpunkt	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tid	dags	tid	dags	N;INDF;MASC+FEM;SG	N;MASC+FEM
tid	klockslag	tid	klockslag	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
nye	nya	ny	ny	ADJ;PL	ADJ;NOM;PL
januar	januari	januar	januari	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stor	stor	stor	stor	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
stor	stort	stor	stor	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
stor	stor	stor	stor	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
stor	stort	stor	stor	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
stor	härligt	stor	härlig	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;INDF;NEUT;SG
hold	hålla	holde	hålla	V;IMP	V;NFIN;ACT
hold	inneha	holde	inneha	V;IMP	V;IMP;FIN;ACT
hold	hold	holde	hold	V;IMP	V;IMP;FIN;ACT
juni	juni	juni	juni	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
juni	juni	juni	juni	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
juni	june	juni	jun	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kendt	känd	kendt	känd	ADJ;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kendt	känt	kendt	känd	ADJ;INDF;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kendt	berömt	kendt	beröma	ADJ;INDF;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
kendt	berömd	kendt	berömd	ADJ;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kendt	känd	kendt	känd	ADJ;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
før	förut	før	förut	ADV	ADV
sogn	församling	sogn	församling	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
sogn	socken	sogn	socken	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
september	september	september	september	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
mest	mest	mest	mycket	ADV;RL	ADV;RL
april	april	april	april	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
oktober	oktober	oktober	oktober	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
marts	marsch	marts	marsch	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
marts	march	marts	march	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
marts	demonstrationståg	marts	demonstrationståg	N;INDF;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
marts	mars	marts	mars	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
hele	hela	hel	hel	ADJ;DEF;SG	ADJ;NOM;DEF;SG
juli	juli	juli	juli	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
juli	juli	juli	juli	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kirke	kyrka	kirke	kyrka	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
række	rad	række	rad	N;INDF;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
