din	من	din	مِن	ADP;ACC	ADP
prin	عبر	prin	عَبرَ	ADP;ACC	ADP;ACC
prin	خلال	prin	خِلَالَ	ADP;ACC	ADP;ACC
mare	عظيم	mare	عظيم	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
mare	عظيمة	mare	عَظِيمَة	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
mare	كبيرة	mare	كَبِير	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
mare	كبير	mare	كَبِير	ADJ;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
legaturi	روابط	legatură	روابط	N;INDF;FEM;PL	N;NOM;INDF;PL
legaturi	وصلات	legatură	وُصلَة	N;INDF;FEM;PL	N;NOM;INDF;PL
legaturi	روابط	legatură	روابط	N;INDF;FEM;PL	N;NOM;INDF;PL
legaturi	وصلات	legatură	وُصلَة	N;INDF;FEM;PL	N;NOM;INDF;PL
nume	اسم	nume	اِسم	N;INDF	N;NOM;INDF;SG
ani	اعوام	an	عَام	N;INDF;MASC;PL	N;NOM;INDF;PL
ani	سنين	an	سَنَة	N;INDF;MASC;PL	N;NOM;INDF;PL
ani	سنوات	an	سَنَة	N;INDF;MASC;PL	N;NOM;INDF;PL
doua	اثنين	doi	اِثنَان	NUM;FEM;SG	NUM;NOM;INDF;MASC
doua	اثنتان	doi	اِثنَان	NUM;FEM;SG	NUM;NOM;INDF;FEM
doua	اثنين	doi	اِثنَان	NUM;FEM;SG	NUM;NOM;INDF;MASC
doua	اثنتان	doi	اِثنَان	NUM;FEM;SG	NUM;NOM;INDF;FEM
sub	تحت	sub	تَحتَ	ADP;ACC	ADP;ACC
septembrie	ايلول	septembrie	أَيلُول	N;INDF;MASC;SG	N;NOM;INDF;SG
septembrie	سبتمبر	septembrie	سِبتَمبِر	N;INDF;MASC;SG	N;GEN;INDF;SG
timp	وقت	timp	وَقت	N;INDF;MASC;SG	N;NOM;INDF;SG
timp	زمن	timp	زَمَن	N;INDF;MASC;SG	N;NOM;INDF;SG
despre	حول	despre	حَولَ	ADP;ACC	ADP;ACC
despre	عن	despre	عَن	ADP;ACC	ADP
iunie	حزيران	iunie	حَزِيرَان	N;INDF;MASC;SG	N;NOM;INDF;SG
iunie	يونيو	iunie	يُونِيُو	N;INDF;MASC;SG	N;GEN;INDF;SG
octombrie	اكتوبر	octombrie	أُكتُوبِر	N;INDF;MASC;SG	N;GEN;INDF;SG
