και	и	και	и	CONJ	CONJ
από	от	από	от	ADP	ADP
από	из	από	из	ADP	ADP
με	с	με	с	ADP	ADP
για	для	για	для	ADP	ADP
για	за	για	за	ADP	ADP
κατηγορία	категория	κατηγορία	категория	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ένα	один	ένας	один	NUM;NOM;NEUT;SG	NUM;NOM;MASC
μια	один	ένας	один	NUM;NOM;FEM;SG	NUM;NOM;MASC
έχει	имеет	έχω	иметь	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
αλλά	но	αλλά	но	CONJ	CONJ
μετά	тогда	μετά	тогда	ADV	ADV
μετά	потом	μετά	потом	ADV	ADV
μετά	затем	μετά	затем	ADV	ADV
επίσης	также	επίσης	также	ADV	ADV
είχε	имел	έχω	иметь	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
δύο	два	δύο	два	NUM;NOM;MASC;PL	NUM;NOM;MASC
δύο	две	δύο	два	NUM;NOM;MASC;PL	NUM;NOM;FEM
δύο	двое	δύο	двое	NUM;NOM;MASC;PL	NUM;NOM
αυτό	это	αυτός	это	PRO;NOM;NEUT;SG;3	PRO;INAN;NOM;NEUT;SG
αυτό	это	αυτός	это	PRO;NOM;NEUT;SG;3	PRO;INAN;NOM;NEUT;SG
αυτή	она	αυτός	она	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
όπου	где	όπου	где	ADV	ADV
όπου	куда	όπου	куда	ADV	ADV
όταν	когда	όταν	когда	CONJ	CONJ
μέχρι	до	μέχρι	до	ADP	ADP
μία	один	ένας	один	NUM;NOM;FEM;SG	NUM;NOM;MASC
μπορεί	может	μπορώ	мочь	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
μεταξύ	между	μεταξύ	между	ADP	ADP
πιο	более	πιο	более	ADV	ADV;CMPR
πιο	больше	πιο	больше	ADV	ADV;CMPR
πιο	еще	πιο	еще	ADV	ADV
ένας	одна	ένας	один	DET;NOM;INDF;MASC;SG	DET;NOM;FEM;SG
ένας	одно	ένας	один	DET;NOM;INDF;MASC;SG	DET;NOM;NEUT;SG
πόλη	город	πόλη	город	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
πόλη	городок	πόλη	городок	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
πόλη	город	πόλη	город	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
έγινε	сделано	γίνομαι	делать	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
πολύ	очень	πολύ	очень	ADV	ADV
περιοχή	область	περιοχή	область	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
περιοχή	регион	περιοχή	регион	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
περιοχή	область	περιοχή	область	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
περιοχή	район	περιοχή	район	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
περιοχή	площадь	περιοχή	площадь	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
τότε	тогда	τότε	тогда	ADV	ADV
τότε	потом	τότε	потом	ADV	ADV
τότε	затем	τότε	затем	ADV	ADV
όνομα	имя	όνομα	имя	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
όνομα	название	όνομα	название	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
μέρος	часть	μέρος	часть	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
μέρος	место	μέρος	место	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
σήμερα	сегодня	σήμερα	сегодня	ADV	ADV
μέσα	внутри	μέσα	внутри	ADV	ADV
μέσα	изнутри	μέσα	изнутри	ADV	ADV
μέσα	внутрь	μέσα	внутрь	ADV	ADV
πως	как	πως	как	CONJ	CONJ
μαζί	вместе	μαζί	вместе	ADV	ADV
ιστορία	новость	ιστορία	новость	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ιστορία	рассказ	ιστορία	рассказ	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ιστορία	история	ιστορία	история	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ιστορία	история	ιστορία	история	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
πρωτάθλημα	лиги	πρωτάθλημα	лига	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
πρωτάθλημα	лига	πρωτάθλημα	лиго	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
πρωτάθλημα	чемпионат	πρωτάθλημα	чемпионат	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
αργότερα	позднее	αργά	поздно	ADV;CMPR	ADV;CMPR
αργότερα	позже	αργά	поздно	ADV;CMPR	ADV;CMPR
νέα	новые	νέος	новый	ADJ;NOM;NEUT;PL	ADJ;NOM;PL
περίπου	приблизительно	περίπου	приблизительно	ADV	ADV
περίπου	примерно	περίπου	примерно	ADV	ADV
πριν	прежде	πριν	прежде	ADV	ADV
χωρίς	без	χωρίς	без	ADP	ADP
εθνική	национальная	εθνικός	национальный	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
εθνική	национальный	εθνικός	национальный	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
συζήτηση	переписку	συζήτηση	переписка	N;ACC;FEM;SG	N;INAN;ACC;FEM;SG
αρχείο	архив	αρχείο	архив	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
αρχείο	файл	αρχείο	файл	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
πάνω	наверх	πάνω	наверх	ADV	ADV
πάνω	наверху	πάνω	наверху	ADV	ADV
ομάδες	группы	ομάδα	группа	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
ομάδες	команды	ομάδα	команда	N;NOM;FEM;PL	N;INAN;NOM;FEM;PL
