категорія	kategorija	категорія	kategorija	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
від	iz	від	iz	ADP;GEN	ADP;GEN
від	od	від	od	ADP;GEN	ADP;GEN
його	ga	він	on	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
був	bil	бути	biti	V;IPFV;MASC;IND;SG;PST;FIN	V;MASC;SG;V.PTCP
був	bila	бути	biti	V;IPFV;MASC;IND;SG;PST;FIN	V;FEM;SG;V.PTCP
був	bil	бути	biti	V;IPFV;MASC;IND;SG;PST;FIN	V;MASC;SG;V.PTCP
був	bila	бути	biti	V;IPFV;MASC;IND;SG;PST;FIN	V;FEM;SG;V.PTCP
населення	demografija	населення	demografija	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
населення	prebivalstvo	населення	prebivalstvo	N;INAN;NOM;NEUT;SG	N;NOM;NEUT;SG
населення	populacija	населення	populacija	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
було	bil	бути	biti	V;IPFV;NEUT;IND;SG;PST;FIN	V;MASC;SG;V.PTCP
було	bila	бути	biti	V;IPFV;NEUT;IND;SG;PST;FIN	V;FEM;SG;V.PTCP
було	bil	бути	biti	V;IPFV;NEUT;IND;SG;PST;FIN	V;MASC;SG;V.PTCP
було	bila	бути	biti	V;IPFV;NEUT;IND;SG;PST;FIN	V;FEM;SG;V.PTCP
час	times	час	times	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
час	čas	час	čas	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
але	toda	але	toda	CONJ	CONJ
але	ampak	але	ampak	CONJ	CONJ
але	vendar	але	vendar	CONJ	CONJ
була	bil	бути	biti	V;IPFV;FEM;IND;SG;PST;FIN	V;MASC;SG;V.PTCP
була	bila	бути	biti	V;IPFV;FEM;IND;SG;PST;FIN	V;FEM;SG;V.PTCP
були	bili	бути	biti	V;IPFV;IND;PL;PST;FIN	V;MASC;PL;V.PTCP
село	selo	село	selo	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
село	vasica	село	vasica	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
район	okrožje	район	okrožje	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
через	skozi	через	skozi	ADP;ACC	ADP;ACC
рік	rick	рік	rick	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
рік	leto	рік	leto	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
рік	letnica	рік	letnica	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
відстань	oddaljenost	відстань	oddaljenost	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
відстань	razdalja	відстань	razdaljati	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
має	ima	мати	imeti	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
має	mora	мати	morati	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
область	območje	область	območje	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
область	površina	область	površina	N;INAN;NOM;FEM;SG	N;NOM;FEM;SG
область	področje	область	področje	N;INAN;NOM;FEM;SG	N;NOM;NEUT;SG
яка	kateri	який	kateri	DET;NOM;FEM;SG	DET;NOM;MASC;SG
близько	blizu	близько	blizu	ADV	ADV
файл	datoteka	файл	datoteka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG
між	med	між	med	ADP;INS	ADP;INS
обговорення	debata	обговорення	debati	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
обговорення	razprava	обговорення	razprava	N;INAN;NOM;NEUT;SG	N;NOM;FEM;SG
обговорення	pogovor	обговорення	pogovor	N;INAN;NOM;NEUT;SG	N;NOM;MASC;SG
коли	kdaj	коли	kdaj	ADV	ADV
вона	ona	вона	on	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
лише	le	лише	le	PART	PART
лише	samo	лише	samo	PART	PART
список	spisek	список	spisek	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
список	seznam	список	seznam	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG
вересня	septembra	вересень	september	N;INAN;GEN;MASC;SG	N;GEN;MASC;SG
цей	to	цей	ta	DET;NOM;MASC;SG	DET;NOM;NEUT;SG
цей	ta	цей	ta	DET;NOM;MASC;SG	DET;NOM;MASC;SG
