und	и	und	и	CONJ	CONJ
von	от	von	от	ADP	ADP
von	из	von	из	ADP	ADP
das	это	der	это	PRO;NOM;NEUT;SG	PRO;INAN;NOM;NEUT;SG
das	это	der	это	PRO;NOM;NEUT;SG	PRO;INAN;NOM;NEUT;SG
mit	с	mit	с	ADP	ADP
für	для	für	для	ADP	ADP
für	за	für	за	ADP	ADP
eine	одна	ein	один	DET;NOM;INDF;FEM;SG	DET;NOM;FEM;SG
eine	одно	ein	один	DET;NOM;INDF;FEM;SG	DET;NOM;NEUT;SG
auch	также	auch	также	ADV	ADV
auch	слишком	auch	слишком	ADV	ADV
nicht	не	nicht	не	PART;NEG	PART
nach	после	nach	после	ADP	ADP
war	была	sein	быть	V;IND;SG;3;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN;ACT
aus	от	aus	от	ADP	ADP
aus	из	aus	из	ADP	ADP
sie	она	sie	она	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
bis	до	bis	до	ADP	ADP
durch	сквозь	durch	сквозь	ADP	ADP
durch	через	durch	через	ADP	ADP
über	через	über	через	ADP	ADP
über	над	über	над	ADP	ADP
aber	но	aber	но	CONJ	CONJ
unter	под	unter	под	ADP	ADP
hat	имеет	haben	иметь	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vor	до	vor	до	ADP	ADP
vor	перед	vor	перед	ADP	ADP
diese	это	dies	это	PRO;NOM;FEM;SG	PRO;INAN;NOM;NEUT;SG
hier	здесь	hier	здесь	ADV	ADV
diskussion	обсуждения	diskussion	обсуждение	N	N;INAN;NOM;NEUT;PL
diskussion	дискуссии	diskussion	дискуссия	N	N;INAN;NOM;FEM;PL
diskussion	обсуждение	diskussion	обсуждение	N	N;INAN;NOM;NEUT;SG
diskussion	дискуссия	diskussion	дискуссия	N	N;INAN;NOM;FEM;SG
diskussion	обсуждения	diskussion	обсуждение	N	N;INAN;NOM;NEUT;PL
diskussion	дискуссии	diskussion	дискуссия	N	N;INAN;NOM;FEM;PL
diskussion	прений	diskussion	прение	N	N;INAN;GEN;NEUT;PL
diskussion	прения	diskussion	прения	N	N;INAN;NOM;NEUT;PL
diskussion	дебаты	diskussion	дебаты	N	N;INAN;NOM;MASC;PL
dieser	это	dies	это	PRO;NOM;MASC;SG	PRO;INAN;NOM;NEUT;SG
jahr	год	Jahr	год	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
wenn	когда	wenn	когда	CONJ	CONJ
dann	тогда	dann	тогда	ADV	ADV
dann	потом	dann	потом	ADV	ADV
dann	затем	dann	затем	ADV	ADV
zwei	два	zwei	два	NUM	NUM;NOM;MASC
zwei	две	zwei	два	NUM	NUM;NOM;FEM
zwei	двое	zwei	двое	NUM	NUM;NOM
was	что	was	что	PRO;NOM;NEUT;SG	PRO;NOM
sowie	и	sowie	и	CONJ	CONJ
hatte	имел	haben	иметь	V;IND;SG;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
zwischen	между	zwischen	между	ADP	ADP
team	команда	team	команда	N;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
mehr	более	mehr	более	ADV	ADV;CMPR
mehr	больше	mehr	больше	ADV	ADV;CMPR
mehr	еще	mehr	еще	ADV	ADV
gegen	против	gegen	против	ADP	ADP
wieder	опять	wieder	опять	ADV	ADV
wieder	вновь	wieder	вновь	ADV	ADV
wieder	снова	wieder	снова	ADV	ADV
wieder	назад	wieder	назад	ADV	ADV
wieder	обратно	wieder	обратно	ADV	ADV
schon	уже	schon	уже	ADV	ADV
haben	иметь	haben	иметь	V;IND;PL;3;FIN	V;IPFV;NFIN;ACT
gibt	признает	geben	признавать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	возвращает	geben	возвращать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	возвращается	geben	возвращаться	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;MID
gibt	даёт	geben	давать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	дарит	geben	дарить	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
gibt	дает	geben	давать	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
deutscher	немецкая	deutsch	немецкий	ADJ	ADJ;NOM;FEM;SG
deutscher	немецкие	deutsch	немецкий	ADJ	ADJ;NOM;PL
deutscher	немецкое	deutsch	немецкий	ADJ	ADJ;NOM;NEUT;SG
deutscher	немецкий	deutsch	немецкий	ADJ	ADJ;NOM;MASC;SG
mal	однажды	mal	однажды	ADV	ADV
mal	мол	mal	мол	ADV	ADV
jedoch	однако	jedoch	однако	ADV	ADV
jedoch	однако	jedoch	однако	ADV	ADV
dort	там	dort	там	ADV	ADV
siehe	посмотреть	sehen	смотреть	V;IMP;SG;FIN	V;PFV;NFIN;ACT
drei	три	drei	три	NUM	NUM;NOM
drei	трое	drei	трое	NUM	NUM;NOM
etwa	приблизительно	etwa	приблизительно	ADV	ADV
deutschen	немецкая	deutsch	немецкий	ADJ	ADJ;NOM;FEM;SG
deutschen	немецкие	deutsch	немецкий	ADJ	ADJ;NOM;PL
deutschen	немецкое	deutsch	немецкий	ADJ	ADJ;NOM;NEUT;SG
deutschen	немецкий	deutsch	немецкий	ADJ	ADJ;NOM;MASC;SG
teil	частично	teil	частично	ADV	ADV
heute	сегодня	heute	сегодня	ADV	ADV
ihre	твоя	ihr	твой	DET;NOM;FEM;SG	DET;NOM;FEM;SG
ihre	ваш	ihr	ваш	DET;NOM;FEM;SG	DET;NOM;MASC;SG
ihre	ваша	ihr	ваш	DET;NOM;FEM;SG	DET;NOM;FEM;SG
ihre	твой	ihr	твой	DET;NOM;FEM;SG	DET;NOM;MASC;SG
ihre	ваше	ihr	ваш	DET;NOM;FEM;SG	DET;NOM;NEUT;SG
ihre	твоя	ihr	твой	DET;NOM;FEM;SG	DET;NOM;FEM;SG
ihre	ваш	ihr	ваш	DET;NOM;FEM;SG	DET;NOM;MASC;SG
ihre	ваша	ihr	ваш	DET;NOM;FEM;SG	DET;NOM;FEM;SG
ihre	твой	ihr	твой	DET;NOM;FEM;SG	DET;NOM;MASC;SG
ihre	ваше	ihr	ваш	DET;NOM;FEM;SG	DET;NOM;NEUT;SG
bereits	уже	bereits	уже	ADV	ADV
anderen	другие	ander	другой	ADJ;NOM;PL	ADJ;NOM;PL
anderen	прочие	ander	прочий	ADJ;NOM;PL	ADJ;NOM;PL
anderen	другие	ander	другой	ADJ;NOM;PL	ADJ;NOM;PL
anderen	прочие	ander	прочий	ADJ;NOM;PL	ADJ;NOM;PL
sehr	очень	sehr	очень	ADV	ADV
ihr	ты	ihr	ты	PRO;NOM;MASC;SG	PRO;NOM;SG;2
gemeinde	приход	gemeinde	приход	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
gemeinde	волость	gemeinde	волость	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
gemeinde	муниципалитет	gemeinde	муниципалитет	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
gemeinde	община	gemeinde	община	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
gemeinde	сообщество	gemeinde	сообщество	N;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
gemeinde	коммуна	gemeinde	коммуна	N;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ohne	без	ohne	без	ADP	ADP
ihm	ему	er	он	PRO;DAT;MASC;SG;3	PRO;DAT;MASC;SG;3
deutsche	немецкие	deutsch	немецкий	ADJ;NOM;FEM;PL	ADJ;NOM;PL
immer	всегда	immer	всегда	ADV	ADV
nov	ноя	nov	она		
ihn	его	er	он	PRO;ACC;MASC;SG;3	PRO;ACC;MASC;SG;3
jul	июл	jul	июль		
andere	другие	ander	другой	ADJ;NOM;FEM;PL	ADJ;NOM;PL
andere	прочие	ander	прочий	ADJ;NOM;FEM;PL	ADJ;NOM;PL
andere	другие	ander	другой	ADJ;NOM;FEM;PL	ADJ;NOM;PL
andere	прочие	ander	прочий	ADJ;NOM;FEM;PL	ADJ;NOM;PL
verlag	издательство	verliegen	издательство	N;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
verlag	издатель	verliegen	издатель	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
apr	апр	apr	апр		
dez	дек	dez	дек		
ihrer	твоя	ihr	твой	DET;NOM;MASC;SG	DET;NOM;FEM;SG
ihrer	ваш	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;MASC;SG
ihrer	ваша	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;FEM;SG
ihrer	твой	ihr	твой	DET;NOM;MASC;SG	DET;NOM;MASC;SG
ihrer	ваше	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;NEUT;SG
ihrer	твоя	ihr	твой	DET;NOM;MASC;SG	DET;NOM;FEM;SG
ihrer	ваш	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;MASC;SG
ihrer	ваша	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;FEM;SG
ihrer	твой	ihr	твой	DET;NOM;MASC;SG	DET;NOM;MASC;SG
ihrer	ваше	ihr	ваш	DET;NOM;MASC;SG	DET;NOM;NEUT;SG
steht	стоящая	stehen	стоять	V;IND;SG;3;PRS;FIN	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;ACT
liste	перечень	lassen	перечень	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
liste	список	lassen	список	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
liste	листинг	lassen	листинг	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
kam	пришла	kommen	прийти	V;IND;SG;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
kam	пришел	kommen	прийти	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
kam	пришёл	kommen	прийти	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
vier	четверо	vier	четверо	NUM	NUM;NOM
vier	четыре	vier	четыре	NUM	NUM;NOM
seite	сторона	seit	сторона	N	N;INAN;NOM;FEM;SG
seite	стороне	seit	сторона	N	N;INAN;DAT;FEM;SG
seite	страница	seit	страница	N	N;INAN;NOM;FEM;SG
seite	страницу	seit	страница	N	N;INAN;ACC;FEM;SG
seite	страницы	seit	страница	N	N;INAN;NOM;FEM;PL
seite	сайт	seit	сайт	N	N;INAN;NOM;MASC;SG
