que	že	que	že	CONJ	CONJ
per	pro	per	pro	ADP	ADP;ACC
per	za	per	za	ADP	ADP;ACC
com	jako	com	jako	CONJ	CONJ
més	více	més	hodně	ADV	ADV;CMPR;POS
més	víc	més	hodně	ADV	ADV;CMPR;POS
bar	baru	bar	bar	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
bar	bar	bar	bar	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
text	text	text	text	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
també	rovněž	també	rovněž	ADV	ADV
també	také	també	také	ADV	ADV
també	též	també	též	ADV	ADV
també	taky	també	také	ADV	ADV
entre	mezi	entre	mezi	ADP	ADP;ACC
anys	léta	any	rok	N;MASC;PL	N;NOM;NEUT;PL;POS
anys	roků	any	rok	N;MASC;PL	N;INAN;GEN;MASC;PL;POS
anys	let	any	rok	N;MASC;PL	N;GEN;NEUT;PL;POS
anys	roky	any	rok	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
any	roku	any	rok	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
any	rok	any	rok	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
any	ročník	any	ročník	N;MASC;SG	N;INAN;NOM;MASC;SG;POS
any	roce	any	rok	N;MASC;SG	N;INAN;GEN;MASC;SG;POS
població	obyvatelstvo	població	obyvatelstvo	N;FEM;SG	N;NOM;NEUT;SG;POS
població	populace	població	populace	N;FEM;SG	N;NOM;FEM;SG;POS
però	ale	però	ale	CONJ	CONJ
aquest	tento	aquest	tento	DET;MASC;SG	DET;NOM;MASC;SG
aquest	toto	aquest	tento	DET;MASC;SG	DET;NOM;NEUT;SG
aquest	tohle	aquest	tenhle	DET;MASC;SG	DET;NOM;NEUT;SG
després	poté	després	poté	ADV	ADV
aquesta	tento	aquest	tento	DET;FEM;SG	DET;NOM;MASC;SG
aquesta	toto	aquest	tento	DET;FEM;SG	DET;NOM;NEUT;SG
aquesta	tohle	aquest	tenhle	DET;FEM;SG	DET;NOM;NEUT;SG
estats	státy	estat	stát	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
persones	lidí	persona	člověk	N;FEM;PL	N;ANIM;GEN;MASC;PL;POS
persones	lidi	persona	člověk	N;FEM;PL	N;ANIM;NOM;MASC;PL;POS
persones	lidé	persona	člověk	N;FEM;PL	N;ANIM;NOM;MASC;PL;POS
persones	lidem	persona	člověk	N;FEM;PL	N;ANIM;DAT;MASC;PL;POS
gran	skvělý	gran	skvělý	ADJ;SG	ADJ;INAN;NOM;MASC;SG;POS
durant	během	durant	během	ADP	ADP;GEN
enllaços	odkazy	enllaç	odkaz	N;MASC;PL	N;INAN;NOM;MASC;PL;POS
dos	dva	dos	dva	NUM;MASC;PL	NUM;NOM;MASC;PL
dos	dvě	dos	dva	NUM;MASC;PL	NUM;NOM;PL
externs	externích	extern	externí	ADJ;MASC;PL	ADJ;GEN;MASC;PL;POS
