על	over	על	over	ADP	ADP
קטגוריה	categorie	קטגוריה	categorie	N;FEM;SG	N;MASC+FEM;SG
עם	met	עם	met	ADP	ADP
גם	ook	גם	ook	ADV	ADV
גם	ook	גם	ook	ADV	ADV
זה	dit	זה	dit	PRO;MASC;SG;3	PRO;3
זה	deze	זה	deze	PRO;MASC;SG;3	PRO
זה	dat	זה	dat	PRO;MASC;SG;3	PRO;3
היא	ze	הוא	ze	PRO;FEM;SG;3	PRO;3
היא	zij	הוא	zij	PRO;FEM;SG;3	PRO;NOM;3
שיחה	conversatie	שיחה	conversatie	N;FEM;SG	N;MASC+FEM;SG
שיחה	gesprek	שיחה	gesprek	N;FEM;SG	N;NEUT;SG
שיחה	oproep	שיחה	oproep	N;FEM;SG	N;MASC+FEM;SG
לאחר	na	לאחר	na	ADP	ADP
בין	tussen	בין	tussen	ADP	ADP
כל	alle	כול	al	DET;PSSD	DET
כל	elke	כול	elk	DET;PSSD	DET
כי	omdat	כי	omdat	CONJ	CONJ
אך	maar	אך	maar	CONJ	CONJ
עד	tot	עד	tot	ADP	ADP
שם	daar	שם	daar	ADV	ADV
שם	er	שם	er	ADV	ADV
בית	beit	בית	beit	N;MASC;SG	N;MASC+FEM;SG
בית	home	בית	home	N;MASC;SG	N;MASC+FEM;SG
בית	huis	בית	huis	N;MASC;SG	N;NEUT;SG
בית	startpagina	בית	startpagina	N;MASC;SG	N;MASC+FEM;SG
בית	huis	בית	huis	N;MASC;SG	N;NEUT;SG
הם	ze	הוא	ze	PRO;MASC;PL;3	PRO;3
הם	zij	הוא	zij	PRO;MASC;PL;3	PRO;NOM;3
אחד	één	אחד	één	NUM;MASC;SG	NUM
חיצוניים	extern	חיצוני	extern	ADJ;MASC;PL	ADJ
חיצוניים	uitwendig	חיצוני	uitwendig	ADJ;MASC;PL	ADJ
חיצוניים	externe	חיצוני	extern	ADJ;MASC;PL	ADJ
מספר	nummer	מספר	nummer	N;MASC;SG	N;MASC+FEM;SG
מספר	aantal	מספר	aantal	N;MASC;SG	N;NEUT;SG
מספר	getal	מספר	getal	N;MASC;SG	N;NEUT;SG
רק	alleen	רק	alleen	ADV	ADV
רק	slechts	רק	slechts	ADV	ADV
אותו	hem	None	hem	PRO;ACC;MASC;SG;3	PRO;ACC;3
שני	twee	שני	twee	NUM;MASC;PL	NUM
שנים	jaren	שנה	jaar	N;FEM;PL	N;PL
אבל	maar	אבל	maar	CONJ	CONJ
אביב	voorjaar	אביב	voorjaar	N;MASC;SG	N;NEUT;SG
אביב	lente	אביב	lente	N;MASC;SG	N;MASC+FEM;SG
במאי	directeur	במאי	directeur	N;MASC;SG	N;MASC+FEM;SG
במאי	director	במאי	director	N;MASC;SG	N;MASC+FEM;SG
במאי	regisseur	במאי	regisseur	N;MASC;SG	N;MASC+FEM;SG
שנה	jaar	שנה	jaar	N;FEM;SG	N;NEUT;SG
שנה	jaar	שנה	jaar	N;FEM;SG	N;NEUT;SG
נולד	geboren	נולד	geboren	V;MASC;SG;3;PST;MID	V;V.PTCP
הערות	aantekeningen	הערה	aantekening	N;FEM;PL	N;PL
הערות	notities	הערה	notitie	N;FEM;PL	N;PL
הערות	noten	הערה	noten	N;FEM;PL	N;PL
הערות	opmerkingen	הערה	opmerking	N;FEM;PL	N;PL
הערות	commentaren	הערה	commentaar	N;FEM;PL	N;PL
הערות	reacties	הערה	reactie	N;FEM;PL	N;PL
חלק	deel	חלק	deel	N;MASC;SG	N;NEUT;SG
חלק	gedeelte	חלק	gedeelte	N;MASC;SG	N;NEUT;SG
לפני	vóór	לפני	voor	ADP	ADP
אחת	één	אחת	één	NUM;FEM;SG	NUM
שוליים	marges	שול	marge	N;MASC;PL	N;PL
אותה	haar	None	haar	PRO;ACC;FEM;SG;3	PRO;ACC;3
ארצות	landen	ארץ	land	N;FEM;PL	N;PL
ראש	hoofd	ראש	hoofd	N;MASC;SG	N;NEUT;SG
ראש	head	ראש	head	N;MASC;SG	N;MASC+FEM;SG
ראש	rush	ראש	rush	N;MASC;SG	N;MASC+FEM;SG
תל	tel	תל	tellen	N;MASC;SG	N;MASC+FEM;SG
ערך	waarde	ערך	waarde	N;MASC;SG	N;MASC+FEM;SG
אלו	deze	אלו	deze	PRO;PL;3	PRO
זמן	tijd	זמן	tijd	N;MASC;SG	N;MASC+FEM;SG
בעיקר	meestal	בעיקר	meestal	ADV	ADV
בעיקר	vooral	בעיקר	vooral	ADV	ADV
אתר	website	אתר	website	N;MASC;SG	N;MASC+FEM;SG
אתר	site	אתר	site	N;MASC;SG	N;MASC+FEM;SG
אתר	ether	אתר	ether	N;MASC;SG	N;MASC+FEM;SG
ללא	zonder	ללא	zonder	ADP	ADP
שונים	verschillend	שונה	verschillend	ADJ;MASC;PL	ADJ
שונים	verschillende	שונה	verschillend	ADJ;MASC;PL	ADJ
שונים	diverse	שונה	divers	ADJ;MASC;PL	ADJ
שונים	verschillende	שונה	verschillend	ADJ;MASC;PL	ADJ
אדם	persoon	אדם	persoon	N;MASC;SG	N;MASC+FEM;SG
אדם	adam	אדם	adam	N;MASC;SG	N;MASC+FEM;SG
אדם	mens	אדם	mens	N;MASC;SG	N;MASC+FEM;SG
אדם	man	אדם	man	N;MASC;SG	N;MASC+FEM;SG
דבר	ding	דבר	ding	N;MASC;SG	N;NEUT;SG
אחרים	overige	אחר	overig	ADJ;MASC;PL	ADJ
אחרים	andere	אחר	ander	ADJ;MASC;PL	ADJ
אחרים	ander	אחר	ander	ADJ;MASC;PL	ADJ
אחרים	overige	אחר	overig	ADJ;MASC;PL	ADJ
אחרים	andere	אחר	ander	ADJ;MASC;PL	ADJ
