الاكتئاب	wirtschaftskrise	اِكتِئَاب	wirtschaftskrise	N;NOM;DEF;SG	N;NOM;FEM;SG
رقيقة	dünn	رَقِيقَة	dünn	ADJ;NOM;INDF;FEM;SG	ADJ
هبوط	landung	هُبُوط	landung	N;NOM;INDF;SG	N;NOM;FEM;SG
قطاعات	branchen	قِطَاع	branchen	N;NOM;INDF;PL	N;PL
قطاعات	sektoren	قِطَاع	sektoren	N;NOM;INDF;PL	N;PL
الشحن	ladung	شَحن	ladung	N;NOM;DEF;SG	N;SG
الشحن	aufladung	شَحن	aufladung	N;NOM;DEF;SG	N;SG
ثروة	glück	ثَروَة	glück	N;NOM;INDF;SG	N;NOM;SG
ثروة	reichtums	ثَروَة	reichtums	N;NOM;INDF;SG	N;NOM;NEUT
الخيار	auswahl	خِيَار	auswahl	N;NOM;DEF;SG	N;NOM;SG
سنوية	jährlich	سَنَوِيّ	jährlich	ADJ;NOM;INDF;FEM;SG	ADJ
سنوية	jährlichen	سَنَوِيّ	jährlich	ADJ;NOM;INDF;FEM;SG	ADJ
سنوية	jährlich	سَنَوِيّ	jährlich	ADJ;NOM;INDF;FEM;SG	ADJ
سنوية	jährlichen	سَنَوِيّ	jährlich	ADJ;NOM;INDF;FEM;SG	ADJ
السمع	anhörung	سَمعَة	anhörung	N;NOM;DEF;SG	N;NOM;FEM;SG
السمع	gehör	سَمعَة	gehör	N;NOM;DEF;SG	N;NOM
الهزيمة	niederlage	هَزِيمَة	niederlage	N;NOM;DEF;SG	N;NOM;FEM;SG
مفصل	detaillierte	مُفَصَّل	detaillieren	ADJ;NOM;INDF;MASC;SG	ADJ;SG
مفصل	detailliert	مُفَصَّل	detaillieren	ADJ;NOM;INDF;MASC;SG	ADJ;V.PTCP
مفصل	detaillierter	مُفَصَّل	detaillierter	ADJ;NOM;INDF;MASC;SG	ADJ
مفصل	ausführlich	مُفَصَّل	ausführlich	ADJ;NOM;INDF;MASC;SG	ADJ
المرشحين	kandidaten	مُرَشَّح	kandidat	N;NOM;DEF;PL	N;NOM;PL
المرشحين	beitrittskandidaten	مُرَشَّح	beitrittskandidaten	N;NOM;DEF;PL	N;NOM;PL
الحبل	seile	حَبل	seil	N;NOM;DEF;SG	N;NOM
حاملة	träger	حَامِل	träger	ADJ;NOM;INDF;FEM;SG	ADJ
حاملة	fluggesellschaft	حَامِل	fluggesellschaft	ADJ;NOM;INDF;FEM;SG	ADJ
اعداد	aufbereitung	إِعدَاد	aufbereitung	N;NOM;INDF;SG	N;NOM;FEM;SG
اعداد	vorbereitung	إِعدَاد	vorbereitung	N;NOM;INDF;SG	N;NOM;FEM;SG
اعداد	zubereitung	إِعدَاد	zubereitung	N;NOM;INDF;SG	N;SG
حجرة	zimmer	حُجرَة	zimmer	N;NOM;INDF;SG	N
اعتقل	verhaften	اِعتَقَل	verhaften	V;PFV;MASC;SG;3;PASS	V;NFIN
اعتقل	festnehmen	اِعتَقَل	festnehmen	V;PFV;MASC;SG;3;PASS	V;NFIN
اعتقل	inhaftiert	اِعتَقَل	inhaftieren	V;PFV;MASC;SG;3;PASS	V;V.PTCP
اعتقل	verhaftet	اِعتَقَل	verhaften	V;PFV;MASC;SG;3;PASS	V;V.PTCP
اعتقل	festgenommen	اِعتَقَل	festnehmen	V;PFV;MASC;SG;3;PASS	V;V.PTCP
اعتقل	festnehmen	اِعتَقَل	festnehmen	V;PFV;MASC;SG;3;PASS	V;NFIN
النقوش	inschriften	نَقوَش	inschrift	N;NOM;DEF;PL	N;PL
الصنع	fertigung	صَنع	Fertigung	N;NOM;DEF;SG	N;NOM;FEM;SG
الصنع	herstellung	صَنع	herstellung	N;NOM;DEF;SG	N;NOM;FEM;SG
جلد	leder	جَلَد	leder	N;NOM;INDF;SG	N;NOM
الاعتداء	angriff	اِعتِدَاء	angreifen	N;NOM;DEF;SG	N
الاعتداء	anschlag	اِعتِدَاء	anschlagen	N;NOM;DEF;SG	N;SG
مصممة	konstrukteur	مُصَمَّم	konstrukteur	ADJ;NOM;INDF;FEM;SG	ADJ
مصممة	designer	مُصَمَّم	designer	ADJ;NOM;INDF;FEM;SG	ADJ
الجفاف	trocknung	جَفّ	trocknung	N;NOM;DEF;SG	N;NOM;FEM;SG
تحسن	verbesserung	تَحَسُّن	verbesserung	N;NOM;INDF;SG	N;NOM;FEM;SG
تحسن	verbesserung	تَحَسُّن	verbesserung	N;NOM;INDF;SG	N;NOM;FEM;SG
يوافق	zustimmt	وَافَق	zustimmen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
ابرز	hervorgehobenen	أَبرَز	hervorgehoben	ADJ;NOM;INDF;MASC;SG	ADJ
ابرز	höhepunkt	أَبرَز	höhrunkt	ADJ;NOM;INDF;MASC;SG	ADJ
ابرز	highlight	أَبرَز	highlight	ADJ;NOM;INDF;MASC;SG	ADJ
ابرز	höhepunkte	أَبرَز	höhepunkt	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;SG
ابرز	schwerpunkte	أَبرَز	schwerpunkt	ADJ;NOM;INDF;MASC;SG	ADJ;SG
سرقة	raub	سَرِقَة	raub	N;NOM;INDF;SG	N
الروحية	geistlichen	رُوحِيَّة	geistlich	ADJ;NOM;DEF;FEM;SG	ADJ
ذرية	atomenergie	ذُرِّيَّة	atomenergie	ADJ;NOM;INDF;FEM;SG	ADJ
مدفع	kanone	مُدفَع	kanone	N;NOM;INDF;SG	N;NOM;FEM;SG
شحن	ladung	شَحن	ladung	N;NOM;INDF;SG	N;SG
شحن	aufladung	شَحن	aufladung	N;NOM;INDF;SG	N;SG
استعمار	besiedlung	اِستِعمَار	Besiedlung	N;NOM;INDF;SG	N;NOM;FEM;SG
ينمو	wächst	نَمَا	wachsen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
ينمو	wachsen	نَمَا	wachsen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;NFIN
ينمو	anbauen	نَمَا	anbauen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;NFIN
ينمو	wachsen	نَمَا	wachsen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;NFIN
ينمو	wächst	نَمَا	wachsen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
ينمو	wächst	نَمَا	wachsen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;PRS;FIN
النواحي	aspekte	نَاحِيَة	aspeken	N;NOM;DEF;PL	N;NOM;PL
يسجل	aufzeichnen	سَجَّل	aufzeichnen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;NFIN
يسجل	aufnehmen	سَجَّل	aufnehmen	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;NFIN
البيانو	klavier	بِيَانُو	klavier	N;NOM;DEF;SG	N;NOM;NEUT;SG
المتحدث	sprecher	مُتَحَدِّث	sprecher	N;NOM;DEF;SG	N
قضاة	richtern	قَاضِي	richtern	N;NOM;INDF;PL	N;PL
منحة	zuschuss	مِنحَة	zuschessen	N;NOM;INDF;SG	N
التخلي	aufgabe	تَخَلِّي	aufgaben	N;NOM;DEF;SG	N;NOM;FEM;SG
تسلم	quittung	تَسَلُّم	quittangen	N;NOM;INDF;SG	N;SG
العنصرية	rassisten	عُنصُرِيَّة	rassist	N;NOM;DEF;SG	N
