och	oraz	och	oraz	CONJ	CONJ
månaden	miesiąc	månad	miesiąc	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
ingår	zawiera	ingå	zawierać	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
ingår	obejmuje	ingå	obejmować	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
att	że	att	że	PART	PART
familjen	rodzina	familj	rodzina	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
familjen	rodzinka	familj	rodzinka	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
för	dla	för	dla	ADP	ADP
delen	część	del	część	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
släktet	rodzaj	släkte	rodzaj	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
underarter	podgatunki	underart	podgatunka	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
life	dożywocie	life	dożywocie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
life	życie	life	życie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
landet	ojczyzna	land	ojczyzna	N;NOM;DEF;NEUT;SG	N;NOM;FEM;SG
landet	kraj	land	kraj	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
landet	państwo	land	państwo	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
meter	liczniki	meter	licznik	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
huvudstaden	capitol	huvudstad	capitol	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;SG
huvudstaden	stolica	huvudstad	stolica	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
havet	morze	hav	morze	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;SG
havet	ocean	hav	ocean	N;NOM;DEF;NEUT;SG	N;NOM;MASC;SG
invånare	mieszkańcy	invånare	mieszkaniec	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	mieszkańcy	invånare	mieszkaniec	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
invånare	obywatele	invånare	obywatele	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;PL
genomsnitt	średnia	genomsnitt	średnia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;SG
genomsnittlig	średni	genomsnittlig	średnia	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
genomsnittlig	przeciętny	genomsnittlig	przeciętny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
har	posiada	ha	posiadać	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
har	ma	ha	mieć	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
har	posiadać	ha	posiadać	V;IND;PRS;FIN;ACT	V;IPFV;NFIN;ACT
har	mają	ha	mieć	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
har	mieć	ha	mieć	V;IND;PRS;FIN;ACT	V;IPFV;NFIN;ACT
från	od	från	od	ADP	ADP
provinsen	województwo	provins	województwo	N;NOM;DEF;MASC+FEM;SG	N;NOM;NEUT;SG
provinsen	prowincja	provins	prowincja	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
närheten	bliskość	närhet	bliskość	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;SG
men	ale	men	ale	CONJ	CONJ
augusti	august	augusti	august	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
