nie	ne	nie	ne	PART;NEG	PART
przez	caur	przez	caur	ADP	ADP
oraz	un	oraz	un	CONJ	CONJ
był	bija	być	būt	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;FH;IND;3;POS;PST;FIN;ACT
dla	priekš	dla	priekš	ADP	ADP
pod	zem	pod	zem	ADP	ADP
dyskusja	apspriešana	dyskusja	apspriešana	N;NOM;FEM;SG	N;NOM;FEM;SG
dyskusja	diskusija	dyskusja	diskusija	N;NOM;FEM;SG	N;NOM;FEM;SG
jak	kā	jak	kā	ADV	ADV
też	arī	też	arī	PART	PART
miejsce	vieta	miejsce	vieta	N;NOM;NEUT;SG	N;NOM;FEM;SG
miejsce	vieta	miejsce	vieta	N;NOM;NEUT;SG	N;NOM;FEM;SG
linki	saites	linka	saite	N;NOM;FEM;PL	N;NOM;FEM;PL
zewnętrzne	ārējais	zewnętrzny	ārējs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zewnętrzne	ārējā	zewnętrzny	ārēja	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
zewnętrzne	ārējais	zewnętrzny	ārējs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zewnętrzne	ārējs	zewnętrzny	ārējs	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
zewnętrzne	ārējā	zewnętrzny	ārēja	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG
także	arī	także	arī	PART	PART
cet	cet	cet	cet		
ale	bet	ale	bet	CONJ	CONJ
ale	taču	ale	taču	CONJ	CONJ
również	arī	również	arī	PART	PART
brak	pietrūkst	brak	pietrūkt	V;IND;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
brak	trūkst	brak	trūkt	V;IND;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
była	bija	być	būt	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;FH;IND;3;POS;PST;FIN;ACT
miejscowość	pilsēta	miejscowość	pilsēta	N;NOM;FEM;SG	N;NOM;FEM;SG
miejscowość	pilsēta	miejscowość	pilsēta	N;NOM;FEM;SG	N;NOM;FEM;SG
miejscowość	apvidus	miejscowość	apvidus	N;NOM;FEM;SG	N;NOM;MASC;SG
gdzie	kur	gdzie	kur	ADV	ADV
stycznia	janvāra	styczeń	janvāris	N;GEN;MASC;SG	N;GEN;MASC;SG
tylko	tikai	tylko	tikai	PART	PART
tylko	tikai	tylko	tikai	PART	PART
zobacz	skatīt	zobaczyć	skatīt	V;PFV;IMP;SG;2;FIN;ACT	V;POS;NFIN
zobacz	apskatīt	zobaczyć	apskatīt	V;PFV;IMP;SG;2;FIN;ACT	V;POS;NFIN
może	var	móc	varēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
może	drīkst	móc	drīkstēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
było	bija	być	būt	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;FH;IND;3;POS;PST;FIN;ACT
rok	gads	rok	gads	N;NOM;MASC;SG	N;NOM;MASC;SG
wieś	ciems	wieś	ciems	N;NOM;FEM;SG	N;NOM;MASC;SG
wieś	ciemats	wieś	ciemats	N;NOM;FEM;SG	N;NOM;MASC;SG
listopada	novembra	listopada	novembris	N;GEN;MASC;SG	N;GEN;MASC;SG
czerwca	jūnija	czerwiec	jūnijs	N;GEN;MASC;SG	N;GEN;MASC;SG
później	vēlāk	późno	vēlu	ADV;CMPR	ADV;CMPR
przed	pirms	przed	pirms	ADP	ADP
pierwszy	pirmais	pierwszy	pirmais	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
pierwszy	pirmā	pierwszy	pirmā	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
pierwszy	pirma	pierwszy	pirma	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
można	var	można	varēt	V;IND;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
można	varam	można	varēt	V;IND;PRS;FIN	V;FH;IND;PL;1;POS;PRS;FIN;ACT
znajduje	atrod	znajdować	atrast	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
miasto	pilsēta	miasto	pilsēta	N;NOM;NEUT;SG	N;NOM;FEM;SG
miasto	pilsēta	miasto	pilsēta	N;NOM;NEUT;SG	N;NOM;FEM;SG
lata	gadi	rok	gads	N;NOM;MASC;PL	N;NOM;MASC;PL
nazwa	vārds	nazwa	vārds	N;NOM;FEM;SG	N;NOM;MASC;SG
nazwa	nosaukums	nazwa	nosaukums	N;NOM;FEM;SG	N;NOM;MASC;SG
obecnie	pašlaik	obecnie	pašlaik	ADV	ADV
obecnie	šobrīd	obecnie	šobrīd	ADV	ADV
obecnie	patlaban	obecnie	patlaban	ADV	ADV
dwa	divus	dwa	divi	NUM;ACC;MASC;PL	NUM;ACC;MASC;PL
