opeke	cihly	opeka	cihla	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
režim	režim	režim	režim	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
delavca	pracovníka	delavec	pracovník	N;ANIM;ACC;MASC;SG	N;ANIM;ACC;MASC;SG;POS
razdeljeno	rozdělený	razdeljen	rozdělený	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
razdeljeno	rozdělené	razdeljen	rozdělený	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS
razdeljeno	rozdělená	razdeljen	rozdělený	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
tatjana	tatiana	tatjan	tatiana	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
cvet	květ	cvet	květ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
cvet	kytka	cvet	kytka	N;NOM;MASC;SG	N;NOM;FEM;SG;POS
cvet	květ	cvet	květ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
cvet	květina	cvet	květina	N;NOM;MASC;SG	N;NOM;FEM;SG;POS
izbere	vybere	izbra	vybrat	V;PFV;IND;SG;3;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
opremljena	vybavená	opremljen	vybavený	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS
opremljena	vybaveno	opremljen	vybavený	ADJ;NOM;FEM;SG;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
opremljena	zařízený	opremljen	zařízený	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS
srebotnik	srebotnik	srebotnik	srebotnik	N;NOM;MASC;SG	N;NOM;MASC;SG;POS
vili	vila	vila	vila	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
vili	villa	vila	villo	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
mamo	matku	mama	matka	N;ACC;FEM;SG	N;ACC;FEM;SG;POS
bitk	bitev	bitk	bitva	N;GEN;FEM;PL	N;GEN;FEM;PL;POS
evangelij	evangelium	evangelij	evangelium	N;NOM;MASC;SG	N;NOM;NEUT;SG;POS
zaščiti	ochránit	zaščititi	ochránit	V;PFV;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
spomini	vzpomínky	spomin	vzpomínka	N;NOM;MASC;PL	N;NOM;FEM;PL;POS
spomini	vzpomínky	spomin	vzpomínka	N;NOM;MASC;PL	N;NOM;FEM;PL;POS
bakra	měď	bakra	měď	N;NOM;MASC;SG	N;NOM;FEM;SG;POS
bakra	mědi	bakra	měď	N;NOM;MASC;SG	N;NOM;FEM;SG;POS
poklicno	odborné	poklicen	odborný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
kristus	kristus	kristus	kristus	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
predsednica	prezident	predsednica	prezident	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG;POS
predsednica	předseda	predsednica	předseda	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG;POS
predsednica	president	predsednica	prezident	N;NOM;FEM;SG	N;ANIM;NOM;MASC;SG;POS
predsednica	prezidentka	predsednica	prezidentka	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
predsednica	předsedkyně	predsednica	předsedkyně	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
shranjevanje	záchrana	shranjevanje	záchrana	N;NOM;NEUT;SG	N;NOM;FEM;SG;POS
shranjevanje	ukládání	shranjevanje	ukládání	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
shranjevanje	uložení	shranjevanje	uložení	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
shranjevanje	sklad	shranjevanje	sklad	N;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
shranjevanje	úložiště	shranjevanje	úložiště	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
shranjevanje	uchovávání	shranjevanje	uchovávání	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
