категорія	kategori	категорія	kategori	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
для	for	для	for	ADP;GEN	ADP
також	også	також	også	ADV	ADV
про	om	про	om	ADP;ACC	ADP
його	ham	він	han	PRO;ACC;MASC;SG;3	PRO;ACC;MASC+FEM;SG;3
був	var	бути	være	V;IPFV;MASC;IND;SG;PST;FIN	V;IND;PST;FIN;ACT
був	blev	бути	blive	V;IPFV;MASC;IND;SG;PST;FIN	V;IND;PST;FIN;ACT
був	været	бути	være	V;IPFV;MASC;IND;SG;PST;FIN	V;INDF;SG;PST;V.PTCP
населення	demografi	населення	demografi	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
населення	befolkningen	населення	befolkning	N;INAN;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
населення	indbyggertal	населення	indbyggertal	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
населення	befolkning	населення	befolkning	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
було	var	бути	være	V;IPFV;NEUT;IND;SG;PST;FIN	V;IND;PST;FIN;ACT
було	blev	бути	blive	V;IPFV;NEUT;IND;SG;PST;FIN	V;IND;PST;FIN;ACT
було	været	бути	være	V;IPFV;NEUT;IND;SG;PST;FIN	V;INDF;SG;PST;V.PTCP
час	tid	час	tid	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
час	tidspunkt	час	tidspunkt	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
час	gang	час	gang	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
час	klokkeslæt	час	klokkeslæt	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
час	tiden	час	tid	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
але	men	але	men	CONJ	CONJ
була	var	бути	være	V;IPFV;FEM;IND;SG;PST;FIN	V;IND;PST;FIN;ACT
була	blev	бути	blive	V;IPFV;FEM;IND;SG;PST;FIN	V;IND;PST;FIN;ACT
були	var	бути	være	V;IPFV;IND;PL;PST;FIN	V;IND;PST;FIN;ACT
осіб	personer	особа	person	N;ANIM;ACC;FEM;PL	N;INDF;MASC+FEM;PL
міста	indfald	місто	indfald	N;INAN;NOM;NEUT;SG	N;INDF;NEUT;SG
село	landsbyen	село	landsby	N;INAN;NOM;NEUT;SG	N;DEF;MASC+FEM;SG
село	landsby	село	landsby	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
район	distriktet	район	distrikte	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
район	district	район	district	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
район	distrikt	район	distrikt	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
через	via	через	via	ADP;ACC	ADP
села	sela	село	sela	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
так	ja	так	ja	INTJ	INTJ
так	ja	так	ja	INTJ	INTJ
тому	derfor	тому	derfor	ADV	ADV
рік	aars	рік	aars	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
рік	året	рік	år	N;INAN;NOM;MASC;SG	N;DEF;NEUT;SG
рік	år	рік	år	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
відстань	distance	відстань	distance	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
відстань	afstand	відстань	afstand	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
має	har	мати	have	V;IPFV;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
має	må	мати	måtte	V;IPFV;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
має	skal	мати	skulle	V;IPFV;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
область	areal	область	areal	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
область	område	область	område	N;INAN;NOM;FEM;SG	N;INDF;NEUT;SG
вони	de	вони	de	PRO;NOM;PL;3	PRO;NOM;PL;3
сайті	website	сайт	website	N;INAN;DAT;MASC;SG	N;INDF;NEUT;SG
сайті	hjemmeside	сайт	hjemmeside	N;INAN;DAT;MASC;SG	N;INDF;MASC+FEM;SG
сайті	webside	сайт	webside	N;INAN;DAT;MASC;SG	N;INDF;MASC+FEM;SG
сайті	hjemmesiden	сайт	hjemmeside	N;INAN;DAT;MASC;SG	N;DEF;MASC+FEM;SG
сайті	websted	сайт	websted	N;INAN;DAT;MASC;SG	N;INDF;MASC+FEM;SG
близько	tæt	близько	tæt	ADV	ADV
війни	wars	війна	wars	N;INAN;NOM;FEM;SG	N;INDF;MASC+FEM;SG
файл	file	файл	file	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
файл	filen	файл	fil	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
файл	fil	файл	fil	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
між	mellem	між	mellem	ADP;INS	ADP
обговорення	diskussion	обговорення	diskussion	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
обговорення	drøftelse	обговорення	drøftelse	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
обговорення	debat	обговорення	debat	N;INAN;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
коли	da	коли	da	ADV	ADV
коли	hvornår	коли	hvornår	ADV	ADV
вона	hun	вона	hun	PRO;NOM;FEM;SG;3	PRO;NOM;MASC+FEM;SG;3
список	liste	список	liste	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
список	list	список	list	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
