von	از	von	از	ADP	ADP
mit	با	mit	با	ADP	ADP
für	برای	für	برای	ADP	ADP
auch	حتی	auch	حتی	ADV	ADV
aus	از	aus	از	ADP	ADP
sie	او	sie	او	PRO;NOM;FEM;SG;3	PRO;SG;3
bis	تا	bis	تا	ADP	ADP
dass	که	dass	که	CONJ	CONJ
über	درباره	über	درباره	ADP	ADP
über	دربارۀ	über	دربارۀ	ADP	ADP
aber	ولی	aber	ولی	CONJ	CONJ
aber	اما	aber	اما	CONJ	CONJ
nur	تنها	nur	تنها	ADV	ADV
nur	فقط	nur	فقط	ADV	ADV
noch	همچنان	noch	همچنان	ADV	ADV
noch	هنوزم	noch	هنوزم	ADV	ADV
noch	هنوز	noch	هنوز	ADV	ADV
unter	تحت	unter	تحت	ADP	ADP
unter	زیر	unter	زیر	ADP	ADP
hat	دارد	haben	داشت#دار	V;IND;SG;3;PRS;FIN	V;SG;3;PRS
vor	پیش	vor	پیش	ADP	ADP
hier	اینجا	hier	اینجا	ADV	ADV;ESS
diskussion	بحثهای	diskussion	بحث	N	N;PL
diskussion	بحثش	diskussion	بحثش	N	N;SG
diskussion	بحث	diskussion	بحث	N	N;SG
diskussion	مناظره	diskussion	مناظره	N	N;SG
jahr	سال	Jahr	سال	N;NOM;NEUT;SG	N;SG
wenn	وقتی	wenn	وقتی	CONJ	CONJ
wenn	چون	wenn	چون	CONJ	CONJ
dann	پس	dann	پس	ADV	ADV
zwei	دو	zwei	دو	NUM	NUM
zwischen	میان	zwischen	میان	ADP	ADP
zwischen	بین	zwischen	بین	ADP	ADP
team	تیم	team	تیم	N;NOM;NEUT;SG	N;SG
team	تیمی	team	تیم	N;NOM;NEUT;SG	N;SG
mehr	دیگر	mehr	دیگر	ADV	ADV
keine	هیچکدام	kein	هیچکدام	PRO;NOM;INDF;FEM;SG;NEG	PRO
wieder	دوباره	wieder	دوباره	ADV	ADV
schon	قبلا	schon	None	ADV	ADV
gibt	میدهد	geben	داد#ده	V;IND;SG;3;PRS;FIN	V;SG;3;PRS
ersten	اول	erst	اول	ADJ;NOM;PL	ADJ
ersten	نخستین	erst	نخستین	ADJ;NOM;PL	ADJ;RL
dort	آنجا	dort	آنجا	ADV	ADV;ESS
drei	سه	drei	سه	NUM	NUM
heute	امروز	heute	امروز	ADV	ADV
bereits	قبلا	bereits	None	ADV	ADV
später	دیرتر	spät	دیر	ADJ	ADJ;CMPR
sehr	خیلی	sehr	خیلی	ADV	ADV
sehr	بسیار	sehr	بسیار	ADV	ADV
ihr	تو	ihr	تو	PRO;NOM;MASC;SG	PRO;SG;2
ihr	او	ihr	او	PRO;NOM;MASC;SG	PRO;SG;3
gemeinde	قصبه	gemeinde	قصبه	N;NOM;FEM;SG	N;SG
gemeinde	پاریش	gemeinde	پاریش	N;NOM;FEM;SG	N;SG
gemeinde	پریش	gemeinde	پریش	N;NOM;FEM;SG	N;SG
gemeinde	اجتماع	gemeinde	None	N;NOM;FEM;SG	N;SG
gemeinde	ملتی	gemeinde	ملت	N;NOM;FEM;SG	N;SG
gemeinde	جامعه	gemeinde	جامعه	N;NOM;FEM;SG	N;SG
gemeinde	انجمن	gemeinde	انجمن	N;NOM;FEM;SG	N;SG
gemeinde	امت	gemeinde	امت	N;NOM;FEM;SG	N;SG
gemeinde	کمون	gemeinde	کمون	N;NOM;FEM;SG	N;SG
erste	اول	erst	اول	ADJ;NOM;FEM;PL	ADJ
erste	نخستین	erst	نخستین	ADJ;NOM;FEM;PL	ADJ;RL
ohne	بدون	ohne	بدون	ADP	ADP
ihm	او	er	او	PRO;DAT;MASC;SG;3	PRO;SG;3
ende	پایان	ende	پایان	N;ACC;NEUT;SG	N;SG
ende	پایان	ende	پایان	N;ACC;NEUT;SG	N;SG
ende	اختتامیه	ende	اختتامیه	N;ACC;NEUT;SG	N;SG
ende	پایانی	ende	پایان	N;ACC;NEUT;SG	N;SG
immer	همیشه	immer	همیشه	ADV	ADV
ihn	او	er	او	PRO;ACC;MASC;SG;3	PRO;SG;3
jul	jul	jul	jul		
selbst	حتی	selbst	حتی	ADV	ADV
weitere	بیشتر	weit	بیش	ADJ;NOM;FEM;PL	ADJ;CMPR
verlag	ناشر	verliegen	ناشر	N;NOM;MASC;SG	N;SG
verlag	ناشر	verliegen	ناشر	N;NOM;MASC;SG	N;SG
liste	فهرست	lassen	فهرست	N;NOM;FEM;SG	N;SG
kam	آمد	kommen	آمد#آ	V;IND;SG;3;PST;FIN	V;SG;3;PST
zweiten	دوم	zweit	دوم	ADJ;NOM;MASC;PL	ADJ
zweiten	دومی	zweit	None	ADJ;NOM;MASC;PL	ADJ
seite	پهلو	seit	پهلو	N	N;SG
seite	طرف	seit	طرف	N	N;SG
seite	صفحۀ	seit	صفحۀ	N	N;SG
seite	صفحه	seit	صفحه	N	N;SG
seite	سایت	seit	سایت	N	N;SG
zusammen	باهم	zusammen	باهم	ADV	ADV
film	فیلمش	falmen	فیلمش		
film	film	falmen	film		
neue	نو	neu	نو	ADJ;NOM;FEM;PL	ADJ
neue	جدید	neu	جدید	ADJ;NOM;FEM;PL	ADJ
nun	اکنون	nun	اکنون	ADV	ADV
nun	الان	nun	الان	ADV	ADV
nun	حالا	nun	حالا	ADV	ADV
nun	خب	nun	خب	ADV	ADV
nun	خوب	nun	خوب	ADV	ADV
weil	چون	weil	چون	CONJ	CONJ
muss	باید	müssen	بایست#باید	V;IND;SG;3;PRS;FIN	V;NFIN
einige	برخی	einige	برخی	PRO;NOM;INDF;PL	PRO
bekannt	معلوم	bekennen	معلوم	ADJ	ADJ
ort	ort	ort	ort	N;NOM;MASC;SG	N;SG
ort	محل	ort	محل	N;NOM;MASC;SG	N;SG
ort	مکانی	ort	مکان	N;NOM;MASC;SG	N;SG
ort	مکان	ort	مکان	N;NOM;MASC;SG	N;SG
