und	in	und	in	CONJ	CONJ
von	iz	von	iz	ADP	ADP;GEN
von	od	von	od	ADP	ADP;GEN
nicht	ne	nicht	ne	PART;NEG	PART
aus	iz	aus	iz	ADP	ADP;GEN
aus	od	aus	od	ADP	ADP;GEN
sie	ona	sie	on	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
bis	do	bis	do	ADP	ADP;GEN
durch	skozi	durch	skozi	ADP	ADP;ACC
einen	enga	ein	en	PRO;ACC;INDF;MASC;SG	PRO;ACC;MASC;SG
aber	toda	aber	toda	CONJ	CONJ
aber	ampak	aber	ampak	CONJ	CONJ
aber	vendar	aber	vendar	CONJ	CONJ
noch	vseeno	noch	vseeno	ADV	ADV
hat	ima	haben	imeti	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
vor	pred	vor	pred	ADP	ADP;INS
sein	njegovo	sein	njegov	DET;NOM;MASC;SG	DET;NOM;NEUT;SG;3
sein	njegov	sein	njegov	DET;NOM;MASC;SG	DET;NOM;MASC;SG;3
sein	njegova	sein	njegov	DET;NOM;MASC;SG	DET;NOM;FEM;SG;3
hier	tukaj	hier	tukaj	ADV	ADV
diskussion	razprave	diskussion	razprava	N	N;NOM;FEM;PL
diskussion	debata	diskussion	debati	N	N;NOM;FEM;SG
diskussion	razpravo	diskussion	razprava	N	N;ACC;FEM;SG
diskussion	razprava	diskussion	razprava	N	N;NOM;FEM;SG
diskussion	razprave	diskussion	razprava	N	N;NOM;FEM;PL
diskussion	pogovor	diskussion	pogovor	N	N;NOM;MASC;SG
diskussion	debata	diskussion	debati	N	N;NOM;FEM;SG
diskussion	razprava	diskussion	razprava	N	N;NOM;FEM;SG
seine	njegovo	sein	njegov	DET;NOM;FEM;SG	DET;NOM;NEUT;SG;3
seine	njegov	sein	njegov	DET;NOM;FEM;SG	DET;NOM;MASC;SG;3
seine	njegova	sein	njegov	DET;NOM;FEM;SG	DET;NOM;FEM;SG;3
jahr	leto	Jahr	leto	N;NOM;NEUT;SG	N;NOM;NEUT;SG
jahr	letnica	Jahr	letnica	N;NOM;NEUT;SG	N;NOM;FEM;SG
wenn	kadar	wenn	kadar	CONJ	CONJ
wenn	ko	wenn	ko	CONJ	CONJ
dann	potem	dann	potem	ADV	ADV
zwei	dve	zwei	dva	NUM	NUM;NOM;FEM;DU
zwei	dva	zwei	dva	NUM	NUM;NOM;MASC;DU
seiner	njegovo	sein	njegov	DET;NOM;MASC;SG	DET;NOM;NEUT;SG;3
seiner	njegov	sein	njegov	DET;NOM;MASC;SG	DET;NOM;MASC;SG;3
seiner	njegova	sein	njegov	DET;NOM;MASC;SG	DET;NOM;FEM;SG;3
sowie	in	sowie	in	CONJ	CONJ
hatte	imelo	haben	imeti	V;IND;SG;3;PST;FIN	V;IPFV;NEUT;SG;V.PTCP
hatte	imel	haben	imeti	V;IND;SG;3;PST;FIN	V;IPFV;MASC;SG;V.PTCP
hatte	imela	haben	imeti	V;IND;SG;3;PST;FIN	V;IPFV;FEM;SG;V.PTCP
zwischen	med	zwischen	med	ADP	ADP;INS
team	ekipa	team	ekipa	N;NOM;NEUT;SG	N;NOM;FEM;SG
team	team	team	teama	N;NOM;NEUT;SG	N;NOM;MASC;SG
mehr	bolj	mehr	bolj	ADV	ADV;CMPR
gegen	proti	gegen	proti	ADP	ADP;DAT
gegen	zoper	gegen	zoper	ADP	ADP;ACC
keine	noben	kein	noben	PRO;NOM;INDF;FEM;SG;NEG	PRO;NOM;MASC;SG
wieder	spet	wieder	spet	ADV	ADV
wieder	znova	wieder	znova	ADV	ADV
wieder	ponovno	wieder	ponovno	ADV	ADV
wieder	nazaj	wieder	nazaj	ADV	ADV
haben	imajo	haben	imeti	V;IND;PL;3;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
haben	imeti	haben	imeti	V;IND;PL;3;FIN	V;IPFV;NFIN
gibt	priznava	geben	priznavati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
gibt	vrne	geben	vrniti	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PRS;FIN
gibt	daje	geben	dajati	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN
deutscher	nemško	deutsch	nemški	ADJ	ADJ;NOM;NEUT;SG
