категория	categorie	категория	categorie	N;INDF;FEM;SG	N;MASC+FEM;SG
като	zoals	като	zoals	CONJ	CONJ
година	jaar	година	jaar	N;INDF;FEM;SG	N;NEUT;SG
след	na	след	na	ADP	ADP
това	dit	този	dit	PRO;NOM;NEUT;SG	PRO;3
това	deze	този	deze	PRO;NOM;NEUT;SG	PRO
български	bulgaarse	български	bulgaars	ADJ;INDF;MASC;SG	ADJ
български	bulgaars	български	bulgaar	ADJ;INDF;MASC;SG	ADJ
част	deel	част	deel	N;INDF;FEM;SG	N;NEUT;SG
част	gedeelte	част	gedeelte	N;INDF;FEM;SG	N;NEUT;SG
години	jaren	година	jaar	N;INDF;FEM;PL	N;PL
време	tijd	време	tijd	N;INDF;NEUT;SG	N;MASC+FEM;SG
със	met	със	met	ADP	ADP
външни	extern	външен	extern	ADJ;INDF;PL	ADJ
външни	uitwendig	външен	uitwendig	ADJ;INDF;PL	ADJ
външни	externe	външен	extern	ADJ;INDF;PL	ADJ
препратки	verwijzingen	препратка	verwijzing	N;INDF;FEM;PL	N;PL
препратки	referenties	препратка	referentie	N;INDF;FEM;PL	N;PL
град	stad	град	stad	N;INDF;MASC;SG	N;MASC+FEM;SG
град	stad	град	stad	N;INDF;MASC;SG	N;MASC+FEM;SG
много	zeer	много	zeer	ADV;INDF;PL	ADV
също	ook	също	ook	ADV	ADV
век	eeuw	век	eeuw	N;INDF;MASC;SG	N;MASC+FEM;SG
село	dorpje	село	dorp	N;INDF;NEUT;SG	N;NEUT;SG
село	dorp	село	dorp	N;INDF;NEUT;SG	N;NEUT;SG
един	één	един	één	NUM;INDF;MASC;SG	NUM
между	tussen	между	tussen	ADP	ADP
около	rondom	около	rondom	ADP	ADP
около	rond	около	rond	ADP	ADP
други	overige	друг	overig	ADJ;INDF;PL	ADJ
други	andere	друг	ander	ADJ;INDF;PL	ADJ
други	ander	друг	ander	ADJ;INDF;PL	ADJ
други	overige	друг	overig	ADJ;INDF;PL	ADJ
други	andere	друг	ander	ADJ;INDF;PL	ADJ
други	overigen	друг	overigen	ADJ;INDF;PL	ADJ
други	anderen	друг	ander	ADJ;INDF;PL	ADJ
още	nog	още	nog	ADV	ADV
война	oorlog	война	oorlog	N;INDF;FEM;SG	N;MASC+FEM;SG
само	alleen	само	alleen	ADV	ADV
само	slechts	само	slechts	ADV	ADV
област	regio	област	regio	N;INDF;FEM;SG	N;MASC+FEM;SG
област	oblast	област	oblast	N;INDF;FEM;SG	N;MASC+FEM;SG
област	district	област	district	N;INDF;FEM;SG	N;NEUT;SG
област	gebied	област	gebied	N;INDF;FEM;SG	N;NEUT;SG
област	oppervlakte	област	oppervlakte	N;INDF;FEM;SG	N;MASC+FEM;SG
под	onder	под	onder	ADP	ADP
място	plaats	място	plaats	N;INDF;NEUT;SG	N;MASC+FEM;SG
място	lokatie	място	lokatie	N;INDF;NEUT;SG	N;MASC+FEM;SG
място	locatie	място	locatie	N;INDF;NEUT;SG	N;MASC+FEM;SG
място	ligging	място	ligging	N;INDF;NEUT;SG	N;MASC+FEM;SG
когато	wanneer	когато	wanneer	ADV	ADV
вид	type	вид	type	N;INDF;MASC;SG	N;NEUT;SG
вид	soort	вид	soort	N;INDF;MASC;SG	N;SG
вид	diersoort	вид	diersoort	N;INDF;MASC;SG	N;MASC+FEM;SG
вид	soort	вид	soort	N;INDF;MASC;SG	N;SG
една	één	един	één	NUM;INDF;FEM;SG	NUM
семейство	familie	семейство	familie	N;INDF;NEUT;SG	N;MASC+FEM;SG
семейство	gezin	семейство	gezin	N;INDF;NEUT;SG	N;NEUT;SG
започва	begint	започвам-(се)	beginnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
започва	begint	започвам-(се)	beginnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
над	over	над	over	ADP	ADP
над	boven	над	boven	ADP	ADP
него	hem	аз	hem	PRO;ACC;MASC;SG;3	PRO;ACC;3
срещу	tegen	срещу	tegen	ADP	ADP
мини	mijnen	мина	mijn	N;INDF;FEM;PL	N;PL
намира	vindt	намирам-(се)	vinden	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
република	republiek	република	republiek	N;INDF;FEM;SG	N;MASC+FEM;SG
път	pad	път	pad	N;INDF;MASC;SG	N;NEUT;SG
път	route	път	route	N;INDF;MASC;SG	N;MASC+FEM;SG
отбор	team	отбор	team	N;INDF;MASC;SG	N;NEUT;SG
няколко	weinigen	няколко	weinig	PRO;INDF	PRO
няколко	weinig	няколко	weinig	PRO;INDF	PRO
няколко	meerdere	няколко	meerdere	PRO;INDF	PRO
август	august	август	august	N;INDF;MASC;SG	N;MASC+FEM;SG
август	aug	август	aug	N;INDF;MASC;SG	N;MASC+FEM;SG
роден	geboren	родя-(се)	geboren	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;V.PTCP
беседа	conversatie	бесед	conversatie	N;INDF;FEM;SG	N;MASC+FEM;SG
беседа	gesprek	бесед	gesprek	N;INDF;FEM;SG	N;NEUT;SG
преди	vóór	преди	voor	ADP	ADP
името	naam	име	naam	N;DEF;NEUT;SG	N;MASC+FEM;SG
група	band	група	band	N;INDF;FEM;SG	N;MASC+FEM;SG
група	groep	група	groep	N;INDF;FEM;SG	N;MASC+FEM;SG
група	fractie	група	fractie	N;INDF;FEM;SG	N;MASC+FEM;SG
език	tong	език	tong	N;INDF;MASC;SG	N;MASC+FEM;SG
език	taal	език	taal	N;INDF;MASC;SG	N;MASC+FEM;SG
език	taalgebruik	език	taalgebruik	N;INDF;MASC;SG	N;NEUT;SG
някои	enkele	някой	enkele	PRO;NOM;PL	PRO
някои	sommigen	някой	sommigen	PRO;NOM;PL	PRO
някои	sommige	някой	sommig	PRO;NOM;PL	PRO
тях	hen	аз	hen	PRO;ACC;PL;3	PRO;ACC;3
река	rivier	река	rivier	N;INDF;FEM;SG	N;MASC+FEM;SG
река	river	река	river	N;INDF;FEM;SG	N;MASC+FEM;SG
юни	june	юни	june	N;INDF;MASC;SG	N;MASC+FEM;SG
две	twee	два	twee	NUM;INDF;FEM;PL	NUM
октомври	lgo	октомври	lgo	N;INDF;MASC;SG	N;MASC+FEM;SG
име	naam	име	naam	N;INDF;NEUT;SG	N;MASC+FEM;SG
заедно	samen	заедно	samen	ADV	ADV
фон	achtergrondinformatie	фон	achtergrondinformatie	N;INDF;MASC;SG	N;MASC+FEM;SG
фон	achtergrond	фон	achtergrond	N;INDF;MASC;SG	N;MASC+FEM;SG
американски	amerikaans	американски	amerikaans	ADJ;INDF;MASC;SG	ADJ
американски	amerikaanse	американски	amerikaans	ADJ;INDF;MASC;SG	ADJ
ноември	nov	ноември	nov	N;INDF;MASC;SG	N;MASC+FEM;SG
април	apr	април	apr	N;INDF;MASC;SG	N;MASC+FEM;SG
декември	dec	декември	dec	N;INDF;MASC;SG	N;MASC+FEM;SG
чрез	via	чрез	via	ADP	ADP
история	verhaal	история	verhaal	N;INDF;FEM;SG	N;NEUT;SG
история	story	история	story	N;INDF;FEM;SG	N;MASC+FEM;SG
история	geschiedenis	история	geschiedenis	N;INDF;FEM;SG	N;MASC+FEM;SG
жители	inwoners	жител	inwoner	N;INDF;MASC;PL	N;PL
жители	bewoners	жител	bewoner	N;INDF;MASC;PL	N;PL
жители	inwoners	жител	inwoner	N;INDF;MASC;PL	N;PL
жители	bewoners	жител	bewoner	N;INDF;MASC;PL	N;PL
жители	ingezetenen	жител	inzitten	N;INDF;MASC;PL	N;PL
различни	verschillend	различен	verschillend	ADJ;INDF;PL	ADJ
различни	verschillende	различен	verschillend	ADJ;INDF;PL	ADJ
различни	diverse	различен	divers	ADJ;INDF;PL	ADJ
различни	verschillende	различен	verschillend	ADJ;INDF;PL	ADJ
различни	diverse	различен	divers	ADJ;INDF;PL	ADJ
различни	divers	различен	diver	ADJ;INDF;PL	ADJ
без	zonder	без	zonder	ADP	ADP
често	dikwijls	често	dikwijls	ADV	ADV
получава	krijgt	получавам	krijgen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
получава	ontvangt	получавам	ontvangen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
февруари	feb	февруари	feb	N;INDF;MASC;SG	N;MASC+FEM;SG
