この	эта	この	этот	DET	DET;NOM;FEM;SG
この	этот	この	этот	DET	DET;NOM;MASC;SG
まで	до	まで	до	ADP	ADP
もの	вещи	もの	вещь	N	N;INAN;NOM;FEM;PL
大学	университеты	大学	университет	N	N;INAN;NOM;MASC;PL
大学	университет	大学	университет	N	N;INAN;NOM;MASC;SG
大学	коллегия	大学	коллегия	N	N;INAN;NOM;FEM;SG
大学	колледж	大学	колледж	N	N;INAN;NOM;MASC;SG
大学	колледжей	大学	колледж	N	N;ANIM;GEN;MASC;PL
大学	колледжи	大学	колледж	N	N;INAN;NOM;MASC;PL
テレビ	телевизоры	テレビ	телевизор	N	N;INAN;NOM;MASC;PL
テレビ	телевидения	テレビ	телевидение	N	N;INAN;NOM;NEUT;PL
テレビ	телевидение	テレビ	телевидение	N	N;INAN;NOM;NEUT;SG
テレビ	телевизор	テレビ	телевизор	N	N;INAN;NOM;MASC;SG
削除	удаленные	削除	удаленный	V	V;PFV;NOM;PL;PST;V.PTCP;PASS
削除	исключен	削除	исключить	V	V;PFV;MASC;SG;PST;V.PTCP;PASS
削除	удалена	削除	удалить	V	V;PFV;FEM;SG;PST;V.PTCP;PASS
削除	удалено	削除	удалить	V	V;PFV;NEUT;SG;PST;V.PTCP;PASS
削除	убрать	削除	убрать	V	V;PFV;NFIN;ACT
削除	удалить	削除	удалить	V	V;PFV;NFIN;ACT
削除	исключить	削除	исключить	V	V;PFV;NFIN;ACT
削除	удалить	削除	удалить	V	V;PFV;NFIN;ACT
現在	подарок	現在	подарок	N	N;INAN;NOM;MASC;SG
学校	школ	学校	школа	N	N;INAN;GEN;FEM;PL
学校	школы	学校	школа	N	N;INAN;NOM;FEM;PL
学校	школе	学校	школа	N	N;INAN;DAT;FEM;SG
学校	школа	学校	школа	N	N;INAN;NOM;FEM;SG
学校	школы	学校	школа	N	N;INAN;NOM;FEM;PL
これ	это	これ	это	PRO	PRO;INAN;NOM;NEUT;SG
世界	мир	世界	мир	N	N;INAN;NOM;MASC;SG
でも	но	でも	но	CONJ	CONJ
作品	дискография	作品	дискография	N	N;INAN;NOM;FEM;SG
時代	эпоха	時代	эпоха	N	N;INAN;NOM;FEM;SG
時代	эпоху	時代	эпоха	N	N;INAN;ACC;FEM;SG
時代	эра	時代	эра	N	N;INAN;NOM;FEM;SG
映画	фильм	映画	фильм	N	N;INAN;NOM;MASC;SG
映画	кино	映画	кино	N	N;INAN;NOM;NEUT;SG
映画	кинотеатр	映画	кинотеатр	N	N;INAN;NOM;MASC;SG
映画	кино	映画	кино	N	N;INAN;NOM;NEUT;SG
映画	фильм	映画	фильм	N	N;INAN;NOM;MASC;SG
