der	το	der	ο	DET;NOM;DEF;MASC;SG	DET;NOM;DEF;NEUT;SG
die	το	der	ο	DET;NOM;DEF;FEM;SG	DET;NOM;DEF;NEUT;SG
und	και	und	και	CONJ	CONJ
von	απο	von	απο	ADP	ADP
von	από	von	από	ADP	ADP
das	αυτο	der	αυτός	PRO;NOM;NEUT;SG	PRO;NOM;NEUT;SG;3
das	αυτό	der	αυτός	PRO;NOM;NEUT;SG	PRO;NOM;NEUT;SG;3
das	αυτό	der	αυτός	PRO;NOM;NEUT;SG	PRO;NOM;NEUT;SG;3
mit	με	mit	με	ADP	ADP
für	για	für	για	ADP	ADP
eine	ένας	ein	ένας	DET;NOM;INDF;FEM;SG	DET;NOM;INDF;MASC;SG
wurde	ήταν	werden	είμαι	V;IND;SG;3;PST;FIN;PASS	V;IPFV;IND;SG;3;PST;FIN;PASS
auch	επισης	auch	επισης	ADV	ADV
auch	επίσης	auch	επίσης	ADV	ADV
nicht	όχι	nicht	όχι	PART;NEG	PART
war	ήταν	sein	είμαι	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;PASS
aus	απο	aus	απο	ADP	ADP
aus	από	aus	από	ADP	ADP
bis	μέχρι	bis	μέχρι	ADP	ADP
bis	έως	bis	ώς	ADP	ADP
werden	γίνε	werden	γίνομαι	V;NFIN;PASS	V;IPFV;IND;SG;1;PRS;FIN;PASS
durch	μεσω	durch	μεσω	ADP	ADP
durch	μέσω	durch	μέσω	ADP	ADP
dass	ότι	dass	ότι	CONJ	CONJ
über	μέσω	über	μέσω	ADP	ADP
aber	αλλά	aber	αλλά	CONJ	CONJ
nur	μόνον	nur	μόνο	ADV	ADV
nur	μόνο	nur	μόνο	ADV	ADV
nur	μονο	nur	μονο	ADV	ADV
nur	απλα	nur	απλά	ADV	ADV
nur	απλά	nur	απλά	ADV	ADV
nur	απλώς	nur	απλά	ADV	ADV
noch	ακόμη	noch	ακόμα	ADV	ADV
noch	ακομα	noch	ακομα	ADV	ADV
noch	ακόμα	noch	ακόμα	ADV	ADV
unter	υπό	unter	υπό	ADP	ADP
hat	έχει	haben	έχω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
vor	προ	vor	προ	ADP	ADP
diese	αυτο	dies	αυτός	PRO;NOM;FEM;SG	PRO;NOM;NEUT;SG;3
diese	αυτό	dies	αυτός	PRO;NOM;FEM;SG	PRO;NOM;NEUT;SG;3
hier	εδω	hier	εδω	ADV	ADV
hier	εδώ	hier	εδώ	ADV	ADV
diskussion	συζητήσεις	diskussion	συζήτηση	N	N;NOM;FEM;PL
diskussion	συζητηση	diskussion	συζητηση	N	N;ACC;FEM;SG
diskussion	συζήτηση	diskussion	συζήτηση	N	N;ACC;FEM;SG
diskussion	συζήτηση	diskussion	συζήτηση	N	N;ACC;FEM;SG
dieser	αυτο	dies	αυτός	PRO;NOM;MASC;SG	PRO;NOM;NEUT;SG;3
dieser	αυτό	dies	αυτός	PRO;NOM;MASC;SG	PRO;NOM;NEUT;SG;3
