que	ez	que	ez	PRO	PRO;NOM;SG;3
e	és	e	és	CONJ	CONJ
un	egy	un	egy	DET	DET;INDF
unha	egy	un	egy	DET	DET;INDF
pero	de	pero	de	CONJ	CONJ
ben	jobbra	ben	jobbra	ADV	ADV
aquí	itt	aquí	itt	ADV	ADV
iso	ez	iso	ez	PRO	PRO;NOM;SG;3
xa	már	xa	már	ADV	ADV
só	csak	só	csak	ADV	ADV
só	csak	só	csak	ADV	ADV
moi	nagyon	moi	nagyon	ADV	ADV
agora	most	agora	most	ADV	ADV
ser	lenni	ser	lesz	V	V;NFIN;ACT
facer	csinál	facer	csinál	V	V;INDF;IND;SG;3;PRS;FIN;ACT
isto	ezt	isto	ez	PRO	PRO;ACC;SG;3
isto	ez	isto	ez	PRO	PRO;NOM;SG;3
isto	ez	isto	ez	PRO	PRO;NOM;SG;3
ten	van	ter	van	V	V;INDF;IND;SG;3;PRS;FIN;ACT
ten	te	ter	te	V	V;DEF;IND;SG;1;PRS;FIN;ACT
el	őt	el	ő	PRO	PRO;ACC;SG;3
foi	volt	ser	van	V	V;INDF;IND;SG;3;PST;FIN;ACT
nada	semmi	nada	semmi	PRO	PRO;NOM;SG;3
quen	ki	quen	ki	PRO	PRO;NOM;SG;3
quen	aki	quen	aki	PRO	PRO;NOM;SG;3
teño	van	ter	van	V	V;INDF;IND;SG;3;PRS;FIN;ACT
porque	mert	porque	mert	CONJ	CONJ
lle	őt	lle	ő	PRO	PRO;ACC;SG;3
mais	de	mais	de	CONJ	CONJ
vai	alakul	ir	alakul	V	V;INDF;IND;SG;3;PRS;FIN;ACT
vai	megyek	ir	megy	V	V;INDF;IND;SG;1;PRS;FIN;ACT
vai	megy	ir	megy	V	V;INDF;IND;SG;3;PRS;FIN;ACT
pode	tud	poder	tud	V	V;INDF;IND;SG;3;PRS;FIN;ACT
pode	lehet	poder	lesz	V	V;INDF;POT;SG;3;PRS;FIN;ACT
pode	te	poder	te	V	V;DEF;IND;SG;1;PRS;FIN;ACT
tamén	egyben	tamén	egyben	ADV	ADV
casa	ház	casa	ház	N	N;NOM;SG
quero	akarsz	quero	akarsz	V	V;INDF;IND;SG;1;PRS;FIN;ACT
