domenico	دومينيكو	domenico	دومينيكو		
küld	ارسال	küld	ارسال	V;INDF;IND;SG;3;PRS;FIN;ACT	
küld	ارسال	küld	ارسال	V;INDF;IND;SG;3;PRS;FIN;ACT	
doug	دوج	doug	دَوجَة		
doug	دوغ	doug	دَوغِيّ		
lakók	المقيمين	lakó	مُقِيم	N;NOM;PL	ADJ;ACC;DEF;MASC;PL
lakók	شاغلي	lakó	شاغلي	N;NOM;PL	
rosszindulatú	مسيئة	rosszindulatú	مُسِيء	N;NOM;SG	ADJ;NOM;INDF;FEM;SG
rosszindulatú	خبيثة	rosszindulatú	خبيثة	N;NOM;SG	ADJ;NOM;INDF;FEM;SG
arabok	العرب	arab	عَرَب	N;NOM;PL	N;NOM;DEF;SG
arabok	عرب	arab	عرب	N;NOM;PL	
elemzés	تحليلات	elemzés	تَحلِيل	N;NOM;SG	N;NOM;INDF;PL
tehetségét	مواهب	tehetség	مَوهِب	N;ACC;SG	N;NOM;INDF;PL
nomád	البدوية	nomád	بَدَوِيّ		ADJ;NOM;DEF;FEM;SG
vicces	مضحكة	vicces	مَضحَكَة		ADJ;NOM;INDF;FEM;SG
vicces	مضحك	vicces	مُضحَك		ADJ;NOM;INDF;MASC;SG
vicces	طريف	vicces	طَرِيف		
vicces	فرحان	vicces	فرحان		
hónapok	شهورا	hónap	شَهر	N;NOM;PL	N;ACC;INDF;PL
laurent	لوران	laurent	لُورَان		
laurent	لورينت	laurent	لُورِينت		
chan	تشان	chan	تشَان	PROPN;NOM;SG	
chan	شان	chan	شَان	PROPN;NOM;SG	
másképpen	والا	másképpen	والا		V;PFV;MASC;SG;3;ACT
halászat	المصائد	halász	مَصئِد	N;NOM;SG	N;NOM;DEF;PL
évkönyv	الحولية	évkönyv	حَولِيّ	N;NOM;SG	
évkönyv	حولية	évkönyv	حَولِيّ	N;NOM;SG	ADJ;NOM;INDF;FEM;SG
lánc	سلاسل	lánc	سَلَاسِل		N;NOM;INDF;PL
lánc	السلاسل	lánc	سَلسَلَة		N;NOM;DEF;PL
lánc	سلسلة	lánc	سِلسِلَة		N;NOM;INDF;SG
lánc	السلسلة	lánc	سِلسِلَة		N;NOM;DEF;SG
oxid	اكسيد	oxid	اكسيد	N;NOM;SG	
illetékes	مختصة	illetékes	مُختَصّ		ADJ;NOM;INDF;FEM;SG
illetékes	المختصة	illetékes	مُختَصّ		ADJ;NOM;DEF;FEM;SG
nielsen	نيلسن	niels	نيلسن		
leeds	ليدز	leeds	ليدز	N;NOM;SG	
vega	فيغا	vega	فِيغَا		
vega	فيجا	vega	فَيج		
vega	نباتية	vega	نباتية		ADJ;NOM;INDF;FEM;SG
vega	نباتي	vega	نباتي		ADJ;NOM;INDF;MASC;SG
vega	النباتي	vega	اَلنببَاتِيّ		N;NOM;DEF;SG
boris	بوريس	boris	بُورِيس		
módosítani	تعديل	módosít	تَعدِيل	V;NFIN;ACT	N;NOM;INDF;SG
tűzoltó	اطفاء	tűzoltó	اطفاء	ADJ;NOM;SG	N;NOM;INDF;SG
nagyobbak	اكبر	nagy	اكبر	ADV	
nagyobbak	اضخم	nagy	ضَخم	ADV	ADJ;NOM;INDF;MASC;SG
utazók	الرحالة	utazó	رِحَالَة	N;NOM;PL	N;NOM;DEF;SG
utazók	المسافر	utazó	مُسَافِر	N;NOM;PL	N;NOM;DEF;SG
utazók	مسافر	utazó	مُسَافِر	N;NOM;PL	N;NOM;INDF;SG
utazók	الرحل	utazó	رَحل	N;NOM;PL	N;NOM;DEF;SG
kőolaj	بترول	kőolaj	بِترُول	N;NOM;SG	
kőolaj	بترول	kőolaj	بِترُول	N;NOM;SG	
spin	سبين	spin	سَبَين		
spin	تدور	spin	دَار		V;IPFV;FEM;IND;SG;3;FIN;ACT
spin	الدوران	spin	دَوَرَان		N;NOM;DEF;SG
hallottam	سمعت	hall	سَمَع	V;DEF;IND;SG;1;PST;FIN;ACT	V;PFV;FEM;SG;3;ACT
hallottam	سمع	hall	سَمع	V;DEF;IND;SG;1;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
krónikus	مزمنة	krónikus	مُزمِن	N;NOM;SG	ADJ;NOM;INDF;FEM;SG
rajza	ارسم	rajza	ارسم	N;NOM;SG	
mónika	مونيكا	mónika	مُونِيكَا	N;NOM;SG	
logikus	منطقي	logikus	مِنطَقِيّ		ADJ;NOM;INDF;MASC;SG
kertészeti	البستنة	kertészeti	بُستَنَة		N;NOM;DEF;SG
kertészeti	البستنة	kertészeti	بُستَنَة		N;NOM;DEF;SG
hasi	بطني	hasi	بطني	N;NOM;SG	
jürgen	يورغن	jürgen	يُورغِن		
vád	التهم	vád	اِلتَهَم		
vád	المقاضاة	vád	مُقَاضَاة		N;NOM;DEF;SG
vád	الادعاء	vád	اِدِّعَاء		N;NOM;DEF;SG
vád	المحاكمة	vád	مُحَاكَمَة		N;NOM;DEF;SG
vád	الاتهام	vád	اِتِّهَام		N;NOM;DEF;SG
vád	اتهام	vád	اِتِّهَام		N;NOM;INDF;SG
lábai	ارجل	láb	أَرجَل	N;NOM;PL	
lábai	الارجل	láb	أَرجَل	N;NOM;PL	N;NOM;DEF;SG
lábai	السيقان	láb	سِيقَان	N;NOM;PL	
lábai	الساقين	láb	سَاقِين	N;NOM;PL	N;NOM;DEF;DU
ellenálló	مقاومة	ellenálló	مُقَاوَمَة		N;NOM;INDF;SG
ellenálló	المقاومة	ellenálló	مُقَاوَمَة		N;NOM;DEF;SG
lucy	لوسى	lucy	لوسى		
lucy	لوسي	lucy	لوسي		
dylan	ديلين	dylan	ديلين		
dylan	ديلن	dylan	دَيلَن		
dylan	ديلان	dylan	دِيلَان		
derek	ديريك	derek	دِيرِيك		
suzuki	سوزوكي	suzuki	سُوزُوكِي	N;NOM;SG	
camp	كامب	camp	كَامب		
camp	المخيم	camp	مُخَيَّم		N;NOM;DEF;SG
camp	مخيم	camp	مُخَيَّم		N;NOM;INDF;SG
camp	معسكر	camp	مُعَسكَر		N;NOM;INDF;SG
camp	المعسكر	camp	مُعَسكَر		N;NOM;DEF;SG
dublin	دوبلن	dublin	دُوبلِن	N;NOM;SG	
dublin	دوبلين	dublin	دُوبلِين	N;NOM;SG	N;ACC;INDF;PL
dublin	دبلن	dublin	دبلن	N;NOM;SG	
kontinensen	القارة	kontinens	قَارَّة	ADJ;FRML;SG	N;NOM;DEF;SG
kontinensen	قارة	kontinens	قَارَّة	ADJ;FRML;SG	N;NOM;INDF;SG
eltávolítása	ازل	eltávolítás	أَزل	N;NOM;SG	
eltávolítása	احذف	eltávolítás	أَحذَف	N;NOM;SG	V;PFV;MASC;SG;3;ACT
nyíló	تزهر	nyíló	زَهَر		V;IPFV;FEM;IND;SG;3;FIN;PASS
kritikát	الانتقاد	kritika	اِنتِقَاد	N;ACC;SG	N;NOM;DEF;SG
kritikát	انتقادات	kritika	اِنتِقَاد	N;ACC;SG	N;NOM;INDF;PL
kritikát	انتقاد	kritika	اِنتِقَاد	N;ACC;SG	N;NOM;INDF;SG
kritikát	الانتقادات	kritika	اِنتِقَاد	N;ACC;SG	N;NOM;DEF;PL
kritikát	نقد	kritika	نَقد	N;ACC;SG	N;NOM;INDF;SG
kritikát	النقد	kritika	نَقد	N;ACC;SG	N;NOM;DEF;SG
kritikát	نقد	kritika	نَقد	N;ACC;SG	N;NOM;INDF;SG
merőleges	عمودي	merőleges	عمودي		ADJ;NOM;INDF;MASC;SG
kinga	ملك	kinga	مَلِك		
kinga	كينغ	kinga	كينغ		
kinga	الملك	kinga	مَلِك		N;NOM;DEF;SG
kinga	كينج	kinga	كينج		
démon	عفريت	démon	عفريت	N;NOM;SG	
karen	كارين	kar	كَارّ		
karen	كارن	kar	كَارِن		
vista	فيستا	vista	فَيستَا		
tulajdon	ملكية	tulajdon	مِلكِيَّة		N;NOM;INDF;SG
tulajdon	الملكية	tulajdon	مِلكِيَّة		N;NOM;DEF;SG
tulajdon	الممتلكات	tulajdon	مُمتَلَكَات		N;NOM;DEF;PL
tulajdon	ممتلكات	tulajdon	مُمتَلَكَات		N;NOM;INDF;PL
marokkói	المغربي	marokkói	مَغرِبِيّ	ADJ;NOM;SG	N;NOM;DEF;SG
hódító	الفاتح	hódító	فَاتِح		N;NOM;DEF;SG
lábát	ارجل	lába	أَرجَل	N;ACC;SG	
lábát	سيقان	lába	سِيقَان	N;ACC;SG	N;NOM;INDF;PL
lábát	الارجل	lába	أَرجَل	N;ACC;SG	N;NOM;DEF;SG
lábát	السيقان	lába	سِيقَان	N;ACC;SG	
lábát	الساقين	lába	سَاقِين	N;ACC;SG	N;NOM;DEF;DU
lábát	الساق	lába	سَاق	N;ACC;SG	N;NOM;DEF;SG
lábát	ساق	lába	سَاق	N;ACC;SG	
lábát	القدم	lába	قَدَم	N;ACC;SG	N;NOM;DEF;SG
amanda	اماندا	amanda	أَمَاندَا		
cleveland	كليفلاند	cleveland	كلِيفلَاند		
folytatás	تتمة	folytatás	تتمة	N;NOM;SG	
folytatás	مستمرة	folytatás	مُستَمِرّ	N;NOM;SG	ADJ;NOM;INDF;FEM;SG
folytatás	مستمر	folytatás	مُستَمِرّ	N;NOM;SG	ADJ;NOM;INDF;MASC;SG
hittem	اعتقدت	hit	اِعتَقَد	V;DEF;IND;SG;1;PRS;FIN;ACT	V;PFV;FEM;SG;3;ACT
hittem	الفكر	hit	فِكر	V;DEF;IND;SG;1;PRS;FIN;ACT	N;NOM;DEF;SG
hittem	ظن	hit	ظِن	V;DEF;IND;SG;1;PRS;FIN;ACT	
hittem	فكرت	hit	فكرت	V;DEF;IND;SG;1;PRS;FIN;ACT	V;PFV;FEM;SG;3;ACT
fasiszta	الفاشية	fasiszta	فَاشِي		N;NOM;DEF;SG
célokat	اهداف	cél	هَدَف	N;ACC;PL	N;NOM;INDF;PL
célokat	الاهداف	cél	هَدَف	N;ACC;PL	N;NOM;DEF;PL
célokat	الغايات	cél	غَايَة	N;ACC;PL	N;NOM;DEF;PL
végrehajtani	تنفيذ	végrehajt	تَنفِيذ	V;NFIN;ACT	N;NOM;INDF;SG
gregory	جريجوري	gregory	جريجوري		
gregory	غريغوري	gregory	غريغوري		
dominikai	دومينيكي	dominikai	دومينيكي		
dominikai	دومينيكا	dominikai	دُومِينِيكَا		
kocka	المكعب	kocka	مَكعَب		N;NOM;DEF;SG
kocka	مكعبة	kocka	مَكعَبَة		N;NOM;INDF;SG
kocka	مكعب	kocka	مُكَعَّب		N;NOM;INDF;SG
kocka	النرد	kocka	نَرد		N;NOM;DEF;SG
kocka	دايس	kocka	دَايس		
kocka	نرد	kocka	نرد		PRO;NOM;MASC;PL;2
örülök	سرور	örül	سرور	V;DEF;IND;SG;1;PRS;FIN;ACT	
örülök	مسرور	örül	مَسرُور	V;DEF;IND;SG;1;PRS;FIN;ACT	ADJ;NOM;INDF;MASC;SG
tárgyalás	المفاوضات	tárgyalás	مُفَاوَضَة	N;NOM;SG	N;NOM;DEF;PL
tárgyalás	مفاوضات	tárgyalás	مُفَاوَضَة	N;NOM;SG	N;NOM;INDF;PL
tárgyalás	المحاكمات	tárgyalás	مُحَاكَمَة	N;NOM;SG	N;NOM;DEF;PL
befejezetlen	ناقصة	befejezetlen	نَاقِصَة		ADJ;NOM;INDF;FEM;SG
befejezetlen	ناقص	befejezetlen	نَاقِص		N;NOM;INDF;SG
lemond	الاستقالة	lemond	اِستِقَالَة	V;INDF;IND;SG;3;PRS;FIN;ACT	N;NOM;DEF;SG
februárban	فبراير	február	فِبرَايِر	N;IN+ESS;SG	N;GEN;INDF;SG
februárban	شباط	február	شُبَاط	N;IN+ESS;SG	N;NOM;INDF;SG
detroit	ديترويت	detroit	ديترويت		
konfliktusok	تنازع	konfliktus	نَازَع	N;NOM;PL	V;PFV;MASC;SG;3;ACT
konfliktusok	نزاع	konfliktus	نِزَاع	N;NOM;PL	N;NOM;INDF;SG
konfliktusok	الصراع	konfliktus	صِرَاع	N;NOM;PL	N;NOM;DEF;SG
konfliktusok	صراع	konfliktus	صِرَاع	N;NOM;PL	N;NOM;INDF;SG
konfliktusok	النزاع	konfliktus	نِزَاع	N;NOM;PL	N;NOM;DEF;SG
fehérje	بروتين	fehér	برِوتِين	N;NOM;SG	N;NOM;INDF;DU
fehérje	البروتين	fehér	بُرُوت	N;NOM;SG	N;NOM;DEF;DU
fehérje	البروتينات	fehér	برُوتِينَات	N;NOM;SG	N;NOM;DEF;PL
vitákat	مناقشات	vita	مُنَاقَشَة	N;ACC;PL	N;NOM;INDF;PL
vitákat	المناقشات	vita	مُنَاقَشَة	N;ACC;PL	N;NOM;DEF;PL
vitákat	النقاشات	vita	نِقَاش	N;ACC;PL	N;NOM;DEF;PL
perzsák	الفرس	perzsák	فُرسَة	N;NOM;PL	N;NOM;DEF;SG
