מנדלסון	мендельсон	מנדלסון	мендельсон	PROPN	N;ANIM;NOM;MASC;SG
השיפוט	суждение	השיפוט	суждение	PROPN	N;INAN;NOM;NEUT;SG
טורונטו	торонто	טורונטו	торонто	PROPN	N;INAN;NOM;MASC;SG
חריג	необычные	חריג	необычный	ADJ;MASC;SG	ADJ;NOM;PL
אפרו	афро	אפר	афро	PROPN	
להתעלם	пренебрежение	התעלם	пренебрежение	V;NFIN	N;INAN;NOM;NEUT;SG
מורגן	морган	מורגן	морган	PROPN	N;ANIM;NOM;MASC;SG
מורגן	моргана	מורגן	морган	PROPN	N;ANIM;ACC;MASC;SG
ענה	отвечайте	ענה	отвечать	V;MASC;SG;3;PST;ACT	V;IPFV;IMP;PL;2;FIN;ACT
ענה	ответ	ענה	ответ	V;MASC;SG;3;PST;ACT	N;INAN;NOM;MASC;SG
אצבע	палец	אצבע	палец	ADV	N;INAN;NOM;MASC;SG
אצבע	пальцем	אצבע	палец	ADV	N;INAN;INS;MASC;SG
הופץ	распространен	הופץ	распространенный	V;MASC;SG;3;PST;PASS	ADJ;MASC;SG
אנדריי	андрей	אנדריי	андрей	PROPN	N;ANIM;NOM;MASC;SG
אנדריי	андрей	אנדריי	андрей	PROPN	N;ANIM;NOM;MASC;SG
תעשייתי	промышленные	תעשייתי	промышленный	ADJ;MASC;SG	ADJ;NOM;PL
תעשייתי	промышленных	תעשייתי	промышленный	ADJ;MASC;SG	ADJ;GEN;PL
תאורה	освещения	תאורה	освещение	N;FEM;SG	N;INAN;NOM;NEUT;PL
היעדר	отсутствие	היעדר	отсутствие		N;INAN;NOM;NEUT;SG
בסיסיים	базовый	בסיסי	базовый	ADJ;MASC;PL	ADJ;NOM;MASC;SG
בסיסיים	базовая	בסיסי	базовый	ADJ;MASC;PL	ADJ;NOM;FEM;SG
בסיסיים	basic	בסיסי	basic	ADJ;MASC;PL	PROPN
מחלק	разделяет	מחלק	разделять		V;IPFV;IND;SG;3;PRS;FIN;ACT
מסודרת	организованная	מסודר	организовывать	ADJ;FEM;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
מסודרת	организованное	מסודר	организовывать	ADJ;FEM;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
מסודרת	организованный	מסודר	организовывать	ADJ;FEM;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
מסודרת	организованные	מסודר	организовывать	ADJ;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
מסודרת	организован	מסודר	организовывать	ADJ;FEM;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
מסודרת	организованной	מסודר	организовывать	ADJ;FEM;SG	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS
מסודרת	аккуратно	מסודר	аккуратно	ADJ;FEM;SG	ADV
אולמרט	ольмерт	אולמרט	ольмерт	PROPN	
גיברלטר	гибралтаре	גיברלטר	гибралтар	PROPN	N;INAN;NOM;MASC;SG
גיברלטר	гибралтар	גיברלטר	гибралтар	PROPN	N;INAN;NOM;MASC;SG
חיוני	жизненно	חיוני	жизненно	ADJ;MASC;SG	ADV
אזכור	упомянуть	אזכור	упомянуть	N;MASC;SG	V;PFV;NFIN;ACT
רבנו	сражались	רב	сражаться	PROPN	V;IPFV;IND;PL;PST;FIN;MID
רבנו	сражался	רב	сражаться	PROPN	V;IPFV;MASC;IND;SG;PST;FIN;MID
פיזור	рассеивания	פיזור	рассеивание	N;MASC;SG	N;INAN;NOM;NEUT;PL
לשבור	перерыв	שבר	перерыв	V;NFIN;ACT	N;INAN;NOM;MASC;SG
פדרו	педро	פדר	педро	PROPN	N;INAN;NOM;MASC;SG
היוצא	исходящие	היוצא	исходить		V;IPFV;NOM;PL;PRS;V.PTCP;ACT
מכריע	подавляющего	מכריע	подавляющий	ADJ;MASC;SG	V;IPFV;GEN;MASC;SG;PRS;V.PTCP;ACT
מכריע	решающий	מכריע	решающий	ADJ;MASC;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
מכריע	решительные	מכריע	решительный	ADJ;MASC;SG	ADJ;NOM;PL
הקדמה	введение	הקדמה	введение	PROPN	N;INAN;NOM;NEUT;SG
הקדמה	прогресс	הקדמה	прогресс	PROPN	N;INAN;NOM;MASC;SG
הקדמה	вступление	הקדמה	вступление	PROPN	N;INAN;NOM;NEUT;SG
הקדמה	intro	הקדמה	intro	PROPN	PROPN
הקדמה	прелюдия	הקדמה	прелюдия	PROPN	N;INAN;NOM;FEM;SG
טקסי	taxi	טקס	taxi	N;PSSD;MASC;PL	PROPN
