sur	sur	sur	sur		INTJ
log	kirjaudu	logt	kirjautua		V;IMP;SG;2;FIN;ACT
log	loki	logt	loki		N;NOM;SG
log	tukki	logt	tukki		N;NOM;SG
pagarināts	pidentää	pagarināt	pidentää	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
baltica	baltica	baltica	baltica	PROPN;NOM;FEM;SG	N;NOM;SG
gultas	sänky	gulta	sänky	N;NOM;FEM;PL	N;NOM;SG
gultas	vuode	gulta	vuode	N;NOM;FEM;PL	N;NOM;SG
gultas	sängyn	gulta	sänky	N;NOM;FEM;PL	N;GEN;SG
karaļi	kuninkaita	karalis	kuningas	N;NOM;MASC;PL	N;PRT;PL
hamburgā	hampurin	hamburga	hampuri	N;ESS;MASC;SG	N;GEN;SG
olivers	oliver	olivers	oliver	PROPN;NOM;MASC;SG	PROPN;NOM;SG
atnesa	tuotiin	atnest	tuoda	V;FH;IND;3;POS;PST;FIN;ACT	V;IND;PST;FIN;PASS
atnesa	toi	atnest	tuo	V;FH;IND;3;POS;PST;FIN;ACT	PRO;NOM;SG
lieldienu	pääsiäinen	lieldienas	pääsiäinen	N;ACC;FEM;SG	N;NOM;SG
forums	foorumin	forums	foorumi	N;NOM;MASC;SG	N;GEN;SG
organismi	organismien	organisms	organismi	N;NOM;MASC;PL	N;GEN;PL
vienpadsmit	eleven	vienpadsmit	elevä	NUM;PL	
vienpadsmit	yksitoista	vienpadsmit	yksi#toista	NUM;PL	NUM;NOM;SG
papildina	täydennettävä	papildināt	täydentää	V;FH;IND;3;POS;PRS;FIN;ACT	V;NOM;SG;V.PTCP;PASS
papildina	täydennetään	papildināt	täydentää	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
papildina	täydennys	papildināt	täydennys	V;FH;IND;3;POS;PRS;FIN;ACT	N;NOM;SG
simti	sata	simti	sata	N;NOM;MASC;PL	NUM;NOM;SG
simti	hundred	simti	hundred	N;NOM;MASC;PL	
simti	satoja	simti	sata	N;NOM;MASC;PL	NUM;PRT;PL
skaidro	selitetään	skaidrot	selittää	V;FH;IND;3;POS;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
sociālais	sosiaaliset	sociāls	sosiaalinen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
sociālais	sosiaalisen	sociāls	sosiaalinen	ADJ;NOM;MASC;SG	ADJ;GEN;SG
darīts	done	darīt	done	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	
faila	tiedostoa	faila	tiedosto	N;NOM;MASC;SG	N;PRT;SG
faila	tiedoston	faila	tiedosto	N;NOM;MASC;SG	N;GEN;SG
abū	yas	abū	yas	PROPN	
minoritātes	vähemmistöjen	minoritāte	vähemmistö	N;NOM;FEM;PL	N;GEN;PL
minoritātes	vähemmistöjä	minoritāte	vähemmistö	N;NOM;FEM;PL	N;PRT;PL
modas	maud	moda	maud	N;NOM;FEM;PL	PROPN;NOM;SG
likteni	kohtalon	liktene	kohtalo	N;ACC;MASC;SG	N;GEN;SG
likteni	kohtalo	liktene	kohtalo	N;ACC;MASC;SG	N;NOM;SG
likteni	destiny	liktene	destiny	N;ACC;MASC;SG	N;NOM;SG
likteni	kohtalon	liktene	kohtalo	N;ACC;MASC;SG	N;GEN;SG
likteni	kohtalo	liktene	kohtalo	N;ACC;MASC;SG	N;NOM;SG
likteni	kohtaloa	liktene	kohtalo	N;ACC;MASC;SG	N;PRT;SG
pārveidot	muokkaa	pārveidot	muokka	V;POS;NFIN	N;NOM;SG
pārveidot	muunnos	pārveidot	muunnos	V;POS;NFIN	N;NOM;SG
briesmas	vaaroja	briesmas	vaara	N;NOM;FEM	N;PRT;PL
briesmas	vaarat	briesmas	vaara	N;NOM;FEM	N;NOM;PL
briesmas	vaara	briesmas	vaara	N;NOM;FEM	N;NOM;SG
briesmas	vaaraa	briesmas	vaara	N;NOM;FEM	N;PRT;SG
barjeru	este	barjera	este	N;ACC;MASC;SG	N;NOM;SG
barjeru	esteen	barjera	este	N;ACC;MASC;SG	N;GEN;SG
aizstāvēt	puolustaminen	aizstāvēt	puolustaminen	V;POS;NFIN	N;NOM;SG
atvaļināts	eläkkeelle	atvaļināt	eläke	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;AT+ALL;SG
atvaļināts	eläkkeellä	atvaļināt	eläke	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;AT+ESS
;SG
džeina	jane	džeins	jane	N;NOM;FEM;SG	PROPN;NOM;SG
džeina	janea	džeins	janea	N;NOM;FEM;SG	N;PRT;SG
