kegubernuran	guvernorátů	kegubernuran	guvernorát	N;SG	N;INAN;GEN;MASC;PL;POS
poros	šachty	poros	šachta	N;SG	N;NOM;FEM;PL;POS
poros	šachty	poros	šachta	N;SG	N;NOM;FEM;PL;POS
ekologi	ekologické	ekologi	ekologický	N;SG	ADJ;NOM;MASC;SG;POS
ekologi	ekologický	ekologi	ekologický	N;SG	ADJ;INAN;NOM;MASC;SG;POS
ekologi	ekologická	ekologi	ekologický	N;SG	ADJ;NOM;FEM;SG;POS
raj	raj	raj	raj	PROPN	N;INAN;NOM;MASC;SG;POS
menyentuh	dojemné	mensentuh	dojemný	V;SG;ACT	ADJ;NOM;NEUT;SG;POS
aisne	aisne	aisne	aisno	PROPN	PROPN;NOM;MASC;SG;POS
berkeley	berkeley	berkeley	berkeley	PROPN	PROPN;NOM;FEM;SG;POS
diukur	měřeno	diukur	měřený	V;SG;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
diukur	měřené	diukur	měřený	V;SG;PASS	ADJ;NOM;NEUT;SG;POS
diukur	naměřené	diukur	naměřený	V;SG;PASS	ADJ;NOM;MASC;PL;POS
diukur	měřená	diukur	měřený	V;SG;PASS	ADJ;NOM;FEM;SG;POS
atlantic	atlantic	atlantic	atlantic	PROPN	PROPN;NOM;MASC;SG;POS
atlantic	atlantik	atlantic	atlantik	PROPN	N;INAN;NOM;MASC;SG;POS
ver	ver	ver	ver	PROPN	PROPN;MASC;SG;POS
melampaui	přesahují	menlampaui	přesahovat	V;SG;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
melampaui	překročení	menlampaui	překročení	V;SG;ACT	N;NOM;NEUT;SG;POS
melampaui	překročena	menlampaui	překročený	V;SG;ACT	ADJ;POS;V.PTCP;PASS
rudolf	rudolf	rudolf	rudolf	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
skema	schémata	skema	schéma	N;SG	N;NOM;NEUT;PL;POS
skema	režimy	skema	režim	N;SG	N;INAN;NOM;MASC;PL;POS
uzbekistan	uzbecké	uzbekistan	uzbecký	N	ADJ;NOM;MASC;PL;POS
mendefinisikan	definování	mendefinisikan	definování	V;SG;ACT	N;NOM;NEUT;SG;POS
sumbu	osy	sumbu	osa	N;SG	N;NOM;FEM;PL;POS
sumbu	osy	sumbu	osa	N;SG	N;NOM;FEM;PL;POS
baden	baden	baden	baden	PROPN	PROPN;INAN;NOM;MASC;SG;POS
lidah	jazyky	lidah	jazyk	N;SG	N;INAN;NOM;MASC;PL;POS
firaun	jedle	firaun	jedle	PROPN;SG	N;NOM;FEM;SG;POS
firaun	faraoni	firaun	faraón	PROPN;SG	N;ANIM;NOM;MASC;PL;POS
firaun	faraón	firaun	faraón	PROPN;SG	N;ANIM;NOM;MASC;SG;POS
sup	polévky	sup	polévka	N;SG	N;NOM;FEM;PL;POS
sup	polévky	sup	polévka	N;SG	N;NOM;FEM;PL;POS
zhu	ču	zhu	ču	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
berenang	plavat	berrenang	plavat	PROPN;SG;ACT	V;IPFV;POS;NFIN
berenang	plav	berrenang	plava	PROPN;SG;ACT	PROPN;NOM;FEM;SG;POS
berenang	plavání	berrenang	plavání	PROPN;SG;ACT	N;NOM;NEUT;SG;POS
berenang	plavat	berrenang	plavat	PROPN;SG;ACT	V;IPFV;POS;NFIN
berenang	koupání	berrenang	koupání	PROPN;SG;ACT	N;NOM;NEUT;SG;POS
brand	značky	brand	značka	PROPN	N;NOM;FEM;PL;POS
brand	značka	brand	značka	PROPN	N;NOM;FEM;SG;POS
demam	horečky	demam	horečka	N;SG	N;NOM;FEM;PL;POS
wood	dřevo	wood	dřevo	PROPN	N;NOM;NEUT;SG;POS
wood	dřeva	wood	dřevo	PROPN	N;NOM;NEUT;PL;POS
hub	huba	hub	huba	PROPN	N;NOM;FEM;SG;POS
hub	hub	hub	houba	PROPN	N;NOM;FEM;PL;POS
ria	rio	ria	rio	PROPN;SG	PROPN;NOM;MASC;SG;POS
ria	ria	ria	ria	PROPN;SG	PROPN;POS
revolution	revoluce	revolution	revoluce	PROPN	N;NOM;FEM;SG;POS
revolution	revoluci	revolution	revoluce	PROPN	N;ACC;FEM;SG;POS
federation	federaci	federation	federace	PROPN	N;ACC;FEM;SG;POS
federation	federace	federation	federace	PROPN	N;NOM;FEM;SG;POS
eddie	eddie	eddie	eddie	PROPN	N;ANIM;NOM;MASC;SG;POS
eddie	eddieho	eddie	eddie	PROPN	N;ANIM;GEN;MASC;SG;POS
hangul	hangul	hangul	hangul	PROPN	N;INAN;NOM;MASC;SG;POS
yani	yani	yani	yani	PROPN	PROPN;NOM;MASC;SG;POS
dicabut	zrušeno	dicabut	zrušený	V;SG;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
dicabut	odpojil	dicabut	odpojit	V;SG;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
pengujian	otestovat	penujian	otestovat	N;SG	V;PFV;POS;NFIN
pengujian	testy	penujian	test	N;SG	N;INAN;NOM;MASC;PL;POS
pengujian	zkoušky	penujian	zkouška	N;SG	N;NOM;FEM;PL;POS
pengujian	zkoušky	penujian	zkouška	N;SG	N;NOM;FEM;PL;POS
leeds	leeds	leeds	leeds	PROPN	PROPN;INAN;NOM;MASC;SG;POS
sertifikat	certifikáty	sertifikat	certifikát	N;SG	N;INAN;NOM;MASC;PL;POS
athletic	sportovní	athletic	sportovní	N	ADJ;NOM;MASC;SG;POS
rizal	rizal	rizal	rizal	PROPN	N;ANIM;NOM;MASC;SG;POS
paralel	souběžné	paralel	souběžný	N	ADJ;NOM;NEUT;SG;POS
paralel	souběžně	paralel	souběžně	N	ADV;POS
paralel	paralelní	paralel	paralelní	N	ADJ;NOM;MASC;SG;POS
kuburan	hroby	kuburan	hrob	N;SG	N;INAN;NOM;MASC;PL;POS
kuburan	hřbitovy	kuburan	hřbitov	N;SG	N;INAN;NOM;MASC;PL;POS
benih	semena	benih	semeno	N;SG	N;NOM;NEUT;PL;POS
benih	semínka	benih	semínko	N;SG	N;NOM;NEUT;PL;POS
benih	semena	benih	semeno	N;SG	N;NOM;NEUT;PL;POS
lockheed	lockheed	lockheed	lockheed	N	PROPN;INAN;NOM;MASC;SG;POS
birmingham	birminghamu	birmingham	birmingham	PROPN	N;INAN;GEN;MASC;SG;POS
penolakan	odmítá	pentolakan	odmítat	N;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
interior	interiéry	interior	interiér	N;SG	N;INAN;NOM;MASC;PL;POS
berpengalaman	zkušený	berpengalaman	zkušený	V;SG;ACT	N;ANIM;NOM;MASC;SG;POS
berpengalaman	nezkušený	berpengalaman	zkušený	V;SG;ACT	ADJ;ANIM;NOM;MASC;SG;NEG
solomon	solomon	solomon	solomon	PROPN	N;ANIM;NOM;MASC;SG;POS
jefferson	jefferson	jefferson	jefferson	PROPN	PROPN;ANIM;NOM;MASC;SG;POS
integrasi	integrační	integrasi	integrační	N;SG	ADJ;NOM;MASC;SG;POS
ibm	ibm	ibm	ibm	PROPN	PROPN;FEM;POS
zeus	die	zeus	die	PROPN	ADJ;POS
zeus	zeus	zeus	zeus	PROPN	N;ANIM;NOM;MASC;SG;POS
