kennedyn	кеннеді	kennädä	кеннеда	N;GEN;SG	PROPN;ANIM;NOM;FEM;SG
verkkoon	сітку	verkko	сітка	N;IN+ALL;SG	N;INAN;ACC;FEM;SG
verkkoon	сітка	verkko	сітка	N;IN+ALL;SG	N;INAN;NOM;FEM;SG
verkkoon	сітки	verkko	сітка	N;IN+ALL;SG	N;INAN;NOM;FEM;PL
verkkoon	grid	verkko	grid	N;IN+ALL;SG	
verkkoon	ґратка	verkko	ґратка	N;IN+ALL;SG	N;INAN;NOM;FEM;SG
saattueita	конвої	saattue	конвий	N;PRT;PL	N;INAN;NOM;MASC;PL
kirjaimellisesti	буквальному	kirjaimellisesti	буквальний	ADV	ADJ;DAT;MASC;SG
iss	мкс	iss	мкс	PROPN;NOM;SG	INTJ
iss	іс	iss	іс	PROPN;NOM;SG	
ehdokkuutta	кандидатуру	ehdokkuus	кандидатура	N;PRT;SG	N;INAN;ACC;FEM;SG
crawford	кроуфорд	crawford	кроуфорд	PROPN;NOM;SG	PROPN;ANIM;NOM;FEM;SG
egyptiin	єгипту	egypti	єгипт	N;IN+ALL;SG	PROPN;INAN;GEN;MASC;SG
egyptiin	єгипет	egypti	єгипет	N;IN+ALL;SG	PROPN;INAN;NOM;MASC;SG
egyptiin	єгипті	egypti	єгипть	N;IN+ALL;SG	PROPN;INAN;NOM;MASC;SG
yksilöiden	днк	yksilö	днк	N;GEN;PL	N;INAN;NOM;FEM;SG
työntekijät	співробітників	työn#tekijä	співробітник	N;NOM;PL	N;ANIM;ACC;MASC;PL
työntekijät	працівників	työn#tekijä	працівник	N;NOM;PL	N;ANIM;ACC;MASC;PL
työntekijät	службовців	työn#tekijä	службовець	N;NOM;PL	N;ANIM;ACC;MASC;PL
työntekijät	робітників	työn#tekijä	робітник	N;NOM;PL	N;ANIM;ACC;MASC;PL
työntekijät	працівників	työn#tekijä	працівник	N;NOM;PL	N;ANIM;ACC;MASC;PL
aktiivisia	активна	aktiivinen	активний	ADJ;PRT;PL	ADJ;NOM;FEM;SG
aktiivisia	активні	aktiivinen	активний	ADJ;PRT;PL	ADJ;NOM;PL
aktiivisia	активне	aktiivinen	активний	ADJ;PRT;PL	ADJ;NOM;NEUT;SG
