que	че	que	че	PRO;MASC;SG	CONJ
com	com	com	com	ADP	INTJ
com	ком	com	ком	ADP	N;INDF;MASC;SG
foi	бе	foi	съм	ADV	V;IPFV;IND;SG;3;PST;FIN;ACT
como	като	como	като	ADV	CONJ
como	like	como	like	ADV	PROPN;INDF;MASC;SG
dos	дос	dos	дос	N;MASC;SG	PROPN;INDF;MASC;SG
sua	му	seu	мой	DET;FEM;SG	PRO;DAT;MASC;SG;3
utc	utc	utc	utc	N;MASC;SG	PROPN;INDF;MASC;SG
seu	му	seu	мой	DET;MASC;SG	PRO;DAT;MASC;SG;3
min	min	min	min	N;MASC;PL	PROPN;INDF;MASC;SG
das	дас	das	дас	N;MASC;SG	PROPN;INDF;MASC;SG
ser	сер	ser	серу	V;NFIN	PROPN;INDF;MASC;SG
ser	сир	ser	сир	V;NFIN	N;INDF;NEUT;SG
ele	него	ele	аз	PRO;NOM;MASC;SG;3	PRO;ACC;MASC;SG;3
discussão	обсъждания	discussão	обсъждане	N;FEM;SG	N;INDF;NEUT;PL
discussão	дискусии	discussão	дискусия	N;FEM;SG	N;INDF;FEM;PL
era	бе	ser	съм	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;3;PST;FIN;ACT
até	докато	até	докато	ADV	CONJ
cidade	city	cidade	city	N;FEM;SG	PROPN;INDF;MASC;SG
mesmo	същият	mesmo	същ	ADV	ADJ;DEF;MASC;SG
mesmo	същата	mesmo	същ	ADV	ADJ;DEF;FEM;SG
mesmo	същото	mesmo	същ	ADV	ADJ;DEF;NEUT;SG
grande	голямо	grande	голям	ADJ;MASC;SG	ADV
grande	големи	grande	голям	ADJ;MASC;SG	ADJ;INDF;PL
grande	биг	grande	биг	ADJ;MASC;SG	N;INDF;MASC;SG
grande	голямо	grande	голям	ADJ;MASC;SG	ADV
grande	големи	grande	голям	ADJ;MASC;SG	ADJ;INDF;PL
grande	страхотно	grande	страхотно	ADJ;MASC;SG	ADV
grande	гранде	grande	гранде	ADJ;MASC;SG	PROPN;INDF;FEM;SG
brasil	бразилия	brasil	бразилия	N;MASC;SG	PROPN;INDF;FEM;SG
rio	рио	rio	рио	N;MASC;SG	PROPN;INDF;NEUT;SG
depois	след	depois	след	ADV	ADP
estado	държавно	estado	държавен	N;MASC;SG	ADV
primeiro	първи	primeiro	първи	ADV	ADJ;INDF;MASC;SG
pode	май	poder	май	V;IND;SG;3;PRS;FIN	PROPN;INDF;MASC;SG
pode	могат	poder	мога	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
pode	can	poder	can	V;IND;SG;3;PRS;FIN	PROPN;INDF;MASC;SG
este	това	este	този	DET;MASC;SG	PRO;NOM;NEUT;SG
primeira	първо	primeiro	първо	ADJ;FEM;SG	ADV
externas	външна	externo	външен	N;FEM;PL	ADJ;INDF;FEM;SG
externas	външно	externo	външен	N;FEM;PL	ADV
externas	външни	externo	външен	N;FEM;PL	ADJ;INDF;PL
externas	външен	externo	външен	N;FEM;PL	ADJ;INDF;MASC;SG
outros	друго	outro	друг	PRO;MASC;PL	ADV
outros	друг	outro	друг	PRO;MASC;PL	ADJ;INDF;MASC;SG
