през	cauri	през	cauri	ADP	ADV
като	patīk	като	patikt	CONJ	V;FH;IND;3;POS;PRS;FIN;ACT
като	like	като	like	CONJ	
това	šo	този	šis	PRO;NOM;NEUT;SG	PRO;ACC;MASC;SG
български	bulgāru	български	bulgārs	ADJ;INDF;MASC;SG	N;GEN;MASC;PL
българия	bulgārija	българия	bulgārija	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
която	kas	който	kas	PRO;NOM;FEM;SG	PRO;NOM
която	kuras	който	kura	PRO;NOM;FEM;SG	PRO;NOM;FEM;PL
която	kura	който	kura	PRO;NOM;FEM;SG	PRO;NOM;FEM;SG
което	kas	който	kas	PRO;NOM;NEUT;SG	PRO;NOM
което	kuras	който	kura	PRO;NOM;NEUT;SG	PRO;NOM;FEM;PL
което	kura	който	kura	PRO;NOM;NEUT;SG	PRO;NOM;FEM;SG
външни	ārējais	външен	ārējs	ADJ;INDF;PL	ADJ;NOM;MASC;SG
външни	ārējs	външен	ārējs	ADJ;INDF;PL	ADJ;NOM;MASC;SG
външни	ārējā	външен	ārēja	ADJ;INDF;PL	ADJ;NOM;FEM;SG
много	daudziem	много	daudzi	ADV;INDF;PL	PRO;DAT;MASC;PL
много	daudzi	много	daudzi	ADV;INDF;PL	PRO;NOM;MASC;PL
много	daudzus	много	daudzi	ADV;INDF;PL	PRO;ACC;MASC;PL
много	daudzas	много	daudzas	ADV;INDF;PL	PRO;NOM;FEM;PL
също	arī	също	arī	ADV	PART
около	ap	около	ap	ADP	
около	apkārt	около	apkārt	ADP	ADV
софия	sofijā	софия	sofija	PROPN;INDF;FEM;SG	N;ESS;FEM;SG
софия	sofija	софия	sofija	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
софия	sofija	софия	sofija	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
други	citi	друг	cits	ADJ;INDF;PL	PRO;NOM;MASC;PL
други	cits	друг	cits	ADJ;INDF;PL	PRO;NOM;MASC;SG
други	citādi	друг	citādi	ADJ;INDF;PL	ADV
други	citas	друг	cita	ADJ;INDF;PL	PRO;NOM;FEM;PL
други	citas	друг	cita	ADJ;INDF;PL	PRO;NOM;FEM;PL
други	citi	друг	cits	ADJ;INDF;PL	PRO;NOM;MASC;PL
още	vēljoprojām	още	vēljoprojām	ADV	V;FH;IND;PL;1;POS;PST;FIN;ACT
още	vairāk	още	daudz	ADV	ADV;CMPR
още	vairak	още	vairāk	ADV	
само	tikai	само	tikai	ADV	PART
само	tikai	само	tikai	ADV	PART
когато	kad	когато	kad	ADV	ADV
вид	sugas	вид	suga	N;INDF;MASC;SG	N;NOM;FEM;PL
една	edna	един	edna	NUM;INDF;FEM;SG	PROPN;NOM;FEM;SG
всички	visiem	всеки	viss	PRO;NOM;PL	PRO;DAT;MASC;PL
всички	visu	всеки	viss	PRO;NOM;PL	PRO;ACC;MASC;SG
всички	visa	всеки	viss	PRO;NOM;PL	PRO;NOM;FEM;SG
всички	ikviens	всеки	ikviens	PRO;NOM;PL	PRO;NOM;MASC;SG
всички	visiem	всеки	viss	PRO;NOM;PL	PRO;DAT;MASC;PL
семейство	ģimenes	семейство	ģimene	N;INDF;NEUT;SG	N;NOM;FEM;PL
започва	uzsāk	започвам-(се)	uzsākt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
македония	maķedonija	македония	maķedonija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
сащ	asv	сащ	asv	PROPN;INDF;MASC;PL	PROPN
сащ	usa	сащ	usa	PROPN;INDF;MASC;PL	
над	augstāk	над	augsti	ADP	ADV;CMPR
него	viņam	аз	viņš	PRO;ACC;MASC;SG;3	PRO;DAT;MASC;SG;3
тези	šīs	този	šī	DET;PL	PRO;NOM;FEM;PL
тези	šie	този	šis	DET;PL	PRO;NOM;MASC;PL
души	dvēseles	души	dvēsele	N;INDF	N;NOM;FEM;PL
мини	mini	мина	mīt	N;INDF;FEM;PL	
република	republikas	република	republika	N;INDF;FEM;SG	N;NOM;FEM;PL
късно	novēloti	късно	novēlot	ADV	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
