वैभव	grandeza	वैभव	grandeza	PROPN;NOM;MASC;SG;3	N;FEM;SG
कपिल	kapila	कपिल	kapilar	PROPN;NOM;MASC;SG;3	
निष्पक्ष	imparcialidad	निष्पक्ष	imparcialidad	ADJ	N;FEM;SG
पंत	pantalón	पंत	pantalón	PROPN;NOM;MASC;SG;3	N;MASC;SG
संयोजित	combinada	संयोजित	combinado	PROPN;NOM;SG;3	ADJ;FEM;SG;V.PTCP
संयोजित	combinadas	संयोजित	combinado	PROPN;NOM;SG;3	ADJ;FEM;PL;V.PTCP
संयोजित	combinado	संयोजित	combinado	PROPN;NOM;SG;3	ADJ;MASC;SG;V.PTCP
संयोजित	combinados	संयोजित	combinado	PROPN;NOM;SG;3	ADJ;MASC;PL;V.PTCP
वर्जित	prohibida	वर्जित	prohibido	PROPN;NOM;SG;3	ADJ;FEM;SG;V.PTCP
वर्जित	prohibido	वर्जित	prohibido	PROPN;NOM;SG;3	ADJ;MASC;SG;V.PTCP
वर्जित	prohibidas	वर्जित	prohibido	PROPN;NOM;SG;3	ADJ;FEM;PL;V.PTCP
वर्जित	prohibidos	वर्जित	prohibido	PROPN;NOM;SG;3	ADJ;MASC;PL;V.PTCP
बराबरी	iguales	बराबरी	igual	N;NOM;FEM;SG;3	ADJ;PL
बराबरी	equivale	बराबरी	equivaler	N;NOM;FEM;SG;3	V;IND;SG;3;PRS;FIN
बैकअप	respaldos	बैकअप	respaldo	N;NOM;MASC;SG;3	N;MASC;PL
बैकअप	refuerzos	बैकअप	refuerzo	N;NOM;MASC;SG;3	N;MASC;PL
अमीनो	aminoácidos	अमीनो	aminoácido	N;NOM;MASC;SG;3	N;MASC;PL
प्रविष्टि	listado	प्रविष्टि	listado	N;NOM;FEM;SG;3	ADJ;MASC;SG;V.PTCP
निमंत्रण	invitaciones	निमंत्रण	invitación	N;NOM;MASC;SG;3	N;FEM;PL
पाटिल	patil	पाटिल	patil	PROPN;NOM;SG;3	N;FEM;SG
नकदी	efectivo	नकदी	efectivo	N;NOM;FEM;SG;3	ADJ;MASC;SG
ज्यामितीय	geométrico	ज्यामितीय	geométrico	N;NOM;MASC;SG;3	ADJ;MASC;SG
ज्यामितीय	geométricas	ज्यामितीय	geométrico	N;NOM;MASC;SG;3	ADJ;FEM;PL
ज्यामितीय	geométrica	ज्यामितीय	geométrico	N;NOM;MASC;SG;3	ADJ;FEM;SG
अरुणा	aruna	अरुणा	aruna	PROPN;NOM;FEM;SG;3	
उस्ताद	ustad	उस्ताद	ustad	N;NOM;MASC;SG;3	
निराशा	decepciones	निराशा	decepción	N;NOM;FEM;SG;3	N;FEM;PL
दरवाजा	puertas	दरवाजा	puerta	N;NOM;MASC;SG;3	N;FEM;PL
शॉपिंग	tiendas	शॉपिंग	tienda	N;NOM;FEM;SG;3	N;FEM;PL
शॉपिंग	compras	शॉपिंग	compra	N;NOM;FEM;SG;3	N;FEM;PL
फिल्मांकन	filmando	फिल्मांकन	filmar	N;NOM;MASC;SG;3	V;V.MSDR
फिल्मांकन	grabando	फिल्मांकन	grabar	N;NOM;MASC;SG;3	V;V.MSDR
अम्बेडकर	ambedkar	अम्बेडकर	ambedkar	PROPN;NOM;MASC;SG;3	V;NFIN
धोखाधड़ी	fraudes	धोखाधड़ी	fraude	N;NOM;FEM;SG;3	N;MASC;PL
धोखाधड़ी	estafado	धोखाधड़ी	estafado	N;NOM;FEM;SG;3	ADJ;MASC;SG;V.PTCP
प्रिंट	imprime	प्रिंट	imprimir	N;NOM;MASC;SG;3	V;IND;SG;3;PRS;FIN
प्रिंट	impresos	प्रिंट	impreso	N;NOM;MASC;SG;3	N;MASC;PL
प्रिंट	imprimir	प्रिंट	imprimir	N;NOM;MASC;SG;3	V;NFIN
गली	calles	गली	calle	N;NOM;FEM;SG;3	N;FEM;PL
