категория	kategorijo	категория	kategorija	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
что	kaj	что	kaj	PRO;NOM	PRO;ACC;NEUT;SG
для	za	для	za	ADP	
как	kako	как	kako	CONJ	ADV
его	njegovo	он	njegov	PRO;ACC;MASC;SG;3	DET;NOM;NEUT;SG;3
его	njegove	он	njegov	PRO;ACC;MASC;SG;3	DET;NOM;FEM;PL;3
его	njegov	он	njegov	PRO;ACC;MASC;SG;3	DET;NOM;MASC;SG;3
его	njegova	он	njegov	PRO;ACC;MASC;SG;3	DET;NOM;FEM;SG;3
его	njega	он	on	PRO;ACC;MASC;SG;3	PRO;GEN;MASC;SG;3
также	tudi	также	tudi	ADV	PART
это	to	это	ta	PRO;INAN;NOM;NEUT;SG	DET;NOM;NEUT;SG
это	ta	это	ta	PRO;INAN;NOM;NEUT;SG	DET;NOM;MASC;SG
это	tole	это	tale	PRO;INAN;NOM;NEUT;SG	
это	tega	это	ta	PRO;INAN;NOM;NEUT;SG	DET;GEN;NEUT;SG
это	to	это	ta	PRO;INAN;NOM;NEUT;SG	DET;NOM;NEUT;SG
это	tisto	это	tisti	PRO;INAN;NOM;NEUT;SG	DET;NOM;NEUT;SG
после	po	после	po	ADP	N;NOM;MASC;SG
время	časa	время	čas	N;INAN;NOM;NEUT;SG	N;GEN;MASC;SG
состав	sestavi	состав	sestava	N;INAN;NOM;MASC;SG	N;DAT;FEM;SG
была	bil	быть	biti	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;MASC;SG;V.PTCP
была	bila	быть	biti	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;FEM;SG;V.PTCP
место	lokacijo	место	lokacija	N;INAN;NOM;NEUT;SG	N;ACC;FEM;SG
район	soseski	район	soseski	N;INAN;NOM;MASC;SG	N;NOM;FEM;DU
вид	vrste	вид	vrsta	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
под	pod	под	pod	ADP	
есть	dobil	быть	dobiti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;MASC;SG;V.PTCP
есть	got	быть	got	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG
язык	jezikovno	язык	jezikoven	N;INAN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
язык	jezikovna	язык	jezikoven	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
ссср	zssr	ссср	zssra	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
