לחזית	prednja	לחזית	prednji	ADV	ADJ;NOM;DEF;FEM;SG
ליף	leif	ליף	leif	PROPN	N;NOM;MASC;SG
אוסטרי	austrijski	אוסטרי	austrijski	PROPN	ADJ;NOM;DEF;MASC;SG
המחיר	cijena	המחיר	cijena	V;MASC;SG;3;PST;ACT	N;NOM;FEM;SG
המחיר	cena	המחיר	cena	V;MASC;SG;3;PST;ACT	N;NOM;FEM;SG
המחיר	price	המחיר	price	V;MASC;SG;3;PST;ACT	N;NOM;FEM;PL
פרסומת	komercijalne	פרסומת	komercijalan	N;FEM;SG	ADJ;NOM;DEF;FEM;PL
פרסומת	komercijalni	פרסומת	komercijalan	N;FEM;SG	ADJ;NOM;DEF;MASC;SG
חלשה	slaba	חלש	slab	N;FEM;SG	ADJ;NOM;DEF;FEM;SG
חלשה	slabo	חלש	slabo	N;FEM;SG	ADV
חלשה	slabi	חלש	slab	N;FEM;SG	ADJ;NOM;DEF;MASC;PL
חלשה	slab	חלש	slab	N;FEM;SG	ADJ;NOM;INDF;MASC;SG
סערה	tempest	סערה	tempest	N;FEM;SG	ADP
סערה	oluje	סערה	oloj	N;FEM;SG	N;NOM;FEM;PL
סערה	storm	סערה	storm	N;FEM;SG	ADP
מנגן	igramo	מנגן	igrati	N;MASC;SG	V;IND;PL;1;PRS;FIN
הורג	ubija	הרג	ubijati	PROPN	V;IND;SG;3;PRS;FIN
הורג	ubijanje	הרג	ubijanje	PROPN	N;NOM;NEUT;SG
מל	mel	מל	mel	PROPN	N;NOM;MASC;SG
מל	mal	מל	mal	PROPN	PROPN;NOM;MASC;SG
טיים	vreme	טיים	vreme	PROPN	N;NOM;NEUT;SG
טיים	vrijeme	טיים	vrijeme	PROPN	N;NOM;NEUT;SG
מירון	meron	מירון	meron	PROPN	PROPN;NOM;MASC;SG
אשראי	kreditna	אשראי	kreditan	N;MASC;SG	ADJ;NOM;DEF;FEM;SG
רוזנברג	rosenberg	רוזנברג	rosenberg	PROPN	N;NOM;MASC;SG
ארנה	arena	ארנה	arena	PROPN	N;NOM;FEM;SG
ארנה	arene	ארנה	aren	PROPN	N;NOM;FEM;PL
רוצח	ubojica	רצח	ubojica	PROPN	N;NOM;MASC;SG
רוצח	ubica	רצח	ubica	PROPN	N;NOM;MASC;SG
רוצח	ubojica	רצח	ubojica	PROPN	N;NOM;MASC;SG
רוצח	ubica	רצח	ubica	PROPN	N;NOM;MASC;SG
אורלינס	orleans	אורלינס	orleans	PROPN	PROPN;NOM;MASC;SG
אורלינס	orleansa	אורלינס	orleans	PROPN	N;GEN;MASC;SG
אורלינס	orleansu	אורלינס	orleans	PROPN	PROPN;DAT;MASC;SG
הפיליפינים	filipini	הפיליפינים	filipina	PROPN	N;NOM;MASC;PL
חסידים	sljedbenika	חסיד	sljedbenik	N;MASC;PL	N;ACC;MASC;SG
חסידים	pratitelja	חסיד	pratitelj	N;MASC;PL	N;ANIM;ACC;MASC;SG
ניסים	čudesa	ניסה	čudes	PROPN	N;NOM;FEM;SG
ניסים	čuda	ניסה	čudo	PROPN	N;NOM;FEM;SG
נשימה	diše	נשימה	disati	N;FEM;SG	V;IND;SG;3;PRS;FIN
המשיח	krist	המשיח	krist	V;MASC;SG;3;PST;ACT	N;NOM;MASC;SG
ריקו	rico	ריקו	rico	PROPN	N;NOM;MASC;SG
זירת	scena	זירה	scena	ADV	N;NOM;FEM;SG
זירת	prizor	זירה	prizor	ADV	N;NOM;MASC;SG
סטודיו	studiji	סטודיו	studij	PROPN	N;NOM;MASC;PL
סטודיו	studija	סטודיו	studij	PROPN	N;GEN;MASC;SG
סטודיו	studio	סטודיו	studio	PROPN	N;NOM;MASC;SG
נפגעה	oštećena	נפגע	oštetiti	V;FEM;SG;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP
נפגעה	oštećeni	נפגע	oštećen	V;FEM;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נפגעה	oštećen	נפגע	oštetiti	V;FEM;SG;3;PST;MID	ADJ;NOM;MASC;SG;V.PTCP
פסקול	soundtrack	פסקול	soundtrack	PROPN	N;NOM;MASC;SG
גורל	sudbine	גורל	sudbina		N;NOM;FEM;PL
גורל	destiny	גורל	destiny		ADP
גורל	sudbina	גורל	sudbina		N;NOM;FEM;SG
גורל	sudbina	גורל	sudbina		N;NOM;FEM;SG
אריזונה	arizona	אריזונה	arizon	PROPN	PROPN;NOM;MASC;SG
בטוחה	sigurno	בטוח	sigurno	ADJ;FEM;SG	ADV
בטוחה	sef	בטוח	sef	ADJ;FEM;SG	N;NOM;MASC;SG
אסטוניה	estonija	אסטוניה	estonija	PROPN	N;NOM;FEM;SG
בודק	provjera	בדק	provjera	V;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
ארט	art	ארט	art	PROPN	ADP
