musée	musée	musý	musée	PROPN;NEUT;POS	
ukrajinský	ukraiņu	ukrajinský	ukraiņa	ADJ;ANIM;NOM;MASC;SG;POS	N;GEN;MASC;PL
ukrajinský	ukrainas	ukrajinský	ukraina	ADJ;ANIM;NOM;MASC;SG;POS	ADJ;NOM;FEM;PL
ostřice	dūkstu	ostřice	dūksts	N;NOM;FEM;SG;POS	N;ACC;MASC;SG
rychleji	ātrāks	rychle	ātrs	ADV;CMPR;POS	ADJ;NOM;CMPR;MASC;SG
rychleji	ātrāka	rychle	ātra	ADV;CMPR;POS	ADJ;NOM;CMPR;FEM;SG
brigády	brigāde	brigáda	brigāde	N;NOM;FEM;PL;POS	N;NOM;FEM;SG
květ	ziedēšanas	květ	ziedēšana	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;PL
květ	ziedu	květ	zieds	N;INAN;NOM;MASC;SG;POS	N;ACC;MASC;SG
květ	bloom	květ	bloomt	N;INAN;NOM;MASC;SG;POS	
společenský	sabiedriski	společenský	sabiedriski	ADJ;INAN;NOM;MASC;SG;POS	ADV
společenský	sociālie	společenský	sociāls	ADJ;INAN;NOM;MASC;SG;POS	ADJ;NOM;MASC;PL
oka	oka	oko	oka	N;NOM;NEUT;PL;POS	
oka	acs	oko	acs	N;NOM;NEUT;PL;POS	N;NOM;FEM;SG
oka	acī	oko	acī	N;NOM;NEUT;PL;POS	N;ESS;FEM;SG
oka	acu	oko	acs	N;NOM;NEUT;PL;POS	N;ACC;FEM;PL
čapek	čapeks	čapek	čapeks	N;ANIM;NOM;MASC;SG;POS	PROPN;NOM;MASC;SG
vazba	saistoši	vazba	saistīt	N;NOM;FEM;SG;POS	ADV
vazba	saistoša	vazba	saistīt	N;NOM;FEM;SG;POS	V;IPFV;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
vazba	saistošs	vazba	saistīt	N;NOM;FEM;SG;POS	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
dánská	dāņu	dánský	dāna	ADJ;NOM;FEM;SG;POS	N;GEN;MASC;PL
dánská	dānijas	dánský	dānija	ADJ;NOM;FEM;SG;POS	PROPN;NOM;FEM;SG
albánie	albāņu	albánie	albāns	PROPN;NOM;FEM;SG;POS	N;GEN;MASC;PL
albánie	albānijas	albánie	albānija	PROPN;NOM;FEM;SG;POS	PROPN;NOM;FEM;SG
albánie	albānija	albánie	albānija	PROPN;NOM;FEM;SG;POS	N;NOM;FEM;SG
řetězec	ķēdes	řetězec	ķēde	N;INAN;NOM;MASC;SG;POS	N;NOM;FEM;PL
nabídky	piedāvājums	nabídka	piedāvājums	N;NOM;FEM;PL;POS	N;NOM;MASC;SG
nabídky	piedāvājumus	nabídka	piedāvājums	N;NOM;FEM;PL;POS	N;ACC;MASC;PL
jordan	jordānija	jordan	jordānija	PROPN;ANIM;NOM;MASC;SG;POS	N;NOM;FEM;SG
symbolů	simbolus	symbol	simbols	N;INAN;GEN;MASC;PL;POS	N;ACC;MASC;PL
symbolů	simboli	symbol	simbols	N;INAN;GEN;MASC;PL;POS	N;NOM;MASC;PL
bot	robots	bota	robot	N;GEN;FEM;PL;POS	N;NOM;MASC;SG
bot	apavu	bota	apava	N;GEN;FEM;PL;POS	N;ACC;MASC;SG
weber	weber	weber	webert	PROPN;ANIM;NOM;MASC;SG;POS	
laura	laura	laura	laura	PROPN;NOM;FEM;SG;POS	PROPN;NOM;FEM;SG
laura	lora	laura	lora	PROPN;NOM;FEM;SG;POS	N;NOM;FEM;SG
návštěvy	apmeklētājiem	návštěva	apmeklētājs	N;NOM;FEM;PL;POS	N;DAT;MASC;PL
harris	harris	harris	harris	PROPN;ANIM;NOM;MASC;SG;POS	PROPN;NOM;MASC;SG
bloky	blokiem	blok	bloks	N;INAN;NOM;MASC;PL;POS	N;DAT;MASC;PL
bloky	blokus	blok	bloks	N;INAN;NOM;MASC;PL;POS	N;ACC;MASC;PL
detroit	detroitas	detroit	detroita	PROPN;INAN;NOM;MASC;SG;POS	N;NOM;FEM;PL
součet	sum	součet	sumēt	N;INAN;NOM;MASC;SG;POS	
jamie	džeimijs	jamie	džeimijs	PROPN;ANIM;NOM;MASC;SG;POS	N;NOM;MASC;SG
psí	suns	psí	suns	ADJ;NOM;MASC;SG;POS	N;NOM;MASC;SG
psí	suņi	psí	suns	ADJ;NOM;MASC;SG;POS	N;NOM;MASC;PL
psí	suņu	psí	suns	ADJ;NOM;MASC;SG;POS	N;ACC;MASC;PL
skotsko	skotijas	skotsko	skotija	PROPN;NOM;NEUT;SG;POS	PROPN;NOM;FEM;SG
skotsko	skotija	skotsko	skotija	PROPN;NOM;NEUT;SG;POS	N;NOM;FEM;SG
amd	amd	amd	amd	PROPN;MASC;SG;POS	N
fred	fred	fred	fred	PROPN;ANIM;NOM;MASC;SG;POS	
fred	freds	fred	freds	PROPN;ANIM;NOM;MASC;SG;POS	PROPN;NOM;MASC;SG
rangers	rangers	rangers	rangers	PROPN;ANIM;MASC;PL;POS	N;NOM;MASC;SG
rozměrů	proporcijās	rozměr	proporcija	N;INAN;GEN;MASC;PL;POS	N;ESS;FEM;PL
rozměrů	proporcijas	rozměr	proporcija	N;INAN;GEN;MASC;PL;POS	N;NOM;FEM;PL
sektoru	nozare	sektor	nozare	N;INAN;GEN;MASC;SG;POS	N;NOM;FEM;SG
sektoru	sektors	sektor	sektors	N;INAN;GEN;MASC;SG;POS	N;NOM;MASC;SG
špatný	slikti	špatný	slikti	ADJ;INAN;NOM;MASC;SG;POS	ADV
