soprannominato	dubbet	soprannominare	dubb	V;MASC;SG;PST;V.PTCP	N;INDF;NEUT;SG
bande	band	banda	band	N;FEM;PL	N;INDF;NEUT;SG
bande	gjenger	banda	gjenge	N;FEM;PL	N;INDF;MASC;SG
cappelle	kapeller	cappella	kapelle	N;FEM;PL	N;INDF;MASC;SG
beata	velsignede	beato	velsignede	ADJ;FEM;SG	N;INDF;MASC;SG
beata	salige	beato	salig	ADJ;FEM;SG	ADJ;PL
beata	velsignet	beato	velsignet	ADJ;FEM;SG	N;INDF;NEUT;SG
beata	blessed	beato	blessed	ADJ;FEM;SG	N;INDF;MASC;SG
werner	werner	werner	werner	N;MASC;SG	PROPN
perfetta	perfekte	perfetto	perfekt	ADJ;FEM;SG	ADJ;PL
perfetta	perfect	perfetto	perfect	ADJ;FEM;SG	N
perfetta	feilfri	perfetto	feilfri	ADJ;FEM;SG	N;INDF;MASC;SG
into	into	into	into		N
cadavere	lik	cadavere	lik	N;MASC;SG	ADJ;INDF;SG
periferia	forstedene	periferia	forsted	N;FEM;SG	N;DEF;MASC;PL
nono	niende	nono	niende	ADJ;MASC;SG	N;INDF;MASC;SG
nono	ninth	nono	ninth	ADJ;MASC;SG	N;INDF;MASC;SG
que	que	que	que	ADJ;SG	N
cosenza	cosenza	cosenza	cosenze	N;FEM;SG	PROPN
orizzontale	horisontal	orizzontale	horisontal	ADJ;SG	N;INDF;MASC;SG
orizzontale	vannrett	orizzontale	vannrett	ADJ;SG	N;INDF;MASC;SG
catturare	fang	catturare	fang	V;NFIN	N;INDF;NEUT;SG
catturare	fange	catturare	fange	V;NFIN	N;INDF;MASC;SG
tombe	graves	tomba	graves	N;FEM;PL	N;INDF;MASC;SG
studia	studie	studiare	studium	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
ricostruita	rekonstruert	ricostruire	rekonstruere	V;FEM;SG;PST;V.PTCP	ADJ;INDF;SG;V.PTCP
ricostruita	gjenoppbygd	ricostruire	gjenoppbygd	V;FEM;SG;PST;V.PTCP	ADJ;INDF;NEUT;SG;V.PTCP
gambe	bena	gamba	bene	N;FEM;PL	N;INDF;NEUT;SG
gambe	bein	gamba	bein	N;FEM;PL	N;INDF;NEUT;SG
puro	pur	puro	pur	ADJ;MASC;SG	N;INDF;MASC;SG
puro	ren	puro	ren	ADJ;MASC;SG	N;INDF;MASC;SG
puro	rent	puro	rent	ADJ;MASC;SG	N;INDF;MASC;SG
puro	pure	puro	pure	ADJ;MASC;SG	N
olandesi	nederlandsk	olandese	nederlandsk	N;PL	N;INDF;MASC;SG
olandesi	nederlendere	olandese	nederlendere	N;PL	V;NFIN
olandesi	hollandsk	olandese	hollandsk	N;PL	ADJ;INDF;SG
var	var	vario	vere		V;IND;PST;FIN
anziani	pensjonister	anziano	pensjonister	N;MASC;PL	N;INDF;MASC;SG
anziani	eldre	anziano	gammal	N;MASC;PL	ADJ;CMPR
canne	sivet	canne	siv	N;FEM;PL	N;DEF;NEUT;SG
intellettuale	intellektuelle	intellettuale	intellektuell	ADJ;SG	ADJ;PL
marittima	maritime	marittimo	maritim	ADJ;FEM;SG	ADJ;PL
full	full	full	full	N	ADJ;INDF;SG
full	fullt	full	full	N	ADJ;INDF;NEUT;SG
classiche	klassikere	classico	klassikere	ADJ;FEM;PL	N;INDF;FEM;SG
classiche	klassikerne	classico	klassikern	ADJ;FEM;PL	N;INDF;FEM;SG
classiche	klassisk	classico	klassisk	ADJ;FEM;PL	ADJ;INDF;NEUT;SG
classiche	klassiker	classico	klassiker	ADJ;FEM;PL	N;INDF;MASC;SG
classiche	classic	classico	classic	ADJ;FEM;PL	N
batterie	batteri	batteria	batteri	N;FEM;PL	N;INDF;NEUT;SG
batterie	battery	batteria	battery	N;FEM;PL	N;INDF;NEUT;SG
batterie	batteriet	batteria	batterium	N;FEM;PL	N;DEF;NEUT;SG
batterie	batterier	batteria	batterium	N;FEM;PL	N;INDF;MASC;SG
riservato	reservert	riservato	reservert	ADJ;MASC;SG	N;INDF;MASC;SG
riservato	konfidensielle	riservato	konfidensiell	ADJ;MASC;SG	ADJ;PL
completamento	ferdigstillelse	completamento	ferdigstillelse	N;MASC;SG	ADJ;INDF;NEUT;SG
premiato	belønnes	premiare	belønnes	V;MASC;SG;PST;V.PTCP	N;INDF;NEUT;SG
premiato	belønnet	premiare	belønn	V;MASC;SG;PST;V.PTCP	N;DEF;NEUT;SG
buio	mørk	buio	mørk	N;MASC;SG	ADJ;INDF;SG
buio	mørkt	buio	mørk	N;MASC;SG	ADJ;INDF;NEUT;SG
buio	mørke	buio	mørk	N;MASC;SG	ADJ;PL
buio	mørke	buio	mørk	N;MASC;SG	ADJ;PL
statistica	statistisk	statistica	statistisk	N;FEM;SG	ADJ;INDF;NEUT;SG
prestigio	prestige	prestigio	prestig	N;MASC;SG	ADJ;PL
main	main	main	main		N;INDF;NEUT;SG
main	hoved	main	hoved		N;INDF;MASC;SG
munizioni	ammunisjon	munizione	ammunisjon	N;FEM;PL	N;INDF;MASC;SG
munizioni	ammunisjon	munizione	ammunisjon	N;FEM;PL	N;INDF;MASC;SG
votato	stemt	votare	stemme	V;MASC;SG;PST;V.PTCP	ADJ;INDF;SG;V.PTCP
