anita	anita	anita	anită	PROPN;NOM;SG	N;DEF;FEM;SG
lausanne	lausanne	laus	lausann		N;INDF;FEM;SG
készülék	dispozitivul	készülék	dispozitiv	N;NOM;SG	N;DEF;MASC;SG
készülék	aparate	készülék	apara	N;NOM;SG	N;INDF;FEM;PL
hétvégén	weekenduri	hétvég	weekend	N;ON+ESS;SG	N;INDF;FEM;PL
hétvégén	weekendul	hétvég	weekend	N;ON+ESS;SG	N;DEF;MASC;SG
házas	casatorita	házas	casatorita		N;DEF;FEM;SG
házas	maritata	házas	maritate		N;DEF;FEM;SG
házas	casatorit	házas	casatori		ADJ;INDF;MASC;SG
házas	casatorit	házas	casatori		ADJ;INDF;MASC;SG
extrém	extrem	extrém	extrem		ADV;RL
aug	aug	aug	augi	N;NOM;SG	
márka	marca	márka	marcă	N;NOM;SG	N;DEF;FEM;SG
márka	marca	márka	marcă	N;NOM;SG	N;DEF;FEM;SG
terra	terra	terra	terru		N;DEF;FEM;SG
sawyer	sawyer	sawyer	sawyer	PROPN;NOM;SG	PROPN
birkózó	wrestling	birkózó	wrestling	N;NOM;SG	PROPN
birkózó	lupte	birkózó	lupta	N;NOM;SG	
birkózó	luptatorul	birkózó	luptator	N;NOM;SG	N;DEF;MASC;SG
vladimir	vladimir	vladimir	vladimir		PROPN
vincze	vincze	vinc	vincză		PROPN
atom	atomice	atom	atomic	N;NOM;SG	ADJ;INDF;FEM;PL
atom	atomic	atom	atomic	N;NOM;SG	ADJ;INDF;MASC;SG
atom	atomica	atom	atomica	N;NOM;SG	N;DEF;FEM;SG
atom	atomica	atom	atomica	N;NOM;SG	N;DEF;FEM;SG
menő	fain	menő	fain		ADV
hotspur	hotspur	hotspur	hotspur	N;NOM;SG	PROPN
basszusgitáros	basistul	basszusgitáros	basist	N;NOM;SG	N;DEF;MASC;SG
janus	janus	janus	janus		PROPN
szabványos	standardul	szabványos	standard	N;NOM;SG	N;DEF;MASC;SG
szabványos	standard	szabványos	standard	N;NOM;SG	ADJ
októberi	octombrie	októberi	octombrie	ADJ;NOM;SG	N;INDF;MASC;SG
arabul	araba	arab	araba		N;DEF;FEM;SG
arabul	araba	arab	araba		N;DEF;FEM;SG
milliméter	milimetri	milliméter	milimetru	N;NOM;SG	N;INDF;MASC;PL
büntetést	pedepsit	büntetés	pedepsi	N;ACC;SG	ADJ;INDF;MASC;SG
büntetést	pedepsita	büntetés	pedepsita	N;ACC;SG	N;DEF;FEM;SG
nyak	gat	nyak	gat	N;NOM;SG	
nyak	gat	nyak	gat	N;NOM;SG	
nyak	gatul	nyak	gat	N;NOM;SG	N;DEF;MASC;SG
légitársaság	airlines	légitársaság	airlines	N;NOM;SG	PROPN
érsekség	arhiepiscopia	érsekség	arhiepiscopie	N;NOM;SG	N;DEF;FEM;SG
többségi	majoritate	többségi	majoritate	ADJ;NOM;SG	N;INDF;FEM;SG
többségi	majoritatea	többségi	majoritate	ADJ;NOM;SG	N;DEF;FEM;SG
univerzum	universul	univerzum	univers	N;NOM;SG	N;DEF;MASC;SG
indulás	plecare	indulás	plecare	N;NOM;SG	N;INDF;FEM;SG
indulás	plecarea	indulás	plecare	N;NOM;SG	N;DEF;FEM;SG
indulás	plecari	indulás	plecar	N;NOM;SG	N;INDF;FEM;PL
kenny	kenny	kenny	kenny		PROPN
jakob	jakob	ja	jakob		PROPN
műholdas	satelitul	műholdas	satelit		N;DEF;MASC;SG
műholdas	satelit	műholdas	satelit		N;INDF;MASC;SG
cső	pipe	cső	pipă	N;NOM;SG	
cső	conducta	cső	conducta	N;NOM;SG	N;DEF;FEM;SG
cső	pipa	cső	pipă	N;NOM;SG	N;DEF;FEM;SG
cső	pipa	cső	pipă	N;NOM;SG	N;DEF;FEM;SG
cső	tubul	cső	tub	N;NOM;SG	N;DEF;MASC;SG
gyümölcs	fructul	gyümölcs	fruct	N;NOM;SG	N;DEF;MASC;SG
gyümölcs	fructe	gyümölcs	fruct	N;NOM;SG	N;INDF;FEM;PL
gyümölcs	fructele	gyümölcs	fruct	N;NOM;SG	N;DEF;FEM;PL
gyümölcs	fructe	gyümölcs	fruct	N;NOM;SG	N;INDF;FEM;PL
gyümölcs	fructele	gyümölcs	fruct	N;NOM;SG	N;DEF;FEM;PL
model	model	model	model		N;INDF;MASC;SG
model	modelul	model	model		N;DEF;MASC;SG
model	fotomodel	model	fotomodel		N;INDF;MASC;SG
elisabeth	elisabeth	elisabeth	elisabeth		PROPN
elisabeth	elisabeta	elisabeth	elisabetă		N;DEF;FEM;SG
specifikus	specifica	specifikus	specifica	ADJ;NOM;SG	N;DEF;FEM;SG
specifikus	specifice	specifikus	specific	ADJ;NOM;SG	ADJ;INDF;FEM;PL
természettudós	naturalist	természettudós	naturalist	N;NOM;SG	ADJ;INDF;MASC;SG
diktatúra	dictatura	diktatúra	dictatură	N;NOM;SG	N;DEF;FEM;SG
diktatúra	dictatura	diktatúra	dictatură	N;NOM;SG	N;DEF;FEM;SG
házassági	matrimoniale	házassági	matrimonial	ADJ;NOM;SG	N;INDF;FEM;PL
rachel	rachel	rachel	rachel	N;NOM;SG	PROPN
projektek	proiectele	projek	proiect	N;NOM;PL	N;DEF;FEM;PL
viselkedése	comportamentul	viselkedés	comportament	N;NOM;SG	N;DEF;MASC;SG
oldódik	solubil	oldódik	solubil	V;INDF;IND;SG;3;PRS;FIN;ACT	ADJ;INDF;MASC;SG
firenzei	florentine	firenzei	florentin	N;NOM;PL	ADJ;INDF;FEM;PL
holló	crow	holló	crow	N;NOM;SG	PROPN
holló	cioara	holló	cioară	N;NOM;SG	N;DEF;FEM;SG
holló	cioara	holló	cioară	N;NOM;SG	N;DEF;FEM;SG
holló	corbul	holló	corb	N;NOM;SG	N;DEF;MASC;SG
holló	raven	holló	raven	N;NOM;SG	PROPN
hírességek	celebritate	híresség	celebritate	N;NOM;PL	N;INDF;FEM;SG
hírességek	celebritatea	híresség	celebritate	N;NOM;PL	N;DEF;FEM;SG
auguste	auguste	auguste	august		PROPN
werder	werder	werder	werder	N;NOM;SG	PROPN
térbeli	spatial	térbeli	spatial	ADJ;NOM;SG	N;INDF;MASC;SG
térbeli	spatiala	térbeli	spatial	ADJ;NOM;SG	N;DEF;FEM;SG
térbeli	spatiale	térbeli	spatial	ADJ;NOM;SG	ADJ;INDF;FEM;PL
hetente	saptamanale	hetenik	saptamanal	N;NOM;SG	ADJ;INDF;FEM;PL
hetente	saptamanala	hetenik	saptamanală	N;NOM;SG	ADJ;DEF;FEM;SG
köd	ceata	köd	ceată	N;NOM;SG	N;DEF;FEM;SG
köd	ceata	köd	ceată	N;NOM;SG	N;DEF;FEM;SG
köd	ceata	köd	ceată	N;NOM;SG	N;DEF;FEM;SG
köd	ceata	köd	ceată	N;NOM;SG	N;DEF;FEM;SG
köd	nebuloasa	köd	nebulosa	N;NOM;SG	N;DEF;FEM;SG
köd	nebuloasa	köd	nebulosa	N;NOM;SG	N;DEF;FEM;SG
tang	tang	tang	tang		PROPN
demográfiai	demografice	demográfiai	demografic	ADJ;NOM;SG	ADJ;INDF;FEM;PL
demográfiai	demografica	demográfiai	demografica	ADJ;NOM;SG	ADJ;DEF;FEM;SG
demográfiai	demografice	demográfiai	demografic	ADJ;NOM;SG	ADJ;INDF;FEM;PL
értékelte	apreciata	értékel	apreciat	V;DEF;IND;SG;3;PST;FIN;ACT	ADJ;DEF;FEM;SG
értékelte	apreciat	értékel	aprecia	V;DEF;IND;SG;3;PST;FIN;ACT	ADJ;INDF;MASC;SG
értékelte	apreciate	értékel	aprecia	V;DEF;IND;SG;3;PST;FIN;ACT	ADJ;INDF;FEM;PL
mostanában	recent	mostanában	recent	N;IN+ESS;SG	ADV
kompatibilis	compatibile	kompatibilis	compatibil	N;NOM;SG	ADJ;INDF;FEM;PL
kompatibilis	compatibila	kompatibilis	compatibila	N;NOM;SG	ADJ;DEF;FEM;SG
