szakértők	sagkyndige	szakértő	sagkyndig	N;NOM;PL	ADJ;PL
páncélozott	pansret	páncélozott	pansret	V;INDF;IND;SG;3;PST;FIN;ACT	N;INDF;MASC+FEM;SG
páncélozott	pansrede	páncélozott	pansret	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;PL
páncélozott	pansret	páncélozott	pansret	V;INDF;IND;SG;3;PST;FIN;ACT	N;INDF;MASC+FEM;SG
caius	caius	caius	caius		
racionális	rationelt	racionális	rationelt	ADJ;NOM;SG	ADV
meghaladta	overskredet	meg+halad	overskrede	V;DEF;IND;SG;3;PST;FIN;ACT	V;INDF;SG;PST;V.PTCP
meghaladta	overskrides	meg+halad	overskride	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;PRS;FIN;PASS
fejedelmi	fyrstelige	fejedelmi	fyrstelig		ADJ;PL
szalon	saloon	szalon	saloon	N;NOM;SG	
kevesen	få	kevés	få	ADV	V;NFIN;ACT
megnyitás	åbner	megnyitás	åbne	N;NOM;SG	V;IND;PRS;FIN;ACT
massa	massa	massa	massa	PROPN;NOM;SG	PROPN
nov	nov	nov	nov	N;NOM;SG	
támad	attentater	támad	attentat	V;INDF;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;PL
támad	angriber	támad	angriber	V;INDF;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
támad	angreb	támad	angreb	V;INDF;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;SG
támad	angriber	támad	angriber	V;INDF;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC+FEM;SG
nyíl	pil	nyíl	pil	N;NOM;SG	V;IMP
koch	koch	koch	koch		
törekvés	ambitioner	törekvés	ambition	N;NOM;SG	N;INDF;MASC+FEM;PL
törekvés	ambitionerne	törekvés	ambition	N;NOM;SG	N;DEF;MASC+FEM;PL
unit	enhed	únit	enhed		N;INDF;MASC+FEM;SG
unit	unit	únit	unit		
productions	produktioner	productions	produktion	N;NOM;SG	N;INDF;MASC+FEM;PL
füst	ryger	füst	ryge	N;NOM;SG	V;IND;PRS;FIN;ACT
füst	ryge	füst	ryge	N;NOM;SG	V;NFIN;ACT
cbs	centralbanker	cbs	centralbank	N;NOM;SG	N;INDF;MASC+FEM;PL
brüsszeli	bruxelles	brüsszeli	bruxelles	ADJ;NOM;SG	N;INDF;MASC+FEM;PL
kimagasló	udestående	kimagasló	udestående		ADJ
doo	doo	doo	doo		
esp	esp	esp	esp		
kent	kent	ken	kent		
meuse	maas	meuse	maas	PROPN;NOM;SG	
meuse	meuse	meuse	meuse	PROPN;NOM;SG	N;INDF;MASC+FEM;SG
cole	cole	cole	cole		N;INDF;MASC+FEM;SG
alekszej	alexei	alekszik	alexei		
meyer	meyer	meyer	meyer		N;INDF;MASC+FEM;SG
narancs	orange	narancs	orange	N;NOM;SG	ADJ
narancs	appelsiner	narancs	appelsin	N;NOM;SG	N;INDF;MASC+FEM;PL
cum	sperm	cum	sperm		N;INDF;MASC+FEM;SG
guadalajara	guadalajara	guadalaj	guadalajara	N;NOM;SG	
örökre	forever	örök	foreve		N;INDF;MASC+FEM;SG
egyszerűsített	forenklet	egyszerűsít	forenkle	V;INDF;IND;SG;3;PST;FIN;ACT	ADJ;INDF;SG
egyszerűsített	forenklede	egyszerűsít	forenkle	V;INDF;IND;SG;3;PST;FIN;ACT	V;PL;PST;V.PTCP
kognitív	kognitive	kognitív	kognitiv	N;NOM;SG	ADJ;PL
szabálytalan	uregelmæssig	szabálytalan	uregelmæssig		ADJ;INDF;MASC+FEM;SG
szabálytalan	uregelmæssigt	szabálytalan	uregelmæssigt		ADJ;INDF;NEUT;SG
szabálytalan	uregelmæssige	szabálytalan	uregelmæssig		ADJ;PL
irányítás	control	irányítás	control	N;NOM;SG	
irányítás	kontroller	irányítás	kontrol	N;NOM;SG	N;INDF;MASC+FEM;PL
irányítás	styreformer	irányítás	styreforme	N;NOM;SG	N;INDF;MASC+FEM;PL
zaragoza	zaragoza	zaragoza	zaragoza	N;NOM;SG	
kígyó	snake	kígyó	snake	N;NOM;SG	
lanka	lanka	lanka	lanka		PROPN
trevor	trevor	trevor	trevor	N;NOM;SG	
remete	eneboer	remete	eneboer		N;INDF;MASC+FEM;SG
remete	eneboer	remete	eneboer		N;INDF;MASC+FEM;SG
építő	bygmester	építő	bygmester	ADJ;NOM;SG	N;INDF;MASC+FEM;SG
luc	luc	luc	luc		
kevert	blandede	kevert	blande		V;PL;PST;V.PTCP
kevert	blandet	kevert	blande		V;INDF;SG;PST;V.PTCP
kevert	blandet	kevert	blande		V;INDF;SG;PST;V.PTCP
tengerészeti	naval	tengerészeti	naval	ADJ;NOM;SG	
tengerészeti	maritime	tengerészeti	maritim	ADJ;NOM;SG	ADJ;PL
ásványi	mineralske	ásványi	mineralsk	N;NOM;SG	ADJ;PL
gyalog	fod	gyalog	fod		N;INDF;MASC+FEM;SG
gyalog	fods	gyalog	fod		N;INDF
gyalog	foden	gyalog	foden		N;DEF;MASC+FEM;SG
gyalog	går	gyalog	gå		V;IND;PRS;FIN;ACT
gyalog	walking	gyalog	walking		N;INDF;MASC+FEM;SG
gyalog	gående	gyalog	gå		V;PRS;V.PTCP
gyalog	brik	gyalog	brik		N;INDF;MASC+FEM;SG
gyalog	bonde	gyalog	bond		N;INDF;MASC+FEM;SG
gyalog	rekrut	gyalog	rekrut		N;INDF;MASC+FEM;SG
gyalog	gå	gyalog	gå		V;NFIN;ACT
gyalog	gåtur	gyalog	gåtur		N;INDF;MASC+FEM;SG
gyalog	walk	gyalog	walk		
doboz	box	doboz	box	N;NOM;SG	
churchill	churchill	churchill	churchill		N;INDF;MASC+FEM;SG
teljesül	indfriet	teljesül	indfri	V;INDF;IND;SG;3;PRS;FIN;ACT	V;INDF;SG;PST;V.PTCP
teljesül	opfyldt	teljesül	opfylde	V;INDF;IND;SG;3;PRS;FIN;ACT	V;INDF;SG;PST;V.PTCP
szörnyű	frygteligt	szörnyű	frygtelig		ADJ;INDF;NEUT;SG
szörnyű	forfærdeligt	szörnyű	forfærdelig		ADJ;INDF;NEUT;SG
szörnyű	frygtelig	szörnyű	frygtelig		ADJ;INDF;MASC+FEM;SG
szörnyű	forfærdelig	szörnyű	forfærdelig		ADJ;INDF;MASC+FEM;SG
szörnyű	frygteligt	szörnyű	frygtelig		ADJ;INDF;NEUT;SG
szörnyű	forfærdeligt	szörnyű	forfærdelig		ADJ;INDF;NEUT;SG
szörnyű	skrækkeligt	szörnyű	skrækkeligt		ADJ;INDF;NEUT;SG
szörnyű	frygtelig	szörnyű	frygtelig		ADJ;INDF;MASC+FEM;SG
szörnyű	forfærdelig	szörnyű	forfærdelig		ADJ;INDF;MASC+FEM;SG
szörnyű	frygteligt	szörnyű	frygtelig		ADJ;INDF;NEUT;SG
szörnyű	forfærdeligt	szörnyű	forfærdelig		ADJ;INDF;NEUT;SG
szörnyű	frygtelig	szörnyű	frygtelig		ADJ;INDF;MASC+FEM;SG
szörnyű	skrækkeligt	szörnyű	skrækkeligt		ADJ;INDF;NEUT;SG
szörnyű	forfærdelig	szörnyű	forfærdelig		ADJ;INDF;MASC+FEM;SG
magyarázatot	redegørelser	magyarázat	redegørelse	N;ACC;SG	N;INDF;MASC+FEM;PL
magyarázatot	forklaringer	magyarázat	forklaring	N;ACC;SG	N;INDF;MASC+FEM;PL
classic	klassisk	classic	klassisk		ADJ;INDF;SG
classic	klassiker	classic	klassiker		N;INDF;MASC+FEM;SG
classic	klassiske	classic	klassisk		ADJ;PL
classic	classic	classic	classic		
wood	wood	wood	wood		
wood	træ	wood	træ		N;INDF;NEUT;SG
global	global	global	global		ADJ;INDF;MASC+FEM;SG
global	globalt	global	global		ADV
global	globale	global	global		ADJ;PL
fenyő	pinus	fenyő	pinus		N;INDF;MASC+FEM;SG
fenyő	pine	fenyő	pin		N;INDF;MASC+FEM;SG
weiss	weiss	weiss	weiss		N;INDF;MASC+FEM;SG
felette	ovenfor	felet	ovenfor	PRO;NOM;SG;3	ADV
felette	over	felet	over	PRO;NOM;SG;3	ADV
felette	ovenover	felet	ovenover	PRO;NOM;SG;3	N;INDF;NEUT;SG
