ustvarjalnosti	a	ustvarjalnost	o	N;GEN;FEM;SG	DET
nafta	de	naft	de	N;NOM;FEM;SG	ADP
seven	sete	seven	sete		N
seven	7	seven	7		NUM
sklenjen	concluíu	sklenjen	concluír	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
stein	stein	stein	star	PROPN;NOM;MASC;SG	PROPN
izpostavljen	exposto	izpostavljen	expor	ADJ;NOM;INDF;MASC;SG;V.PTCP	V
izpostavljen	á	izpostavljen	á	ADJ;NOM;INDF;MASC;SG;V.PTCP	N
vrstic	de	vrstica	de	N;GEN;FEM;PL	ADP
extra	de	extra	de		ADP
extra	máis	extra	máis		ADV
extra	extra	extra	extra		PROPN
extra	un	extra	un		DET
mail	envía	mail	enviar	N;NOM;MASC;SG	V
mail	envíe	mail	enviar	N;NOM;MASC;SG	V
bakterija	as	bakterija	o	N;NOM;FEM;SG	DET
čilu	chile	čilo	chile	N;DAT;NEUT;SG	PROPN
demokratično	democrático	demokratično	democrático	ADV	ADJ
varen	salvo	varen	salvo	ADJ;NOM;INDF;MASC;SG	ADP
varen	seguro	varen	seguro	ADJ;NOM;INDF;MASC;SG	N
varen	seguros	varen	seguro	ADJ;NOM;INDF;MASC;SG	N
varen	a	varen	o	ADJ;NOM;INDF;MASC;SG	DET
kriva	culpábeis	kriv	culpábel	ADJ;NOM;FEM;SG	N
svetla	e	svetel	e	ADJ;NOM;FEM;SG	CONJ
grafike	gráficos	grafika	gráfico	N;NOM;FEM;PL	ADJ
žaga	mill	žaga	mill	N;NOM;FEM;SG	PROPN
žaga	vin	žaga	ver	N;NOM;FEM;SG	V
žaga	viu	žaga	ver	N;NOM;FEM;SG	V
žaga	vimos	žaga	ver	N;NOM;FEM;SG	V
prizadeti	afectados	prizadeti	afectado	ADJ;NOM;MASC;PL;V.PTCP	N
libanon	líbano	libanon	líbano	PROPN;NOM;MASC;SG	N
rjavi	brown	rjav	brown	ADJ;NOM;MASC;PL	PROPN
rjavi	marróns	rjav	marrón	ADJ;NOM;MASC;PL	N
rjavi	marrón	rjav	marrón	ADJ;NOM;MASC;PL	N
preiskovalna	método	preiskovalen	método	ADJ;NOM;FEM;SG	N
preiskovalna	investigación	preiskovalen	investigación	ADJ;NOM;FEM;SG	N
razvijanje	en	razvijanje	en	N;NOM;NEUT;SG	ADP
razvijanje	e	razvijanje	e	N;NOM;NEUT;SG	CONJ
razvijanje	desenvolvendo	razvijanje	desenvolver	N;NOM;NEUT;SG	V
razvijanje	desenvolver	razvijanje	desenvolver	N;NOM;NEUT;SG	V
juana	juan	juan	juan	ADJ;NOM;MASC;SG	PROPN
cliff	cliff	cliff	cliff	PROPN;NOM;MASC;SG	PROPN
človeštvo	a	človeštvo	o	N;NOM;NEUT;SG	DET
izraženo	se	izražen	se	ADJ;NOM;NEUT;SG;V.PTCP	CONJ
ukrep	medir	ukrep	medir	N;NOM;MASC;SG	V
