джим	jim	джим	jim	PROPN;ANIM;NOM;MASC;SG	PROPN
структурні	estructural	структурний	estructural	ADJ;NOM;PL	ADJ;SG
брюс	bruce	брюс	bruce	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
брюс	bruno	брюс	bruno	PROPN;ANIM;NOM;MASC;SG	PROPN
соціалістична	socialistas	соціалістичний	socialista	ADJ;NOM;FEM;SG	N;PL
соціалістична	socialista	соціалістичний	socialista	ADJ;NOM;FEM;SG	N;SG
вирок	sentencias	вирка	sentencia	N;INAN;NOM;MASC;SG	N;FEM;PL
підтримали	respaldado	підтримати	respaldado	V;PFV;IND;PL;PST;FIN	ADJ;MASC;SG;V.PTCP
підтримали	apoyado	підтримати	apoyar	V;PFV;IND;PL;PST;FIN	ADJ;MASC;SG;V.PTCP
підтримали	soportado	підтримати	soportar	V;PFV;IND;PL;PST;FIN	ADJ;MASC;SG;V.PTCP
підтримали	apoyó	підтримати	apoyar	V;PFV;IND;PL;PST;FIN	V;IND;SG;3;PST;FIN
довкола	around	довкола	around	ADV	N
унікальний	únicos	унікальний	único	ADJ;NOM;MASC;SG	ADJ;MASC;PL
унікальний	unica	унікальний	unico	ADJ;NOM;MASC;SG	N;FEM;SG
унікальний	únicas	унікальний	único	ADJ;NOM;MASC;SG	ADJ;FEM;PL
всесвіт	universe	всесвіт	universe	N;INAN;NOM;MASC;SG	
довга	largos	довга	largo	ADJ;NOM;FEM;SG	ADJ;MASC;PL
довга	long	довга	long	ADJ;NOM;FEM;SG	
алжир	argel	алжир	argel	PROPN;INAN;NOM;MASC;SG	N;MASC;SG
алжир	argelia	алжир	argelia	PROPN;INAN;NOM;MASC;SG	N;FEM;SG
алжир	argelia	алжир	argelia	PROPN;INAN;NOM;MASC;SG	N;FEM;SG
маріо	mario	маріо	mario	PROPN;ANIM;NOM;MASC;SG	
експеримент	experimentar	експеримент	experimentar	N;INAN;NOM;MASC;SG	V;NFIN
їде	paseos	їхати	paseo	V;IPFV;IND;SG;3;PRS;FIN	N;MASC;PL
пров	prov	пров	prov		
націонал	nacionales	націонал	nacional		ADJ;PL
націонал	national	націонал	national		ADJ;SG
націонал	nacional	націонал	nacional		ADJ;SG
малайзії	malasia	малайзія	malasio	PROPN;INAN;NOM;FEM;SG	N;FEM;SG
запрошений	iniciador	запрошений	iniciador	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;MASC;SG
певна	ciertos	певний	cierto	ADJ;NOM;FEM;SG	PRO;MASC;PL
певна	ciertas	певний	cierto	ADJ;NOM;FEM;SG	PRO;FEM;PL
певна	determinados	певний	determinado	ADJ;NOM;FEM;SG	ADJ;MASC;PL;V.PTCP
тарн	tarn	тарн	tarn		N;MASC;SG
чисто	despejado	чисто	despejar	ADV	ADJ;MASC;SG;V.PTCP
запровадження	reformado	запровадження	reformado	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
запровадження	renovados	запровадження	renovado	N;INAN;NOM;NEUT;SG	ADJ;MASC;PL;V.PTCP
запровадження	renovado	запровадження	renovado	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG;V.PTCP
запровадження	renovada	запровадження	renovado	N;INAN;NOM;NEUT;SG	ADJ;FEM;SG;V.PTCP
користується	usos	користуватися	uso	V;IPFV;IND;SG;3;PRS;FIN	N;MASC;PL
податки	fiscalidad	податок	fiscalidad	N;INAN;NOM;MASC;PL	N;FEM;SG
податки	impuesto	податок	impuesto	N;INAN;NOM;MASC;PL	ADJ;MASC;SG;V.PTCP
податки	tributación	податок	tributación	N;INAN;NOM;MASC;PL	N;FEM;SG
податки	impuesto	податок	impuesto	N;INAN;NOM;MASC;PL	ADJ;MASC;SG;V.PTCP
традиційний	tradicionales	традиційний	tradicional	ADJ;NOM;MASC;SG	ADJ;PL
людвіг	ludvig	людвіг	ludvig	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
людвіг	luis	людвіг	luis	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
людвіг	ludwig	людвіг	ludwig	PROPN;ANIM;NOM;MASC;SG	PROPN
нападів	ofensa	напад	ofensa	N;INAN;GEN;MASC;PL	N;FEM;SG
спостерігати	watch	спостерігати	watch	V;IPFV;NFIN	N
спостерігати	reloj	спостерігати	reloj	V;IPFV;NFIN	N;MASC;SG
спостерігати	monitor	спостерігати	monitor	V;IPFV;NFIN	N;MASC;SG
відмову	negativa	відмова	negativo	N;INAN;ACC;FEM;SG	ADJ;FEM;SG
пенсію	retirarse	пенсія	retirar	N;INAN;ACC;FEM;SG	V;SBJV;SG;3;IPFV;FIN
пенсію	jubilarse	пенсія	jubilarse	N;INAN;ACC;FEM;SG	V;SBJV;SG;3;FIN
біо	biot	біо	biot		N;MASC;SG
заперечення	negar	заперечення	negar	N;INAN;NOM;NEUT;SG	V;NFIN
заперечення	negando	заперечення	negar	N;INAN;NOM;NEUT;SG	V;V.MSDR
експертів	expertas	експерт	experto	N;ANIM;GEN;MASC;PL	ADJ;FEM;PL
майстерність	habilidades	майстерність	habilidad	N;INAN;NOM;FEM;SG	N;FEM;PL
кеннеді	kennedy	кеннеда	kennedy	PROPN;ANIM;NOM;FEM;SG	N;MASC;SG
переконання	creencias	переконання	creencia	N;INAN;NOM;NEUT;SG	N;FEM;PL
переконання	creencias	переконання	creencia	N;INAN;NOM;NEUT;SG	N;FEM;PL
рига	riga	рига	regir	PROPN;INAN;NOM;MASC;SG	N;MASC;SG
хворобу	enfermedades	хвороба	enfermedad	N;INAN;ACC;FEM;SG	N;FEM;PL
середнє	promedio	середній	promedio	ADJ;NOM;NEUT;SG	N;MASC;SG
середнє	media	середній	media	ADJ;NOM;NEUT;SG	N;FEM;SG
середнє	mean	середній	mear	ADJ;NOM;NEUT;SG	N
співпрацює	colaborador	співпрацювати	colaborador	V;IPFV;IND;SG;3;PRS;FIN	N;MASC;SG
біт	beat	біт	beat		N
біт	mordió	біт	morder		V;IND;SG;3;PST;FIN
біт	bit	біт	bit		N;MASC;SG
біт	mordido	біт	morder		ADJ;MASC;SG;V.PTCP
біт	bits	біт	bit		N;MASC;PL
біт	bits	біт	bit		N;MASC;PL
люк	lucas	люк	luca	N;INAN;NOM;MASC;SG	N;FEM;PL
люк	luc	люк	luc	N;INAN;NOM;MASC;SG	PROPN
шарант	charente	шарант	charente		N;MASC;SG
прогрес	avances	прогрес	avance	N;INAN;NOM;MASC;SG	N;MASC;PL
прогрес	progresos	прогрес	progreso	N;INAN;NOM;MASC;SG	N;MASC;PL
