اتھاہ	sâu	اتھاہ	sâu		ADJ
اب	giờ	اب	giờ	PRO;NOM	N
اب	ngay	اب	ngay	PRO;NOM	PART
اب	cha	اب	cha	PRO;NOM	N
ابّا	cha	ابّا	cha	PROPN;NOM;MASC;SG;3	N
ابّا	aba	ابّا	aba	PROPN;NOM;MASC;SG;3	N
ابّا	abba	ابّا	abba	PROPN;NOM;MASC;SG;3	N
ابّا	bố	ابّا	bố	PROPN;NOM;MASC;SG;3	N
اِباحت	phép	اِباحت	phép	PROPN;NOM;MASC;SG;3	N
اِباحت	liberty	اِباحت	liberty	PROPN;NOM;MASC;SG;3	
اُباسی	ngáp	اُباسی	ngáp	PROPN;NOM;MASC;SG;3	V
اباطیل	lies	اباطیل	lies	PROPN;NOM;MASC;SG;3	
اباطیل	nằm	اباطیل	nằm	PROPN;NOM;MASC;SG;3	V
اُبالا	luộc	اُبالا	luộc	PROPN;NOM;MASC;SG;3	V
اِبتدا	vạn	اِبتدا	vạn	PROPN;NOM;MASC;SG;3	ADJ
اِبتدا	nguồn	اِبتدا	nguồn	PROPN;NOM;MASC;SG;3	N
اِبتدا	commencement	اِبتدا	commencement	PROPN;NOM;MASC;SG;3	N
اِبتدا	sinh	اِبتدا	sinh	PROPN;NOM;MASC;SG;3	V
اِبتدا	khởi	اِبتدا	khởi	PROPN;NOM;MASC;SG;3	V
اِبتداع	tạo	اِبتداع	tạo	PROPN;NOM;MASC;SG;3	V
اِبتدائی	tiểu	اِبتدائی	tiểu	N;NOM;MASC;SG;3	
اِبتدائی	chính	اِبتدائی	chính	N;NOM;MASC;SG;3	PART
اِبتدائیّہ	preface	اِبتدائیّہ	preface	PROPN;NOM;MASC;SG;3	
ابتر	đế	ابتر	đế	ADJ	N
ابتر	hỏng	ابتر	hỏng	ADJ	V
ابتر	xì	ابتر	xì	ADJ	
اِبتسام	smile	اِبتسام	smile	PROPN;NOM;MASC;SG;3	
اِبتسام	cười	اِبتسام	cười	PROPN;NOM;MASC;SG;3	V
اِبتغا	đòi	اِبتغا	đòi	PROPN;NOM;MASC;SG;3	V
اِبتکار	initiative	اِبتکار	initiative	PROPN;NOM;MASC;SG;3	N
اِبتلا	nod	اِبتلا	nod	PROPN;NOM;MASC;SG;3	
اِبتلا	distress	اِبتلا	distress	PROPN;NOM;MASC;SG;3	N
اِبتلا	khổ	اِبتلا	khổ	PROPN;NOM;MASC;SG;3	ADJ
اِبتلا	temptation	اِبتلا	temptation	PROPN;NOM;MASC;SG;3	
اُبٹن	bột	اُبٹن	bột	PROPN;NOM;MASC;SG;3	N
ابجد	abjad	ابجد	abjad	N;NOM;MASC;SG;3	
ابخرا	fume	ابخرا	fume	PROPN;NOM;MASC;SG;3	
ابداً	forever	ابداً	forever	PROPN;NOM;MASC;SG;3	
ابداً	mải	ابداً	mải	PROPN;NOM;MASC;SG;3	V
اِبداع	tạo	اِبداع	tạo	PROPN;NOM;MASC;SG;3	V
اِبدال	đổi	اِبدال	đổi	PROPN;NOM;MASC;SG;3	V
اِبدال	thay	اِبدال	thay	PROPN;NOM;MASC;SG;3	V
ابدی	endless	ابدی	endless	PROPN;NOM;MASC;SG;3	N
ابدی	mải	ابدی	mải	PROPN;NOM;MASC;SG;3	V
ابدھوت	phaethornis	ابدھوت	phaethornis	PROPN;NOM;MASC;SG;3	ADJ
ابدھوت	yogi	ابدھوت	yogi	PROPN;NOM;MASC;SG;3	N
ابردار	mây	ابردار	mây	PROPN;NOM;MASC;SG;3	N
ابردار	cloudy	ابردار	cloudy	PROPN;NOM;MASC;SG;3	
اِبرا	release	اِبرا	release	PROPN;NOM;MASC;SG;3	
اِبرا	nhả	اِبرا	nhả	PROPN;NOM;MASC;SG;3	V
ابرار	saints	ابرار	saints	PROPN;NOM;MASC;SG;3	N
اُبرانا	release	اُبرانا	release	PROPN;NOM;MASC;SG;3	
اُبرانا	nhả	اُبرانا	nhả	PROPN;NOM;MASC;SG;3	V
ابرد	uất	ابرد	uất	PROPN;NOM;MASC;SG;3	N
ابرق	talc	ابرق	talc	PROPN;NOM;MASC;SG;3	N
ابرق	mica	ابرق	mica	PROPN;NOM;MASC;SG;3	N
ابرق	talc	ابرق	talc	PROPN;NOM;MASC;SG;3	N
ابری	mây	ابری	mây	PROPN;NOM;MASC;SG;3	N
ابری	cloudy	ابری	cloudy	PROPN;NOM;MASC;SG;3	
اِبری	gàu	اِبری	gàu	PROPN;NOM;MASC;SG;3	N
ابریشم	lụa	ابریشم	lụa	PROPN;NOM;MASC;SG;3	N
ابریشمی	silken	ابریشمی	silken	PROPN;NOM;MASC;SG;3	V
