vajdasági	vojvodine	vajdasági	vojvodina	ADJ;NOM;SG	N;DAT;FEM;SG
felvételi	prijímanie	felvételi	prijímanie	ADJ;NOM;SG	N;NOM;NEUT;SG
felvételi	nábor	felvételi	nábor	ADJ;NOM;SG	N;INAN;NOM;MASC;SG
felvételi	prijatie	felvételi	prijatie	ADJ;NOM;SG	N;NOM;NEUT;SG
alessandro	alessandro	alessand	alessandro		N;ANIM;NOM;MASC;SG
vse	vse	vse	ves	N;NOM;SG	
square	štvorcový	sóuar	štvorcový		ADJ;INAN;NOM;MASC;SG
square	námestie	sóuar	námestie		N;NOM;NEUT;SG
square	štvorec	sóuar	štvorec		N;INAN;NOM;MASC;SG
square	square	sóuar	squar		N;NOM;MASC;SG
square	štvorcových	sóuar	štvorcový		ADJ;GEN;MASC;PL
pol	pol	pol	pol		NUM;NOM;NEUT;SG
emeletes	lôžko	emeletes	lôžko		N;NOM;NEUT;SG
pokol	hell	pokol	hell		PROPN;ANIM;NOM;MASC;SG
pokol	peklo	pokol	peklo		N;NOM;NEUT;SG
pokol	čert	pokol	čert		N;ANIM;NOM;MASC;SG
pokol	pekla	pokol	peklo		N;NOM;NEUT;PL
pokol	inferno	pokol	inferno		PROPN;NOM;FEM;SG
termelési	produkciu	termelési	produkcia	ADJ;NOM;SG	N;ACC;FEM;SG
termelési	výroby	termelési	výroba	ADJ;NOM;SG	N;NOM;FEM;PL
termelési	výroba	termelési	výroba	ADJ;NOM;SG	N;NOM;FEM;SG
termelési	produkcia	termelési	produkcia	ADJ;NOM;SG	N;NOM;FEM;SG
katonaság	vojenský	katonaság	vojenský	N;NOM;SG	ADJ;ANIM;NOM;MASC;SG
katonaság	vojenské	katonaság	vojenský	N;NOM;SG	ADJ;NOM;NEUT;SG
ward	ward	ward	ward		PROPN;ANIM;NOM;MASC;SG
garfield	garfield	garfield	garfield		N;ANIM;NOM;MASC;SG
naplója	denníku	napló	denník	N;NOM;SG	N;INAN;DAT;MASC;SG
fiktív	fiktívne	fiktív	fiktívne		ADJ;NOM;NEUT;SG
járni	peši	jár	pešiť	V;NFIN;ACT	N;GEN;FEM;PL
járni	chôdza	jár	chôdzať	V;NFIN;ACT	N;NOM;FEM;SG
járni	prechádzka	jár	prechádzkať	V;NFIN;ACT	N;NOM;FEM;SG
julie	julie	julie	julia		PROPN;NOM;FEM;SG
julie	júlia	julie	júlia		N;NOM;FEM;SG
theodor	theodor	theodor	theodor		PROPN;ANIM;NOM;MASC;SG
nemzedék	generácie	nemzedék	generácia	N;NOM;SG	N;NOM;FEM;PL
nemzedék	generáciu	nemzedék	generácia	N;NOM;SG	N;ACC;FEM;SG
mare	mare	mare	mare		N;INAN;NOM;MASC;SG
gloria	gloria	gloria	gloriť		PROPN;NOM;FEM;SG
vinci	vinci	vinci	vinca		N;ANIM;NOM;MASC;SG
novi	novi	novi	nov		PROPN;ANIM;NOM;MASC;SG
itf	itf	itf	itf		
meghatározni	určenie	meg+határoz	určenie	V;NFIN;ACT	N;NOM;NEUT;SG
meghatározni	definovanie	meg+határoz	definovanie	V;NFIN;ACT	N;NOM;NEUT;SG
meghatározni	vymedzenie	meg+határoz	vymedzenie	V;NFIN;ACT	N;NOM;NEUT;SG
hart	hart	hart	hart	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG
dordogne	dordogne	dordog	dordogne	N;NOM;SG	PROPN;NOM;FEM;SG
tapasztalatok	skúsenosť	tapasztalat	skúsenosť	N;NOM;PL	N;NOM;FEM;SG
tapasztalatok	prax	tapasztalat	prax	N;NOM;PL	N;NOM;FEM;SG
tapasztalatok	zažiť	tapasztalat	zažiť	N;NOM;PL	V;PFV;POS;NFIN
tapasztalatok	zážitok	tapasztalat	zážitok	N;NOM;PL	N;INAN;NOM;MASC;SG
fernández	fernández	fernández	fernández		N;ANIM;NOM;MASC;SG
hajós	námorník	hajós	námorník		N;ANIM;NOM;MASC;SG
hajós	lodi	hajós	lodi		N;DAT;FEM;SG
hajós	čln	hajós	čln		N;INAN;NOM;MASC;SG
hajós	loď	hajós	loď		N;NOM;FEM;SG
felajánlotta	ponúkané	felajánl	ponúkaný	V;DEF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
felajánlotta	ponúknutá	felajánl	ponúknutý	V;DEF;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
