το	het	ο	het	DET;NOM;DEF;NEUT;SG	PRO;3
που	welke	που	welk	PRO;ACC;NEUT;SG;3	PRO
τους	hen	μου	hen	PRO;GEN;MASC;PL;3	PRO;ACC;3
ένα	one	ένας	oon	NUM;NOM;NEUT;SG	
ένα	een	ένας	een	NUM;NOM;NEUT;SG	DET;INDF
ένα	eén	ένας	eén	NUM;NOM;NEUT;SG	N;MASC+FEM;SG
ότι	dat	ότι	dat	CONJ	PRO;3
μια	one	ένας	oon	NUM;NOM;FEM;SG	
μια	een	ένας	een	NUM;NOM;FEM;SG	DET;INDF
μια	eén	ένας	eén	NUM;NOM;FEM;SG	N;MASC+FEM;SG
θα	will	θα	will	PART	
θα	zal	θα	zullen	PART	V;SG;PRS;FIN
θα	zullen	θα	zullen	PART	V;PL;PRS;FIN
μετά	na	μετά	na	ADV	ADP
μετά	after	μετά	after	ADV	
όπως	zoals	όπως	zoals	ADV	CONJ
όπως	like	όπως	lik	ADV	
είχε	hadden	έχω	hebben	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PL;PST;FIN
δύο	two	δύο	two	NUM;NOM;MASC;PL	
αυτή	ze	αυτός	ze	PRO;NOM;FEM;SG;3	PRO;3
αυτή	zij	αυτός	zij	PRO;NOM;FEM;SG;3	PRO;NOM;3
όταν	wanneer	όταν	wanneer	CONJ	ADV
μία	one	ένας	oon	NUM;NOM;FEM;SG	
μία	een	ένας	een	NUM;NOM;FEM;SG	DET;INDF
μία	eén	ένας	eén	NUM;NOM;FEM;SG	N;MASC+FEM;SG
μπορεί	kunt	μπορώ	kunnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
μπορεί	kunnen	μπορώ	kunnen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PL;PRS;FIN
χρόνια	chronisch	χρόνος	chronisch	N;NOM;NEUT;PL	ADJ
χρόνια	jaar	χρόνος	jaar	N;NOM;NEUT;PL	N;NEUT;SG
πρώτη	eerste	πρώτος	één	NUM;NOM;FEM;SG	ADJ
πρώτη	eerst	πρώτος	eerst	NUM;NOM;FEM;SG	ADV
πιο	more	πιο	more	ADV	
πιο	meer	πιο	veel	ADV	PRO
ένας	one	ένας	oon	DET;NOM;INDF;MASC;SG	
ένας	één	ένας	één	DET;NOM;INDF;MASC;SG	NUM
ένας	eén	ένας	eén	DET;NOM;INDF;MASC;SG	N;MASC+FEM;SG
σύνδεσμοι	links	σύνδεσμος	links	N;ACC;MASC;SG	ADJ
μόνο	enkel	μόνο	enkel	ADV	PRO
έγινε	done	γίνομαι	doon	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ
έγινε	klaar	γίνομαι	klaar	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ
κάθε	iedere	κάθε	ieder	PRO;ACC;FEM;SG;3	DET
κάθε	elke	κάθε	elk	PRO;ACC;FEM;SG;3	DET
κάθε	elke	κάθε	elk	PRO;ACC;FEM;SG;3	DET
αθήνα	athene	αθήνα	athene	PROPN;ACC;FEM;SG	PROPN;NEUT;SG
ελλάδα	griekenland	ελλάδα	griekenland	PROPN;ACC;FEM;SG	N;NEUT;SG
μέσα	binnen	μέσα	binnen	ADV	ADP
μέσα	binnenkant	μέσα	binnenkant	ADV	N;MASC+FEM;SG
πως	hoe	πως	hoe	CONJ	ADV
διάρκεια	duur	διάρκεια	duur	N;ACC;FEM;SG	ADJ
αργότερα	later	αργά	laat	ADV;CMPR	ADJ;CMPR
νέα	nieuwsberichten	νέος	nieuwsbericht	ADJ;NOM;NEUT;PL	N;PL
περίπου	over	περίπου	over	ADV	ADP
πριν	voordat	πριν	voordat	ADV	CONJ
πριν	vóór	πριν	voor	ADV	ADP
συζήτηση	discussies	συζήτηση	discussie	N;ACC;FEM;SG	N;PL
αρχείο	archiveren	αρχείο	archiveren	N;NOM;NEUT;SG	V;NFIN
πρέπει	moeten	πρέπει	moeten	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PL;PRS;FIN
πρέπει	moet	πρέπει	moeten	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
πάνω	boven	πάνω	boven	ADV	ADP
έλληνες	grieken	έλληνας	griek	ADJ;NOM;MASC;PL	N;PL
πρώτο	eerste	πρώτος	één	NUM;NOM;NEUT;SG	ADJ
πρώτο	eerst	πρώτος	eerst	NUM;NOM;NEUT;SG	ADV
έργο	werken	έργο	werken	N;NOM;NEUT;SG	V;NFIN
κυρίως	voornamelijk	κυρίως	voornamelijk	ADV	ADJ
κυρίως	hoofdzakelijk	κυρίως	hoofdzakelijk	ADV	ADJ
κυρίως	voornamelijk	κυρίως	voornamelijk	ADV	ADJ
κυρίως	hoofdzakelijk	κυρίως	hoofdzakelijk	ADV	ADJ
όχι	niet	όχι	niet	PART	ADV
ελληνική	griek	ελληνικός	griek	ADJ;NOM;FEM;SG	N;MASC+FEM;SG
μεγάλη	big	μεγάλος	big	ADJ;NOM;FEM;SG	N;MASC+FEM;SG
υπό	under	υπό	under	ADP	
άλλα	overige	άλλος	overig	PRO;NOM;NEUT;PL;3	ADJ
άλλα	andere	άλλος	ander	PRO;NOM;NEUT;PL;3	ADJ
άλλα	ander	άλλος	ander	PRO;NOM;NEUT;PL;3	ADJ
άλλα	overig	άλλος	overig	PRO;NOM;NEUT;PL;3	
άλλα	overige	άλλος	overig	PRO;NOM;NEUT;PL;3	ADJ
άλλα	andere	άλλος	ander	PRO;NOM;NEUT;PL;3	ADJ
άλλα	overigen	άλλος	overigen	PRO;NOM;NEUT;PL;3	ADJ
άλλα	anderen	άλλος	ander	PRO;NOM;NEUT;PL;3	ADJ
σαν	zoals	σαν	zoals	ADV	CONJ
