goveda	karjaa	goved	karja	N;NOM;MASC;SG	N;PRT;SG
argentinski	argentiina	argentinski	argentiina	ADJ;NOM;DEF;MASC;SG	N;IN+ALL;SG
argentinski	argentiinan	argentinski	argentiina	ADJ;NOM;DEF;MASC;SG	N;GEN;SG
komunistički	kommunisti	komunistički	kommunisti	ADV	N;NOM;SG
komunistički	kommunistinen	komunistički	kommunistinen	ADV	ADJ;NOM;SG
komunistički	kommunistit	komunistički	kommunisti	ADV	N;NOM;PL
moskvu	moskova	moska	moskova	N;ACC;FEM;SG	N;NOM;SG
moskvu	moskovassa	moska	moskova	N;ACC;FEM;SG	ADJ;IN+ESS;SG
moskvu	moskovan	moska	moskoa	N;ACC;FEM;SG	ADJ;GEN;SG
moskvu	moskovaan	moska	moskoa	N;ACC;FEM;SG	ADJ;IN+ALL;SG
stavi	pistä	stav	pistää	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
stavi	laita	stav	laittaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
stavi	laittakaa	stav	laittaa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
obećao	luvattu	obećati	luvata	V;MASC;SG;PST;V.PTCP;ACT	V;NOM;SG;V.PTCP;PASS
obećao	lupasivat	obećati	luvata	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PL;3;PST;FIN;ACT
znajući	tietäen	znati	tietää	ADV;RL;V.CVB	V;INS;SG;NFIN;ACT
zaštićeni	suojeltu	zaštititi	suojella	ADJ;NOM;DEF;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
zaštićeni	suojattu	zaštititi	suojata	ADJ;NOM;DEF;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;PASS
zaštićeni	suojellut	zaštititi	suojella	ADJ;NOM;DEF;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
hughes	hughesin	hughes	hugheta	PROPN;NOM;MASC;SG	N;GEN;SG
hughes	hughes	hughes	hughes	PROPN;NOM;MASC;SG	PROPN;NOM;SG
vidljive	näkyvä	vidljiv	näkyä	ADJ;NOM;DEF;FEM;PL	V;NOM;SG;V.PTCP;ACT
vidljive	näkyvissä	vidljiv	näkyä	ADJ;NOM;DEF;FEM;PL	V;IN+ESS;PL;V.PTCP;ACT
vidljive	näkyy	vidljiv	näkyä	ADJ;NOM;DEF;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
vidljive	näkyvät	vidljiv	näkyä	ADJ;NOM;DEF;FEM;PL	V;IND;PL;3;PRS;FIN;ACT
procese	prosessit	proces	prosessi	N;ACC;MASC;PL	N;NOM;PL
procese	prosesseja	proces	prosessi	N;ACC;MASC;PL	N;PRT;PL
procese	prosessien	proces	prosessi	N;ACC;MASC;PL	N;GEN;PL
izbjegao	vältetään	izbjeći	välttää	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PRS;FIN;PASS
curtis	curtis	curtis	curtis	PROPN;NOM;MASC;SG	PROPN;NOM;SG
ujedinjeni	yhdistyneiden	ujediniti	yhdistynyt	ADJ;NOM;DEF;MASC;PL;V.PTCP	V;GEN;PL;V.PTCP;ACT
ujedinjeni	yhdistynyt	ujediniti	yhdistyä	ADJ;NOM;DEF;MASC;PL;V.PTCP	V;NOM;SG;V.PTCP;ACT
ujedinjeni	yhdistyneet	ujediniti	yhdistynyt	ADJ;NOM;DEF;MASC;PL;V.PTCP	V;NOM;PL;V.PTCP;ACT
ujedinjeni	united	ujediniti	united	ADJ;NOM;DEF;MASC;PL;V.PTCP	N;NOM;SG
ujedinjeni	yhtenäinen	ujediniti	yhtenäinen	ADJ;NOM;DEF;MASC;PL;V.PTCP	ADJ;NOM;SG
ovisnost	riippuvuuden	ovisnost	riippuvuus	N;NOM;FEM;SG	N;GEN;SG
ovisnost	riippuvuutta	ovisnost	riippuvuus	N;NOM;FEM;SG	N;PRT;SG
ovisnost	riippuvuutta	ovisnost	riippuvuus	N;NOM;FEM;SG	N;PRT;SG
ovisnost	riippuvuuden	ovisnost	riippuvuus	N;NOM;FEM;SG	N;GEN;SG
plinovi	kaasuja	plin	kaasu	N;NOM;MASC;PL	N;PRT;PL
tunela	tunneleissa	tunel	tunnella	N;GEN;MASC;SG	N;IN+ESS;PL
tunela	tunneleita	tunel	tunnel	N;GEN;MASC;SG	N;PRT;PL
tunela	tunnelit	tunel	tunneli	N;GEN;MASC;SG	N;NOM;PL
dennis	dennis	dennis	dennis	N;NOM;MASC;SG	PROPN;NOM;SG
bor	pine	bor	pine	N;NOM;MASC;SG	PROPN;NOM;SG
položio	pukille	položiti	pukki	V;MASC;SG;PST;V.PTCP;ACT	N;AT+ALL;PL
hendrix	hendrix	hendrix	hendrix	N;NOM;MASC;SG	
financija	rahoitus	financije	rahoitus	N;NOM;FEM;PL	N;NOM;SG
obljetnica	vuosipäivää	obljetnica	vuosi#päivä	N;NOM;FEM;SG	N;PRT;SG
lorenzo	lorenzo	lorenzo	lorenzo	N;NOM;MASC;SG	
salvador	salvador	salvador	salvador	PROPN;NOM;MASC;SG	N;NOM;SG
građanin	kansalaista	građanin	kansalainen	N;NOM;MASC;SG	N;PRT;SG
građanin	kansalaisena	građanin	kansalainen	N;NOM;MASC;SG	ADJ;FRML;SG
dario	dario	dariti	dario	N;NOM;MASC;SG	PROPN;NOM;SG
draba	draba	drab	draba		N;NOM;SG
vjerovali	uskoi	vjerovati	uskoa	V;MASC;PL;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
vjerovali	luottaa	vjerovati	luottaa	V;MASC;PL;PST;V.PTCP;ACT	V;IND;SG;PRS;FIN;ACT
vjerovali	luotti	vjerovati	luottaa	V;MASC;PL;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
vjerovali	luottanut	vjerovati	luottaa	V;MASC;PL;PST;V.PTCP;ACT	V;NOM;SG;V.PTCP;ACT
radno	työn	radni	työ	ADJ;NOM;NEUT;SG	N;GEN;SG
radno	työ	radni	työ	ADJ;NOM;NEUT;SG	N;NOM;SG
radno	työt	radni	työ	ADJ;NOM;NEUT;SG	N;NOM;PL
radno	työtä	radni	työ	ADJ;NOM;NEUT;SG	N;PRT;SG
radno	töissä	radni	työ	ADJ;NOM;NEUT;SG	N;IN+ESS;PL
radno	työskentely	radni	työskentely	ADJ;NOM;NEUT;SG	N;NOM;SG
preživjelih	eloonjääneet	preživjeti	eloonjäänen	ADJ;GEN;DEF;MASC;PL	V;NOM;PL;V.PTCP;ACT
preživjelih	eloonjääneitä	preživjeti	eloon#jääny	ADJ;GEN;DEF;MASC;PL	V;PRT;PL;V.PTCP;ACT
