oli	бе	olla	съм	V;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
joka	кой	joka	кой	PRO;NOM;SG	PRO;NOM;MASC;SG
kello	гледай	kello	гледам	N;NOM;SG	V;IPFV;IMP;SG;2;FIN
kello	гледайте	kello	гледам	N;NOM;SG	V;IPFV;IMP;PL;2;FIN
kanssa	със	kanssa	със	ADV	ADP
hänen	неговият	hän	мой	PRO;GEN;SG;3	DET;DEF;MASC;SG;3
hänen	неговата	hän	мой	PRO;GEN;SG;3	DET;DEF;FEM;SG;3
hänen	му	hän	мой	PRO;GEN;SG;3	PRO;DAT;MASC;SG;3
hänen	неговия	hän	мой	PRO;GEN;SG;3	DET;DEF;MASC;SG;3
hänen	нея	hän	аз	PRO;GEN;SG;3	PRO;ACC;FEM;SG;3
jälkeen	след	jälkeen	след	ADV	ADP
suomen	финландски	suomi	финландски	N;GEN;SG	ADJ;INDF;MASC;SG
kun	когато	kun	когато	CONJ	ADV
kun	кога	kun	кога	CONJ	ADV
kuin	like	kuin	like	CONJ	PROPN;INDF;MASC;SG
ole	оле	olla	оле	V;IMP;SG;2;FIN;ACT	INTJ
mukaan	със	mukaan	със	ADV	ADP
jonka	което	joka	който	PRO;GEN;SG	PRO;NOM;NEUT;SG
jonka	която	joka	който	PRO;GEN;SG	PRO;NOM;FEM;SG
jossa	къде	joka	къде	PRO;IN+ESS;SG	ADV
voi	май	voi	май	INTJ	PROPN;INDF;MASC;SG
voi	могат	voi	мога	INTJ	V;IPFV;IND;PL;3;PRS;FIN;ACT
voi	can	voi	can	INTJ	PROPN;INDF;MASC;SG
noin	относно	noin	относно	ADV	ADP
eli	илай	eli	илам	CONJ	PROPN;INDF;MASC;SG
jotka	което	joka	който	PRO;NOM;PL	PRO;NOM;NEUT;SG
jotka	която	joka	който	PRO;NOM;PL	PRO;NOM;FEM;SG
tavua	срички	tavuta	сричка	N;PRT;SG	N;INDF;FEM;PL
tavua	байтове	tavuta	байт	N;PRT;SG	N;INDF;MASC;PL
kaksi	двама	kaksi	двама	NUM;NOM;SG	NUM;INDF;PL
kaksi	две	kaksi	два	NUM;NOM;SG	NUM;INDF;FEM;PL
tuli	огън	tulla	огън	V;IND;SG;0;PST;FIN;ACT	N;INDF;MASC;SG
tuli	пожар	tulla	пожар	V;IND;SG;0;PST;FIN;ACT	N;INDF;MASC;SG
tuli	дойде	tulla	дойда	V;IND;SG;0;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
voitti	победена	voittaa	победя	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
voitti	победени	voittaa	победя	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
voitti	победен	voittaa	победя	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
voitti	уон	voittaa	уон	V;IND;SG;3;PST;FIN;ACT	N;INDF;MASC;SG
tulos	резултати	tulos	резултат	N;NOM;SG	N;INDF;MASC;PL
kuten	like	kuten	like	CONJ	PROPN;INDF;MASC;SG
toimi	действия	toimia	действие	V;IMP;SG;2;FIN;ACT	N;INDF;NEUT;PL
toimi	действие	toimia	действие	V;IMP;SG;2;FIN;ACT	N;INDF;NEUT;SG
toimi	екшън	toimia	екшън	V;IMP;SG;2;FIN;ACT	N;INDF;MASC;SG
toimi	act	toimia	act	V;IMP;SG;2;FIN;ACT	PROPN;INDF;MASC;SG
toimi	акт	toimia	акт	V;IMP;SG;2;FIN;ACT	N;INDF;MASC;SG
ensimmäinen	първо	ensimmäinen	първо	ADJ;NOM;SG	ADV
ennen	преди	ennen	преди	ADV	ADP
tämän	това	tämä	този	PRO;GEN;SG	PRO;NOM;NEUT;SG
osa	някои	osa	някой	N;NOM;SG	PRO;NOM;PL
yhteensä	общ	yhteensä	общ	ADV	ADJ;INDF;MASC;SG
yhteensä	обща	yhteensä	общ	ADV	ADJ;INDF;FEM;SG
php	php	php	php	N;NOM;SG	ADJ
vastaan	срещу	vastaan	срещу	ADV	ADP
vastaan	против	vastaan	против	ADV	ADP
eri	различно	eri	различно	ADJ	ADV
eri	еми	eri	еми	ADJ	PROPN;INDF;MASC;SG
eri	emi	eri	emi	ADJ	PROPN;INDF;NEUT;SG
keskustelu	разговори	keskustelu	разговор	N;NOM;SG	N;INDF;MASC;PL
keskustelu	обсъждания	keskustelu	обсъждане	N;NOM;SG	N;INDF;NEUT;PL
keskustelu	дискусии	keskustelu	дискусия	N;NOM;SG	N;INDF;FEM;PL
keskustelu	разисквания	keskustelu	разискване	N;NOM;SG	N;INDF;NEUT;PL
keskustelu	дебати	keskustelu	дебат	N;NOM;SG	N;INDF;MASC;PL
koska	защото	koska	защото	CONJ	ADV
huhtikuuta	ейприл	huhtikuu	ейприл	N;PRT;SG	PROPN;INDF;FEM;SG
elokuuta	аугуст	elokuu	аугуст	N;PRT;SG	PROPN;INDF;MASC;SG
toukokuuta	май	toukokuu	май	N;PRT;SG	PROPN;INDF;MASC;SG
koko	размери	koko	размер	ADJ	N;INDF;MASC;PL
koko	големина	koko	големина	ADJ	N;INDF;FEM;SG
koko	размер	koko	размер	ADJ	N;INDF;MASC;SG
olisi	би	olla	съм	V;COND;SG;3;FIN;ACT	V;IPFV;COND;SG;3;PST;FIN
diff	разлики	diff	разлика	N;NOM;SG	N;INDF;FEM;PL
kaikki	всичко	kaikki	всеки	PRO;NOM;SG	PRO;NOM;NEUT;SG
kaikki	всички	kaikki	всеки	PRO;NOM;SG	PRO;NOM;PL
kaikki	всичко	kaikki	всеки	PRO;NOM;SG	PRO;NOM;NEUT;SG
kaikki	всички	kaikki	всеки	PRO;NOM;SG	PRO;NOM;PL
kaikki	всеки	kaikki	всеки	PRO;NOM;SG	PRO;NOM;MASC;SG
pelasi	играха	pelata	играя	V;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;PL;3;PST;FIN;ACT
yli	над	yli	над	ADV	ADP
helsingin	хелзинки	helsinki	хелзинка	PROPN;GEN;SG	N;INDF;FEM;PL
toinen	второ	toinen	втори	PRO;NOM;SG	ADV
