athenaeum	athenaeum	athenaeum	athenaeum	N;NOM;SG	
festői	γραφικό	festői	γραφικός	N;NOM;SG	ADJ;NOM;NEUT;SG
aragón	aragón	aragó	aragón		
nancy	νάνσι	nancy	νάνσι		
nancy	νάνσυ	nancy	νάνσυ		PROPN;NOM;FEM;SG
filmeket	ταινίες	film	ταινία	N;ACC;PL	N;NOM;FEM;PL
filmeket	ταινίες	film	ταινία	N;ACC;PL	N;NOM;FEM;PL
mesterek	μάστερς	mester	μάστερς	N;NOM;PL	NUM
anita	ανίτα	anita	ανίτα	PROPN;NOM;SG	PROPN;NOM;FEM;SG
lausanne	lausanne	laus	lausanne		
készülék	συσκευές	készülék	συσκευά	N;NOM;SG	N;NOM;FEM;PL
készülék	συσκευές	készülék	συσκευά	N;NOM;SG	N;NOM;FEM;PL
hétvégén	σαββατοκύριακα	hétvég	σαββατοκύριακος	N;ON+ESS;SG	ADV
hétvégén	σκ	hétvég	σκ	N;ON+ESS;SG	
hétvégén	σαββατοκύριακο	hétvég	σαββατοκύριακος	N;ON+ESS;SG	N;NOM;NEUT;SG
házas	παντρεμένοι	házas	παντρένω		V;PFV;NOM;MASC;PL;V.PTCP;PASS
házas	παντρεμένος	házas	παντρεμένος		V;PFV;NOM;MASC;SG;V.PTCP;PASS
házas	παντρεμένη	házas	παντρένω		V;PFV;NOM;FEM;SG;V.PTCP;PASS
házas	παντρεύτηκε	házas	παντρέω		V;PFV;IND;SG;3;PST;FIN;PASS
házas	παντρεύτηκα	házas	παντρεύτεκα		V;PFV;IND;SG;1;PST;FIN;PASS
tirol	tirol	tirol	tirol	PROPN;NOM;SG	
extrém	ακραία	extrém	ακραίος		ADV
extrém	ακραίες	extrém	ακραίος		ADJ;NOM;FEM;PL
extrém	ακραίο	extrém	ακραίο		ADJ;NOM;NEUT;SG
márka	μάρκα	márka	μάρκο	N;NOM;SG	N;NOM;NEUT;PL
terra	terra	terra	terra		
sawyer	σόγιερ	sawyer	σόγιερ	PROPN;NOM;SG	PROPN;NOM;MASC;SG
sawyer	σώγιερ	sawyer	σώγιερ	PROPN;NOM;SG	N
birkózó	παλαιστή	birkózó	παλιστής	N;NOM;SG	N;ACC;MASC;SG
vladimir	βλαντιμίρ	vladimir	βλαντιμίρ		PROPN;NOM;MASC;SG
vladimir	βλάντιμιρ	vladimir	βλάντιμιρ		
atom	ατομική	atom	ατομικός	N;NOM;SG	ADJ;NOM;FEM;SG
menő	δροσερό	menő	δροσερός		ADJ;NOM;NEUT;SG
menő	κουλ	menő	κουλ		N;NOM;MASC;SG
menő	cool	menő	cool		
basszusgitáros	μπασίστα	basszusgitáros	μπασίστα	N;NOM;SG	
szabványos	στάνταρ	szabványos	στάνταρ	N;NOM;SG	N;GEN;NEUT;PL
szabványos	standard	szabványos	standard	N;NOM;SG	
októberi	οκτώβριος	októberi	οκτώβριος	ADJ;NOM;SG	N;NOM;MASC;SG
októberi	οκτώβριο	októberi	οκτώβριο	ADJ;NOM;SG	N
októberi	οκτωβρίου	októberi	οκτώβριος	ADJ;NOM;SG	N;GEN;MASC;SG
arabul	αραβικά	arab	αραβικά		
arabul	αραβική	arab	αραβικός		ADJ;NOM;FEM;SG
arabul	αραβικό	arab	αραβικός		ADJ;NOM;NEUT;SG
kábel	καλώδια	kábel	καλώδι	N;NOM;SG	N;NOM;NEUT;PL
kábel	καλωδιακή	kábel	καλωδιακός	N;NOM;SG	ADJ;NOM;FEM;SG
büntetést	τιμωρείται	büntetés	τιμώρω	N;ACC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
büntetést	τιμωρηθεί	büntetés	τιμωρώ	N;ACC;SG	V;PFV;NFIN;PASS
légitársaság	αερογραμμές	légitársaság	αερογραμμή	N;NOM;SG	N;NOM;FEM;PL
légitársaság	airlines	légitársaság	airlines	N;NOM;SG	
többségi	πλειοψηφία	többségi	πλειοψηφία	ADJ;NOM;SG	N;NOM;FEM;SG
többségi	πλειονότητα	többségi	πλειονότητα	ADJ;NOM;SG	N;NOM;FEM;SG
spears	σπίαρς	spears	σπίαρ	N;NOM;SG	
indulás	αποχώρηση	indulás	αποχώρηση	N;NOM;SG	N;ACC;FEM;SG
indulás	αναχώρηση	indulás	αναχώρηση	N;NOM;SG	V;PFV;IND;SG;3;PRS;FIN;ACT
kenny	κένι	kenny	κένι		
kenny	kenny	kenny	kenny		
jakob	jakob	ja	jakob		
műholdas	δορυφόρος	műholdas	δορυφόρος		ADJ;NOM;MASC;SG
műholdas	δορυφόρο	műholdas	δορυφόρο		N;ACC;MASC;SG
műholdas	δορυφορική	műholdas	δορυφορικός		ADJ;NOM;FEM;SG
könyvtárosok	βιβλιοθηκάριοι	könyvtáros	βιβλιοθηκάριος	N;NOM;PL	N;NOM;NEUT;SG
gyümölcs	καρποί	gyümölcs	καρπός	N;NOM;SG	N;NOM;MASC;PL
gyümölcs	φρούτα	gyümölcs	φρούτα	N;NOM;SG	N;NOM;NEUT;PL
gyümölcs	καρποί	gyümölcs	καρπός	N;NOM;SG	N;NOM;MASC;PL
gyümölcs	φρούτα	gyümölcs	φρούτα	N;NOM;SG	N;NOM;NEUT;PL
model	μοντελο	model	μοντελο		N;NOM;NEUT;SG
model	υπόδειγμα	model	υπόδειγμα		N;NOM;NEUT;SG
model	μοντέλο	model	μοντέλο		N;NOM;NEUT;SG
model	πρότυπο	model	πρότυπο		N;NOM;NEUT;SG
szociológiai	κοινωνιολογικές	szociológiai	κοινωνιολογικός	ADJ;NOM;SG	ADJ;NOM;FEM;PL
elisabeth	ελισάβετ	elisabeth	ελισάβετ		N
specifikus	ειδικές	specifikus	ειδικός	ADJ;NOM;SG	ADJ;NOM;FEM;PL
specifikus	συγκεκριμένα	specifikus	συγκεκριμένα	ADJ;NOM;SG	ADV
rachel	rachel	rachel	rachel	N;NOM;SG	
viselkedése	συμπεριφορά	viselkedés	συμπεριφορά	N;NOM;SG	N;ACC;FEM;SG
oldódik	διαλυτό	oldódik	διαλυτώ	V;INDF;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
csillagkép	αστερισμό	csillagkép	αστερισμός	N;NOM;SG	N;ACC;MASC;SG
#fff	#fff	#fff	#fff		N
holló	κρόου	holló	κρόος	N;NOM;SG	PROPN;NOM;MASC;SG
holló	ρέιβεν	holló	ρέιβεν	N;NOM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
hírességek	διασημότητα	híresség	διασημότητα	N;NOM;PL	N;ACC;FEM;SG
hírességek	διάσημος	híresség	διάσημος	N;NOM;PL	N;NOM;MASC;SG
auguste	ογκίστ	auguste	ογκίστ		
werder	werder	werder	werder	N;NOM;SG	
térbeli	χωρικών	térbeli	χωρικός	ADJ;NOM;SG	ADJ;GEN;FEM;PL
hetente	εβδομαδιαία	hetenik	εβδομαδιαίος	N;NOM;SG	ADJ;NOM;FEM;SG
hetente	εβδομαδιαίες	hetenik	εβδομαδιαίος	N;NOM;SG	ADJ;NOM;FEM;PL
köd	φογκ	köd	φογκ	N;NOM;SG	
tang	τανγκ	tang	τανγκ		
demográfiai	δημογραφικά	demográfiai	δημογραφικά	ADJ;NOM;SG	ADV
demográfiai	δημογραφικές	demográfiai	δημογραφικός	ADJ;NOM;SG	ADJ;NOM;FEM;PL
demográfiai	δημογραφικά	demográfiai	δημογραφικά	ADJ;NOM;SG	ADV
mostanában	πρόσφατα	mostanában	πρόσφατα	N;IN+ESS;SG	ADV
mostanában	προσφάτως	mostanában	προσφάτως	N;IN+ESS;SG	ADV
mostanában	τελευταία	mostanában	τελευταία	N;IN+ESS;SG	ADV
kompatibilis	συμβατά	kompatibilis	συμβατός	N;NOM;SG	ADJ;NOM;NEUT;PL
kompatibilis	συμβατή	kompatibilis	συμβατός	N;NOM;SG	ADJ;NOM;FEM;SG
kompatibilis	συμβατός	kompatibilis	συμβατός	N;NOM;SG	ADJ;NOM;MASC;SG
edge	άκρη	edge	άκρη		N;NOM;FEM;SG
fokozott	αυξημένος	fokozik	αυξημένος		V;PFV;NOM;MASC;SG;V.PTCP;PASS
fokozott	αυξημένο	fokozik	αυξημένος		V;PFV;NOM;NEUT;SG;V.PTCP;PASS
fokozott	αυξημένη	fokozik	αυξημένος		V;PFV;NOM;FEM;SG;V.PTCP;PASS
jam	μαρμελάδα	jam	μαρμελάδα		N;NOM;FEM;SG
creek	κρικ	cr	κρικ		PROPN;NOM;NEUT;SG
creek	ρυάκι	cr	ρυάκι		N;NOM;NEUT;SG
ajánlom	προτείνετε	ajánlom	προτείνω	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
sarki	πολική	sarki	πολικός		ADJ;NOM;FEM;SG
sarki	πολικές	sarki	πολικός		ADJ;NOM;FEM;PL
figyelmeztetés	προειδοποίηση	figyelmeztetés	προειδοποίηση	N;NOM;SG	N;ACC;FEM;SG
figyelmeztetés	προειδοποιήσεις	figyelmeztetés	προειδοποίηση	N;NOM;SG	N;NOM;FEM;PL
narancssárga	πορτοκάλι	narancssárga	πορτοκάλι		N;NOM;NEUT;SG
narancssárga	πορτοκαλί	narancssárga	πορτοκαλί		N;NOM;NEUT;SG
meggyilkolták	δολοφονήθηκε	meggyilkolta	δολοφονώ	V;DEF;IND;PL;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
meggyilkolták	δολοφονήθηκαν	meggyilkolta	δολοφονώ	V;DEF;IND;PL;3;PST;FIN;ACT	V;PFV;IND;PL;3;PST;FIN;PASS
meggyilkolták	δολοφόνησε	meggyilkolta	δολοφονώ	V;DEF;IND;PL;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
scooby	σκούμπι	scooby	σκούμπι		
lent	κατωτέρω	lesz	κατωτέρω		ADV
lent	κάτω	lesz	κάτω		ADV
lent	παρακάτω	lesz	παράκατος		ADV
lent	κατω	lesz	κατω		ADV
lent	κάτω	lesz	κάτω		ADV
boldogság	ευτυχής	boldogság	ευτυχής	N;NOM;SG	ADJ;NOM;MASC;SG
boldogság	ευτυχισμένη	boldogság	ευτυχίζω	N;NOM;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
boldogság	χαρούμενος	boldogság	χαρούμενος	N;NOM;SG	ADJ;NOM;MASC;SG
boldogság	χαρούμενη	boldogság	χαρούμενος	N;NOM;SG	ADJ;NOM;FEM;SG
boldogság	ευτυχισμένος	boldogság	ευτυχισμένος	N;NOM;SG	V;PFV;NOM;MASC;SG;V.PTCP;PASS
megválasztott	εκλεγμένος	megválasztott	εκλέγω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NOM;MASC;SG;V.PTCP;PASS
megválasztott	εκλέγεται	megválasztott	εκλέγω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
megválasztott	εξελέγη	megválasztott	εκλέγω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
időszakos	περιοδική	időszakos	περιοδική	N;NOM;SG	ADJ;NOM;FEM;SG
időszakos	διαλείπουσα	időszakos	διαλείπων	N;NOM;SG	ADJ;NOM;FEM;SG
julian	τζούλιαν	julian	τζούλιαν		
julian	julian	julian	julian		
vienne	vienne	vien	vienne	PROPN;NOM;SG	
trombita	σάλπιγγα	trombita	σάλπιγγα		N;NOM;FEM;SG
trombita	τρομπέτα	trombita	τρομπέτα		
pan	τηγάνι	pan	τηγάνι		N;NOM;NEUT;SG
pan	παν	pan	παν		
pan	pan	pan	pan		
péntek	παρασκευη	pén	παρασκευη		N;NOM;FEM;SG
péntek	παρασκευή	pén	παρασκευή		N;FEM
moldova	μολδαβίας	moldova	μολδαβία		N;GEN;FEM;SG
moldova	μολδαβία	moldova	μολδαβία		PROPN;ACC;FEM;SG
bányászati	εξόρυξης	bányászati	εξόρυξη	ADJ;NOM;SG	N;GEN;FEM;SG
bányászati	ορυχεία	bányászati	ορυχεία	ADJ;NOM;SG	N;NOM;NEUT;PL
bányászati	εξόρυξη	bányászati	εξόρυξη	ADJ;NOM;SG	N;NOM;FEM;SG
poroszország	πρωσία	poroszország	πρωσία	N;NOM;SG	PROPN;ACC;FEM;SG
korrekt	σωστή	korrekt	σωστός		ADJ;NOM;FEM;SG
korrekt	σωστό	korrekt	σωστός		ADJ;NOM;NEUT;SG
korrekt	σωστά	korrekt	σωστά		ADV
korrekt	σωστός	korrekt	σωστός		ADJ;NOM;MASC;SG
korrekt	δίκαιος	korrekt	δίκαιος		ADJ;NOM;MASC;SG
korrekt	δίκαιο	korrekt	δίκαιο		N;NOM;NEUT;SG
korrekt	δίκαια	korrekt	δίκαιο		ADV
korrekt	δίκαιη	korrekt	δίκαιη		ADJ;NOM;FEM;SG
korrekt	πανηγύρι	korrekt	πανηγύρι		N;NOM;NEUT;SG
annie	άνι	az	άνι	PROPN;NOM;SG	
annie	άννυ	az	άννος	PROPN;NOM;SG	N
annie	annie	az	annie	PROPN;NOM;SG	
kalauz	οδηγό	kalauz	οδηγός	N;NOM;SG	N;ACC;MASC;SG
vasutak	σιδηρόδρομος	vasú	σιδηρόδρομος	N;NOM;PL	N;NOM;MASC;SG
vasutak	σιδηροδρόμων	vasú	σιδηρόδρομα	N;NOM;PL	N;GEN;MASC;PL
vizsgált	εξετάστηκαν	vizsgál	εξετάζω		V;PFV;IND;PL;3;PST;FIN;PASS
vizsgált	εξετάστηκε	vizsgál	εξετάζω		V;PFV;IND;SG;3;PST;FIN;PASS
vizsgált	εξέτασε	vizsgál	εκτάγω		V;PFV;IND;SG;3;PST;FIN;ACT
tölgy	quercus	tölgy	quercus	N;NOM;SG	
tojás	αβγά	tojás	αβγά	N;NOM;SG	N;NOM;NEUT;PL
tojás	αυγά	tojás	αυγά	N;NOM;SG	N;NOM;NEUT;PL
létesítmény	διευκόλυνση	létesítmény	διευκόλυνση	N;NOM;SG	N;ACC;FEM;SG
megszállt	κατείχε	megszállt	κατέχω		V;IPFV;IND;SG;3;PST;FIN;ACT
megszállt	κατεχόμενα	megszállt	κατεχόμενος		ADV
klorid	χλωρίδια	klorid	χλωρίδιο	N;NOM;SG	N;NOM;NEUT;PL
mialatt	ενώ	mialatt	ενώ	ADV	CONJ
