حیوانی	animale	حیوانی	animal	N;SG	ADJ;FEM;SG
ایدئولوژی	idéologique	ایدئولوژی	idéologique	N;SG	ADJ;MASC;SG
ایدئولوژی	idéologies	ایدئولوژی	idéologie	N;SG	N;FEM;PL
پین	épingler	پین	épingler	N;SG	V;NFIN
نمره	grades	نمره	grade	N;SG	N;MASC;PL
نمره	marquer	نمره	marquer	N;SG	V;NFIN
نمره	partitions	نمره	partition	N;SG	N;FEM;PL
نمره	scores	نمره	score	N;SG	N;MASC;PL
ماجراجویی	aventures	ماجراجویی	aventure	N;SG	N;FEM;PL
بسازید	bûcher	None	bûcher	V;SBJV;PL;2;PRS	N;MASC;SG
اسقف	évêques	اسقف	évêque	N;SG	N;MASC;PL
اسقف	bishop	اسقف	bishop	N;SG	PROPN
بنفشه	violettes	بنفشه	violette	N;SG	N;FEM;PL
بنفشه	alto	بنفشه	alto	N;SG	PROPN
بنفشه	viola	بنفشه	violer	N;SG	PROPN
بنفشه	violettes	بنفشه	violette	N;SG	N;FEM;PL
احضار	invoquer	احضار	invoquer	N;SG	V;NFIN
احضار	convoquer	احضار	convoquer	N;SG	V;NFIN
احضار	convoqué	احضار	convoquer	N;SG	V;MASC;SG;PST;V.PTCP
احضار	convoqués	احضار	convoquer	N;SG	V;MASC;PL;PST;V.PTCP
احضار	invoquer	احضار	invoquer	N;SG	V;NFIN
احضار	convoquer	احضار	convoquer	N;SG	V;NFIN
قیمتی	inestimable	None	inestimable	N;SG	ADJ;MASC;SG
قیمتی	inestimables	None	inestimable	N;SG	ADJ;MASC;PL
باشی	bashi	بود#باش	bashi	V;SBJV;SG;2;PRS	PROPN
یاخته	cell	یاخت#یاز	cell	N;SG	PROPN
یاخته	cellules	یاخت#یاز	cellule	N;SG	N;FEM;PL
واردات	importation	واردات	importation	N;PL	N;FEM;SG
واردات	importer	واردات	importer	N;PL	V;NFIN
ویدیویی	vidéos	ویدیویی	vidéo	N;SG	N;FEM;PL
جرایم	délit	None	délit	N;PL	N;MASC;SG
جرایم	délinquance	None	délinquance	N;PL	N;FEM;SG
جرایم	criminalité	None	criminalité	N;PL	N;FEM;SG
جرایم	crime	None	crime	N;PL	N;MASC;SG
دانا	dana	دانا	dana	N;SG	PROPN
ژوراسیک	jurassic	ژوراسیک	jurassic	N;SG	PROPN
کلینتون	clinton	کلینتون	clinton	N;SG	PROPN
فرستنده	émetteurs	فرستنده	émetteur	N;SG	N;MASC;PL
فرستنده	expéditeurs	فرستنده	expéditeur	N;SG	N;MASC;PL
عبدالرحمن	abdulrahman	عبدالرحمن	abdulrahman	N;SG	PROPN
انتزاعی	abstraite	انتزاعی	abstrait	N;SG	ADJ;FEM;SG
انتزاعی	abstrait	انتزاعی	abstrait	N;SG	ADJ;MASC;SG
انتزاعی	abstraits	انتزاعی	abstrait	N;SG	ADJ;MASC;PL
انتزاعی	résumé	انتزاعی	résumé	N;SG	V;MASC;SG;PST;V.PTCP
متمم	compléter	None	compléter	N;SG	V;NFIN
متمم	complémentaires	None	complémentaire	N;SG	ADJ;MASC;PL
متمم	complémentaire	None	complémentaire	N;SG	ADJ;MASC;SG
هارت	hart	هارت	hart	N;SG	PROPN
اوبلاست	oblast	اوبلاست	oblast	N;SG	PROPN
حلال	licite	حلال	licite	N;SG	ADJ;MASC;SG
گارسیا	garcia	گارسیا	garcia	N;SG	PROPN
گارسیا	garcía	گارسیا	garcía	N;SG	PROPN
جولیا	julia	جولیا	julia	N;SG	PROPN
ترمودینامیک	thermodynamique	ترمودینامیک	thermodynamique	N;SG	ADJ;MASC;SG
ترمودینامیک	thermodynamique	ترمودینامیک	thermodynamique	N;SG	ADJ;MASC;SG
هما	homa	هما	homa	N;SG	PROPN
رکود	dépressions	رکود	dépression	N;SG	N;FEM;PL
زئوس	zeus	زئوس	zeus	N;SG	PROPN
نانسی	nancy	نانسی	nancy	N;SG	PROPN
صدف	huîtres	صدف	huître	N;SG	N;FEM;PL
صدف	coquillages	صدف	coquillage	N;SG	N;MASC;PL
صدف	obus	صدف	obus	N;SG	N;MASC;PL
رندی	randy	رند	randy	N;SG	PROPN
کو	koo	کو	koo	INTJ	PROPN
مالاوی	malawi	مالاوی	malawi	N;SG	PROPN
