elment	gone	elment	gone	V;INDF;IND;SG;3;PST;FIN;ACT	N;MASC;SG
amazon	amazónia	amaz	amazónia		N;FEM;SG
amazon	amazon	amaz	amazon		N;MASC;SG
amazon	amazonas	amaz	amazona		N;MASC;SG
amazon	amazona	amaz	amazona		N;FEM;SG
amazon	amazônia	amaz	amazônia		N;FEM;SG
formátum	formatar	formátum	formatar	N;NOM;SG	V;NFIN
pokémon	pokémon	pokém	pokémon		N;MASC;SG
pokémon	pokemon	pokém	pokemon		N;MASC;SG
néztem	assisti	néz	assistir	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;SG;1;PST;FIN
néztem	assistiu	néz	assistir	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
néztem	assistiram	néz	assistir	V;DEF;IND;SG;1;PRS;FIN;ACT	V;IND;PL;3;FIN
néma	silêncio	néma	silêncio		N;MASC;SG
néma	silencioso	néma	silencioso		ADJ;MASC;SG
néma	silent	néma	silent		N;MASC;SG
néma	muda	néma	mudar		V;IND;SG;3;PRS;FIN
néma	mudo	néma	mudo		N;MASC;SG
néma	mudos	néma	mudo		N;MASC;PL
monica	monica	monica	monicar		N;FEM;SG
monica	mônica	monica	mônica		N;FEM;SG
monica	mónica	monica	mónico		N;FEM;SG
fájdalom	dores	fájdalom	dor	N;NOM;SG	N;FEM;PL
foglaló	deposito	foglaló	deposito		N;MASC;SG
foglaló	depósito	foglaló	depósito		N;MASC;SG
foglaló	depositar	foglaló	depositar		V;NFIN
meglátogatta	visitei	meg+lát	visitar	V;DEF;IND;SG;3;PST;FIN;ACT	V;IND;SG;1;PST;FIN
meglátogatta	visitados	meg+lát	visitar	V;DEF;IND;SG;3;PST;FIN;ACT	V;MASC;PL;V.PTCP
geometria	geométrico	geometria	geométrico	N;NOM;SG	ADJ;MASC;SG
geometria	geométrica	geometria	geométrico	N;NOM;SG	ADJ;FEM;SG
domináns	dominante	domináns	dominante		ADJ;MASC;SG
domináns	dominador	domináns	dominador		ADJ;MASC;SG
domináns	dominantes	domináns	dominante		N;MASC;PL
költségek	custo	költség	custo	N;NOM;PL	N;MASC;SG
költségek	cost	költség	cost	N;NOM;PL	N;MASC;SG
elhagyott	abandonadas	el+hagyott	abandonar	V;INDF;IND;SG;3;PST;FIN;ACT	V;FEM;PL;V.PTCP
elhagyott	abandonados	el+hagyott	abandonar	V;INDF;IND;SG;3;PST;FIN;ACT	V;MASC;PL;V.PTCP
sergio	sergio	sergio	sergio		N;MASC;SG
sergio	sérgio	sergio	sérgio		N;MASC;SG
bihari	bihari	bihari	bihari		N;MASC;SG
richter	richter	richter	richter		N;FEM;SG
pascal	pascal	pascal	pascal		N;MASC;SG
láthatatlan	invisíveis	láthatatlan	invisível	ADJ;NOM;SG	ADJ;MASC;PL
