擴散	šíření	擴散	šíření	V	N;NOM;NEUT;SG;POS
尼加拉	nikaragui	尼加拉	nikarague	PROPN	PROPN;DAT;FEM;SG;POS
非凡	mimořádné	非凡	mimořádný	PROPN	ADJ;NOM;MASC;PL;POS
非凡	neobyčejný	非凡	obyčejný	PROPN	ADJ;INAN;NOM;MASC;SG;NEG
非凡	mimořádná	非凡	mimořádný	PROPN	ADJ;NOM;FEM;SG;POS
焊接	svařované	焊接	svařovaný	N	ADJ;NOM;MASC;PL;POS
國防	idf	國防	idf	N	PROPN;NOM;MASC;SG;POS
獎學	stipendia	獎學	stipendium	V	N;NOM;NEUT;PL;POS
獎學	stipendia	獎學	stipendium	V	N;NOM;NEUT;PL;POS
獎學	stipendium	獎學	stipendium	V	N;NOM;NEUT;SG;POS
阻礙	překážka	阻礙	překážka	V	N;NOM;FEM;SG;POS
阻礙	maření	阻礙	maření	V	N;NOM;NEUT;SG;POS
資本	kapitalistické	資本	kapitalistický	N	ADJ;NOM;NEUT;SG;POS
辛苦	tvrdá	辛苦	tvrdý	N	ADJ;NOM;FEM;SG;POS
辛苦	těžce	辛苦	těžce	N	ADV;POS
辛苦	tvrdé	辛苦	tvrdý	N	ADJ;NOM;NEUT;SG;POS
辛苦	těžké	辛苦	těžký	N	ADJ;NOM;NEUT;SG;POS
辛苦	tvrdý	辛苦	tvrdý	N	ADJ;INAN;NOM;MASC;SG;POS
辛苦	tvrdě	辛苦	tvrdě	N	ADV
有	toxické	有	toxický	V	ADJ;NOM;MASC;PL;POS
有	toxická	有	toxický	V	ADJ;NOM;FEM;SG;POS
有	toxický	有	toxický	V	ADJ;INAN;NOM;MASC;SG;POS
有	jedovatý	有	jedovatý	V	ADJ;INAN;NOM;MASC;SG;POS
有	jedovatá	有	jedovatý	V	ADJ;NOM;FEM;SG;POS
有	jedovaté	有	jedovatý	V	ADJ;NOM;MASC;PL;POS
排水	kanalizace	排水	kanalizace	V	N;NOM;FEM;SG;POS
排水	odvodnění	排水	odvodnění	V	N;NOM;NEUT;SG;POS
慢性	chronická	慢性	chronický	N	ADJ;NOM;FEM;SG;POS
慢性	chronickou	慢性	chronický	N	ADJ;ACC;FEM;SG;POS
