политехнический	polytechnic	политехнический	polytechnic	ADJ;NOM;MASC;SG	N;INDF;FEM;SG
закрыто	lukka	закрыть	lukke	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
закрыто	lukket	закрыть	lukk	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;DEF;NEUT;SG
закрыто	stengt	закрыть	stenge	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
публично	offentlig	публично	offentlig	ADV	ADJ;INDF;NEUT;SG
чрезвычайный	ekstraordinære	чрезвычайный	ekstraordinær	ADJ;NOM;MASC;SG	ADJ;PL
чрезвычайный	ekstraordinær	чрезвычайный	ekstraordinær	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
критическое	kritiske	критический	kritisk	ADJ;NOM;NEUT;SG	ADJ;PL
используемые	brukt	использовать	bruke	V;IPFV;NOM;PL;PRS;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
используемые	brukes	использовать	brukes	V;IPFV;NOM;PL;PRS;V.PTCP;PASS	
используемые	brukte	использовать	bruke	V;IPFV;NOM;PL;PRS;V.PTCP;PASS	ADJ;PL;V.PTCP
прощения	tilgivelse	прощение	tilgivels	N;INAN;NOM;NEUT;PL	N;INDF;MASC;SG
райан	ryan	райан	ryan	N;ANIM;NOM;MASC;SG	PROPN
ближайшее	nærmeste	ближайший	nærmast	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
избрана	valgt	избрать	velg	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
сады	haver	сад	haver	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
сады	gardens	сад	gard	N;INAN;NOM;MASC;PL	N;GEN;DEF;MASC;SG
освободить	frigi	освободить	frigi	V;PFV;NFIN;ACT	N;INDF;NEUT;SG
освободить	slipp	освободить	slipp	V;PFV;NFIN;ACT	N;INDF;MASC;SG
освободить	løslatelse	освободить	løslatels	V;PFV;NFIN;ACT	N;INDF;MASC;SG
гипотезы	hypoteser	гипотеза	hypotese	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
выпускников	alumni	выпускник	alumni	N;ANIM;GEN;MASC;PL	N;INDF;MASC;SG
выпускников	nyutdannede	выпускник	nyutdanned	N;ANIM;GEN;MASC;PL	N;INDF;MASC;SG
жаль	medynk	жаль	medynk	ADV	N;INDF;MASC;SG
жаль	synd	жаль	synd	ADV	N;INDF;FEM;SG
жаль	medlidenhet	жаль	medlidenh	ADV	N;INDF;MASC;SG
месяцы	månedsvis	месяц	månedsvis	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
исчезли	forsvunnet	исчезнуть	forsvinne	V;PFV;IND;PL;PST;FIN;ACT	N;DEF;NEUT;SG
исчезли	forsvant	исчезнуть	forsvinte	V;PFV;IND;PL;PST;FIN;ACT	ADJ;INDF;NEUT;SG
могилы	graves	могила	graves	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
королевская	kongelige	королевский	kongelig	ADJ;NOM;FEM;SG	ADJ;PL
королевская	kongelig	королевский	kongelig	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
королевская	royal	королевский	royal	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
способствовало	bidro	способствовать	bidro	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	N;INDF;NEUT;SG
способствовало	bidratt	способствовать	bidratt	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	N;INDF;NEUT;SG
соглашается	samtykker	соглашаться	samtykke	V;IPFV;IND;SG;3;PRS;FIN;MID	N;INDF;NEUT;SG
чан	chang	чан	chang	PART	N;INDF;NEUT;SG
чан	chan	чан	chan	PART	PROPN
чан	jang	чан	jang	PART	N;INDF;MASC;SG
улицах	streets	улица	streets	N;INAN;ESS;FEM;PL	N;INDF;SG
улицах	gatelangs	улица	gatelangs	N;INAN;ESS;FEM;PL	N;INDF;NEUT;SG
казнь	utførelse	казнь	utførels	N;INAN;NOM;FEM;SG	ADJ;SG
убедить	overbevise	убедить	overbevise	V;PFV;NFIN;ACT	N;INDF;FEM;SG
убедить	overbeviser	убедить	overbevis	V;PFV;NFIN;ACT	N;INDF;FEM;PL
убедить	overtaler	убедить	overtale	V;PFV;NFIN;ACT	N;INDF;MASC;PL
частного	menig	частный	menig	ADJ;GEN;MASC;SG	N;INDF;MASC;SG
частного	enerom	частный	enerom	ADJ;GEN;MASC;SG	N;INDF;MASC;SG
частного	private	частный	privat	ADJ;GEN;MASC;SG	ADJ;PL
оригинальные	originalt	оригинальный	original	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
оригинальные	originalen	оригинальный	originale	ADJ;NOM;PL	N;DEF;MASC;SG
оригинальные	opprinnelig	оригинальный	opprinnelig	ADJ;NOM;PL	ADJ;INDF;NEUT;SG
оригинальные	original	оригинальный	original	ADJ;NOM;PL	ADJ;INDF;SG
цветы	blomster	цветы	blomster	N;INAN;NOM;MASC;PL	N;INDF;NEUT;SG
цветы	flowers	цветы	flowers	N;INAN;NOM;MASC;PL	N;INDF;SG
прокат	leie	прокат	lei	N;INAN;NOM;MASC;SG	ADJ;PL
дам	dam	дать	dam		N;INDF;MASC;SG
дам	demning	дать	demning		N;INDF;FEM;SG
дам	demningen	дать	demning		N;DEF;MASC;SG
наблюдать	observer	наблюдать	observere	V;IPFV;NFIN;ACT	N;INDF;NEUT;SG
печатных	trykt	печатный	trykkje	ADJ;GEN;PL	ADJ;INDF;NEUT;SG;V.PTCP
северное	nordlige	северный	nordlig	ADJ;NOM;NEUT;SG	ADJ;PL
северное	northern	северный	northern	ADJ;NOM;NEUT;SG	N;INDF;NEUT;SG
квадратный	firkantet	квадратный	firkant	ADJ;NOM;MASC;SG	N;DEF;NEUT;SG
квадратный	kvm	квадратный	kvm	ADJ;NOM;MASC;SG	N;INDF;NEUT;SG
квадратный	kvadrat	квадратный	kvadrat	ADJ;NOM;MASC;SG	N;INDF;NEUT;SG
малайзии	malaysia	малайзия	malaysia	N;INAN;NOM;FEM;PL	N;INDF;MASC;SG
малайзии	malaysisk	малайзия	malaysisk	N;INAN;NOM;FEM;PL	ADJ;INDF;NEUT;SG
тяжёлая	heavy	тяжелый	heavy	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
оппонентов	motstandere	оппонент	motstandere	N;ANIM;GEN;MASC;PL	N;INDF;FEM;SG
оппонентов	motstanderne	оппонент	motstanderne	N;ANIM;GEN;MASC;PL	N;INDF;FEM;SG
грибы	sopper	гриб	sopper	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
грибы	sopp	гриб	sopp	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
грибы	sjampinjong	гриб	sjampinjong	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
