din	출신	din	출신	ADP;ACC	N
care	who	care	who	PRO;3	
care	어느	care	어느	PRO;3	DET
mai	기타	mai	기타	ADV	N
sit	사이트	sit	사이트	N;INDF;MASC;SG	
prin	통해	prin	통하+어	ADP;ACC	CONJ
mare	바다	mare	바다	ADJ;INDF;MASC;SG	
anul	year	an	year	N;DEF;MASC;SG	
anul	연도	an	연도	N;DEF;MASC;SG	
externe	외부	extern	외부	ADJ;INDF;FEM;PL	
locuitori	레지던트	locuitor	레지던트	N;INDF;MASC;PL	
legaturi	링크	legatură	링크	N;INDF;FEM;PL	
legaturi	커넥션	legatură	커넥션	N;INDF;FEM;PL	
legaturi	링크	legatură	링크	N;INDF;FEM;PL	
dar	근데	dar	근데	CONJ;POS	
cod	부호	cod	부호		N
cod	대구	cod	대구		PROPN
bucuresti	부쿠레슈티	bucurest	부쿠레슈티	PROPN	PROPN
bucuresti	부쿠레슈티	bucurest	부쿠레슈티	PROPN	PROPN
bucuresti	부쿠레슈티	bucurest	부쿠레슈티	PROPN	PROPN
romania	루마니아	romanie	루마니아	N;DEF;FEM;SG	PROPN
romania	루마니아어	romanie	루마니아어	N;DEF;FEM;SG	PROPN
romania	루마니아	romanie	루마니아	N;DEF;FEM;SG	PROPN
romania	루마니아어	romanie	루마니아어	N;DEF;FEM;SG	PROPN
jpg	jpeg	jpg	jpeg	N	
jpg	jpg	jpg	jpg	N	
lista	리스트	listă	리스트	N;DEF;FEM;SG	
lista	리스트	listă	리스트	N;DEF;FEM;SG	
ucraina	우크라이나	ucraina	우크라이나	PROPN	PROPN
ani	수년	an	수년	N;INDF;MASC;PL	
doua	두두	doi	두두	NUM;FEM;SG	
doua	두분	doi	두분	NUM;FEM;SG	
doua	두두	doi	두두	NUM;FEM;SG	
doua	두분	doi	두분	NUM;FEM;SG	
alte	기타	alt	기타	DET;FEM;PL;3	N
alte	다른	alt	다르+ㄴ	DET;FEM;PL;3	ADJ
cand	언제쯤	cand	언제+쯤		N
cand	언제쯤	cand	언제+쯤		N
anii	수년	an	수년	N;DEF;MASC;PL	
parte	파트	parte	파트	N;INDF;FEM;SG	
septembrie	구월	septembrie	구월	N;INDF;MASC;SG	
timp	타임	timp	타임	N;INDF;MASC;SG	
timp	time	timp	time	N;INDF;MASC;SG	
despre	소개	despre	소개	ADP;ACC	N
despre	대략	despre	대략	ADP;ACC	
unde	어디	unde	어디	ADV	
majoritatea	다수	majoritate	다수	N;DEF;FEM;SG	
multe	많은	mult	많+ㄴ	PRO;FEM;PL;3	ADJ
prima	우선	prim	우선	NUM;DEF;FEM;SG	ADV
prima	퍼스트	prim	퍼스트	NUM;DEF;FEM;SG	
prima	처음	prim	처음	NUM;DEF;FEM;SG	N
prima	먼저	prim	먼저	NUM;DEF;FEM;SG	ADV
prima	프리미엄	prim	프리미엄	NUM;DEF;FEM;SG	
august	아우구스트	august	아우구스트	N;INDF;MASC;SG	PROPN
sat	빌리지	sat	빌리+지	N;INDF;MASC;SG	
sat	sat	sat	sat	N;INDF;MASC;SG	
martie	행진곡	martie	행진곡	N;INDF;MASC;SG	
toate	모두	tot	모두	PRO;FEM;PL;3	ADV
toate	전체	tot	전체	PRO;FEM;PL;3	N
ianuarie	일월	ianuarie	일월	N;INDF;MASC;SG	
adresa	주소	adresă	주소	N;DEF;FEM;SG	
adresa	주소	adresă	주소	N;DEF;FEM;SG	
cum	어떻게	cum	어떻+게	ADV	CONJ
imagine	이미지	imagine	이미지	N;INDF;FEM;SG	
lor	그들의	lui	그+들+의	DET;3	PRO
familia	가족	familie	가족	N;DEF;FEM;SG	
familia	가족과	familie	가족+과	N;DEF;FEM;SG	CONJ
familia	패밀리	familie	패밀리	N;DEF;FEM;SG	
timpul	타임	timp	타임	N;DEF;MASC;SG	
timpul	time	timp	time	N;DEF;MASC;SG	
nord	노스	nord	노스	N;INDF;MASC;SG	
principala	메인	principal	메인	ADJ;DEF;FEM;SG	
principala	메인	principal	메인	ADJ;DEF;FEM;SG	
sud	남부	sud	남부	N;INDF;MASC;SG	
sud	사우스	sud	사우스	N;INDF;MASC;SG	
sud	남쪽	sud	남+쪽	N;INDF;MASC;SG	
aprilie	에이프릴	aprilie	에이프릴	N;INDF;MASC;SG	
aprilie	사월	aprilie	사월	N;INDF;MASC;SG	
primul	우선	prim	우선	NUM;DEF;MASC;SG	ADV
primul	퍼스트	prim	퍼스트	NUM;DEF;MASC;SG	
primul	처음	prim	처음	NUM;DEF;MASC;SG	N
primul	먼저	prim	먼저	NUM;DEF;MASC;SG	ADV
doar	단발	doar	단발	ADV	
editura	퍼블리셔	editură	퍼블리지+어	N;DEF;FEM;SG	
asteroid	소행성	asteroid	소행성	ADJ;INDF;MASC;SG	N
discutie	토론	discutie	토론	N;INDF;FEM;SG	
discutie	토론	discutie	토론	N;INDF;FEM;SG	
discutie	토론	discutie	토론	N;INDF;FEM;SG	
franta	프랑스	frantă	프랑스	PROPN	PROPN
franta	프랑스	frantă	프랑스	PROPN	PROPN
franta	프랑스	frantă	프랑스	PROPN	PROPN
partea	파트	parte	파트	N;DEF;FEM;SG	
fara	without	fară	without		
fara	without	fară	without		
raionul	통로	raion	통로	N;DEF;MASC;SG	
raionul	통로로	raion	통로+로	N;DEF;MASC;SG	ADV
data	날짜	dată	날짜	N;DEF;FEM;SG	
data	날짜	dată	날짜	N;DEF;FEM;SG	
unul	하나	unul	하나	PRO;MASC;SG;3	
apoi	그렇다면	apoi	그렇다면	ADV	CONJ
apoi	그러면	apoi	그러면	ADV	CONJ
apoi	그때	apoi	그때	ADV	
grup	그룹	grup	그룹	N;INDF;MASC;SG	
oras	타운	oras	타우+ㄴ	N;INDF;MASC;SG	
oras	시티	oras	시티	N;INDF;MASC;SG	
oras	타운	oras	타우+ㄴ	N;INDF;MASC;SG	
oras	시티	oras	시티	N;INDF;MASC;SG	
oras	타운	oras	타우+ㄴ	N;INDF;MASC;SG	
oras	시티	oras	시티	N;INDF;MASC;SG	
camp	캠프	camp	캠프	N;INDF;MASC;SG	
camp	필드	camp	필드	N;INDF;MASC;SG	
camp	현장	camp	현장	N;INDF;MASC;SG	
germania	독일	germania	독일	PROPN	PROPN
face	make	face	make	V;IND;SG;3;PRS;FIN	
satul	빌리지	sat	빌리+지	N;DEF;MASC;SG	
national	국립	national	국립	ADJ;INDF;MASC;SG	N
national	내셔널	national	내+시+어+요+ㄴ	ADJ;INDF;MASC;SG	
national	국민	national	국민	ADJ;INDF;MASC;SG	N
national	국립	national	국립	ADJ;INDF;MASC;SG	N
national	내셔널	national	내+시+어+요+ㄴ	ADJ;INDF;MASC;SG	
national	국민	national	국민	ADJ;INDF;MASC;SG	N
national	국립	national	국립	ADJ;INDF;MASC;SG	N
national	내셔널	national	내+시+어+요+ㄴ	ADJ;INDF;MASC;SG	
national	국민	national	국민	ADJ;INDF;MASC;SG	N
note	노트	notă	노트	N;INDF;FEM;PL	
perioada	주기	perioadă	주+기	N;DEF;FEM;SG	
perioada	주기	perioadă	주+기	N;DEF;FEM;SG	
ucraineana	우크라이나	ucrainean	우크라이나	N;DEF;FEM;SG	PROPN
ucraineana	우크라이나어	ucrainean	우크라이나어	N;DEF;FEM;SG	
general	장군	general	장군	ADJ;INDF;MASC;SG	N
general	일반	general	일반	ADJ;INDF;MASC;SG	N
general	일반인	general	일반+이+ㄴ	ADJ;INDF;MASC;SG	
peste	피쉬	peste	피쉬	ADP;ACC	
peste	피시	peste	피시	ADP;ACC	
peste	생선	peste	생선	ADP;ACC	
peste	물고기	peste	물고기	ADP;ACC	N
romana	루마니아	romană	루마니아	N;DEF;FEM;SG	PROPN
romana	루마니아어	romană	루마니아어	N;DEF;FEM;SG	PROPN
romana	로만	romană	로만	N;DEF;FEM;SG	
romana	로마	romană	로마	N;DEF;FEM;SG	PROPN
afla	배운다	afla	배우+ㄴ다	V;IND;SG;3;IPFV;FIN	
afla	배워	afla	배우+어	V;IND;SG;3;IPFV;FIN	
inceput	시작되었습니다	incepe	시작+되+었+습니다	ADJ;INDF;MASC;SG	V
inceput	시작했습니다	incepe	시작+하+었+습니다	ADJ;INDF;MASC;SG	V
inceput	시작됨	incepe	시작+되+ㄴ	ADJ;INDF;MASC;SG	V
duce	공작	duce	공작	V;IND;SG;3;PRS;FIN	N
duce	듀크	duce	듀크	V;IND;SG;3;PRS;FIN	
