από	no	από	no	ADP	
που	kas	που	kas	PRO;ACC;NEUT;SG;3	PRO;NOM
που	kuras	που	kura	PRO;ACC;NEUT;SG;3	PRO;NOM;FEM;PL
που	kura	που	kura	PRO;ACC;NEUT;SG;3	PRO;NOM;FEM;SG
για	par	για	par	ADP	
για	for	για	for	ADP	
κατηγορία	kategoriju	κατηγορία	kategorija	N;NOM;FEM;SG	N;ACC;FEM;SG
κατηγορία	kategorijā	κατηγορία	kategorija	N;NOM;FEM;SG	N;ESS;FEM;SG
τους	viņiem	μου	viņš	PRO;GEN;MASC;PL;3	PRO;DAT;MASC;PL;3
ήταν	bija	είμαι	būt	V;IPFV;IND;SG;3;PST;FIN;PASS	V;FH;IND;3;POS;PST;FIN;ACT
ήταν	tika	είμαι	tikt	V;IPFV;IND;SG;3;PST;FIN;PASS	V;FH;IND;3;POS;PST;FIN;ACT
ένα	vienu	ένας	viens	NUM;NOM;NEUT;SG	NUM;ACC;MASC;SG
ότι	ka	ότι	ka	CONJ	
ότι	tas	ότι	tas	CONJ	PRO;NOM;MASC;SG
μια	vienu	ένας	viens	NUM;NOM;FEM;SG	NUM;ACC;MASC;SG
θα	būs	θα	būt	PART	V;FH;IND;3;POS;FUT;FIN;ACT
μετά	pēc	μετά	pēc	ADV	ADP
επίσης	arī	επίσης	arī	ADV	PART
όπως	patīk	όπως	patikt	ADV	V;FH;IND;3;POS;PRS;FIN;ACT
όπως	like	όπως	like	ADV	
ενώ	kamēr	ενώ	kamēr	CONJ	ADV
δύο	divus	δύο	divi	NUM;NOM;MASC;PL	NUM;ACC;MASC;PL
αυτό	šo	αυτός	šis	PRO;NOM;NEUT;SG;3	PRO;ACC;MASC;SG
αυτό	ka	αυτός	ka	PRO;NOM;NEUT;SG;3	
αυτή	viņa	αυτός	viņa	PRO;NOM;FEM;SG;3	PRO;NOM;FEM;SG;3
αυτή	vina	αυτός	vins	PRO;NOM;FEM;SG;3	N;NOM;FEM;SG
όπου	ja	όπου	ja	ADV	CONJ
όταν	kad	όταν	kad	CONJ	ADV
μέχρι	līdz	μέχρι	līdz	ADP	ADV
μία	vienu	ένας	viens	NUM;NOM;FEM;SG	NUM;ACC;MASC;SG
μπορεί	varam	μπορώ	varēt	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;FH;IND;PL;1;POS;PRS;FIN;ACT
ομάδα	squad	ομάδα	squad	N;ACC;FEM;SG	
ομάδα	grupa	ομάδα	grupa	N;ACC;FEM;SG	N;NOM;FEM;SG
ομάδα	grupas	ομάδα	grupa	N;ACC;FEM;SG	N;NOM;FEM;PL
ομάδα	komanda	ομάδα	komanda	N;ACC;FEM;SG	N;NOM;FEM;SG
ομάδα	team	ομάδα	tu	N;ACC;FEM;SG	
θέση	amats	θέση	amats	N;ACC;FEM;SG	N;NOM;MASC;SG
θέση	novietojums	θέση	novietojums	N;ACC;FEM;SG	N;NOM;MASC;SG
θέση	pozīcija	θέση	pozīcija	N;ACC;FEM;SG	N;NOM;FEM;SG
χρόνια	hroniska	χρόνος	hroniska	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
χρόνια	hronisks	χρόνος	hronisks	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG
χρόνια	gadus	χρόνος	gads	N;NOM;NEUT;PL	N;ACC;MASC;PL
χρόνια	gadiem	χρόνος	gads	N;NOM;NEUT;PL	N;DAT;MASC;PL
πρώτη	pirmais	πρώτος	pirmais	NUM;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
πρώτη	pirmā	πρώτος	pirmā	NUM;NOM;FEM;SG	ADJ;NOM;DEF;FEM;SG
πρώτη	pirmās	πρώτος	pirmā	NUM;NOM;FEM;SG	ADJ;NOM;DEF;FEM;PL
πρώτη	pirmie	πρώτος	pirmais	NUM;NOM;FEM;SG	ADJ;NOM;DEF;MASC;PL
πρώτη	pirma	πρώτος	pirma	NUM;NOM;FEM;SG	ADJ;NOM;FEM;SG
πρώτη	vispirms	πρώτος	vispirms	NUM;NOM;FEM;SG	ADV
πιο	vairak	πιο	vairāk	ADV	
ένας	viens	ένας	viens	DET;NOM;INDF;MASC;SG	NUM;NOM;MASC;SG
ένας	viena	ένας	viena	DET;NOM;INDF;MASC;SG	NUM;NOM;FEM;SG
ένας	vienu	ένας	viens	DET;NOM;INDF;MASC;SG	NUM;ACC;MASC;SG
σύνδεσμοι	saites	σύνδεσμος	saite	N;ACC;MASC;SG	N;NOM;FEM;PL
σύνδεσμοι	links	σύνδεσμος	links	N;ACC;MASC;SG	N;NOM;MASC;SG
μόνο	tikai	μόνο	tikai	ADV	PART
κάθε	katrs	κάθε	katrs	PRO;ACC;FEM;SG;3	PRO;NOM;MASC;SG
κάθε	katru	κάθε	katra	PRO;ACC;FEM;SG;3	PRO;ACC;MASC;SG
κάθε	katra	κάθε	katra	PRO;ACC;FEM;SG;3	PRO;NOM;FEM;SG
αιώνα	gadsimts	αιώνας	gadsimts	N;ACC;MASC;SG	N;NOM;MASC;SG
αθήνα	atēnās	αθήνα	atēna	PROPN;ACC;FEM;SG	N;ESS;FEM
αθήνα	atēnu	αθήνα	atēna	PROPN;ACC;FEM;SG	PROPN;ACC;MASC;SG
περίοδο	laikposms	περίοδος	laikposms	N;ACC;FEM;SG	N;NOM;MASC;SG
περίοδο	periods	περίοδος	periods	N;ACC;FEM;SG	N;NOM;MASC;SG
ελλάδα	grieķijā	ελλάδα	grieķija	PROPN;ACC;FEM;SG	N;ESS;FEM;SG
ελλάδα	grieķija	ελλάδα	grieķija	PROPN;ACC;FEM;SG	N;NOM;FEM;SG
μέσα	iekšpusē	μέσα	iekšpuse	ADV	N;ESS;FEM;SG
πως	kā	πως	kā	CONJ	ADV
διάρκεια	ilgums	διάρκεια	ilgums	N;ACC;FEM;SG	N;NOM;MASC;SG
ιστορία	vēstures	ιστορία	vēsture	N;NOM;FEM;SG	N;NOM;FEM;PL
ιστορία	vēsturi	ιστορία	vēsture	N;NOM;FEM;SG	N;ACC;FEM;SG
ιστορία	vēsturē	ιστορία	vēsture	N;NOM;FEM;SG	N;ESS;FEM;SG
πρωτάθλημα	līgas	πρωτάθλημα	līga	N;NOM;NEUT;SG	N;NOM;FEM;PL
πρωτάθλημα	motokrosā	πρωτάθλημα	motokross	N;NOM;NEUT;SG	N;ESS;MASC;SG
πρωτάθλημα	čempionāta	πρωτάθλημα	čempionāts	N;NOM;NEUT;SG	N;GEN;MASC;SG
αργότερα	vēlākā	αργά	vēla	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
νέα	jauna	νέος	jauns	ADJ;NOM;NEUT;PL	ADJ;NOM;FEM;SG
νέα	jaunums	νέος	jaunums	ADJ;NOM;NEUT;PL	N;NOM;MASC;SG
νέα	jauns	νέος	jauns	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;SG
νέα	jaunais	νέος	jauns	ADJ;NOM;NEUT;PL	ADJ;NOM;MASC;SG
νέα	jaunumi	νέος	jaunums	ADJ;NOM;NEUT;PL	N;NOM;MASC;PL
νέα	ziņas	νέος	ziņa	ADJ;NOM;NEUT;PL	N;NOM;FEM;PL
περίπου	par	περίπου	par	ADV	
πριν	pirms	πριν	pirms	ADV	ADP
συζήτηση	sarunas	συζήτηση	saruna	N;ACC;FEM;SG	N;NOM;FEM;PL
συζήτηση	saruna	συζήτηση	saruna	N;ACC;FEM;SG	N;NOM;FEM;SG
συζήτηση	pārrunas	συζήτηση	pārruna	N;ACC;FEM;SG	N;NOM;FEM;PL
