alabama	alabama	alabamar	alabama	PROPN	N
desexas	các	desexa	các	V	DET
desexas	cac	desexa	cac	V	
desexas	bạn	desexa	bạn	V	N
desexas	anh	desexa	anh	V	N
desexas	cô	desexa	cô	V	N
desexas	muon	desexa	muon	V	
morrese	die	morrer	die	V	
norton	norton	norton	norton	PROPN	
serea	thổi	ser	thổi	N	V
prepara	các	preparar	các	V	DET
prepara	cac	preparar	cac	V	
prepara	bạn	preparar	bạn	V	N
prepara	anh	preparar	anh	V	N
prepara	cô	preparar	cô	V	N
gustouche	các	gustouche	các	V	DET
gustouche	cac	gustouche	cac	V	
gustouche	bạn	gustouche	bạn	V	N
gustouche	anh	gustouche	anh	V	N
gustouche	cô	gustouche	cô	V	N
gustouche	như	gustouche	như	V	CONJ
facela	her	facelar	her	N	NUM
varón	boy	varón	boy	N	
probábel	chu	probábel	chu	ADJ	
giuseppe	giuseppe	giuseppe	giuseppe	PROPN	N
liras	lire	lira	lire	N	
traficante	buôn	traficante	buôn	N	V
benditos	bao	bendito	bao	N	
benditos	re	bendito	re	N	
benditos	đang	bendito	đang	N	
benditos	là	bendito	là	N	CONJ
estuardo	stuart	estuardo	stuart	N	
dios	ngừa	dio	ngừa	N	V
celoso	ghen	celoso	ghen	ADJ	N
rhodia	rhodia	rhodia	rhodia	PROPN	
seo	seo	seo	seo	N	
anano	lùn	anano	lùn	N	ADJ
anano	phơ	anano	phơ	N	
anano	man	anano	man	N	
gueto	ghetto	gueto	ghetto	N	
drummer	drummer	drummer	drummer	PROPN	
asger	asger	asger	asger	PROPN	
esmeralda	esmeralda	esmeraldar	esmeralda	N	
mali	mali	mali	mali	PROPN	NUM
daenerys	daenerys	daenerys	daenerys	PROPN	N
impulso	nhịp	impulso	nhịp	N	V
dígolles	nói	dígolle	nói	N	V
dígolles	bảo	dígolle	bảo	N	V
dígolles	các	dígolle	các	N	DET
dígolles	cac	dígolle	cac	N	
custo	tốn	custo	tốn	N	ADJ
chiste	đùa	chistir	đùa	N	V
chiste	đểu	chistir	đểu	N	PART
crecen	grow	crecer	grow	V	N
crecen	get	crecer	get	V	
crecen	quất	crecer	quất	V	N
crecen	những	crecer	những	V	DET
crecen	chúng	crecer	chúng	V	PROPN
crecen	họ	crecer	họ	V	PROPN
empezan	quất	empezar	quất	V	N
empezan	những	empezar	những	V	DET
empezan	chúng	empezar	chúng	V	PROPN
empezan	họ	empezar	họ	V	PROPN
tradución	dịch	tradución	dịch	N	
pintar	sơn	pintar	sơn	V	N
doulle	đưa	doulle	đưa	PROPN	V
doulle	tặng	doulle	tặng	PROPN	V
doulle	cho	doulle	cho	PROPN	V
bunker	bunker	bunker	bunker	N	
camboxa	campuchia	camboxa	campuchia	PROPN	N
botarlle	lấy	botarlle	lấy	N	V
botarlle	bắt	botarlle	bắt	N	V
botarlle	chụp	botarlle	chụp	N	V
agardade	khoan	agardade	khoan	N	V
xenéticas	gien	xenético	gien	ADJ	N
xenéticas	gene	xenético	gene	ADJ	N
xenéticas	gen	xenético	gen	ADJ	N
xenéticas	di	xenético	di	ADJ	N
asociados	với	asociar	với	V	ADP
asociados	bằng	asociar	bằng	V	ADP
confuso	mất	confuso	mất	N	V
confuso	thua	confuso	thua	N	V
agochados	phone	agochar	phone	V	N
agochados	ẩn	agochar	ẩn	V	N
pesados	nặng	pesar	nặng	V	ADJ
buraco	lỗ	buraco	lỗ	N	ADJ
buraco	chẻ	buraco	chẻ	N	
chamámoslle	gọi	chamámoslle	gọi	ADV	V
chamámoslle	call	chamámoslle	call	ADV	
chamámoslle	cẩm	chamámoslle	cẩm	ADV	N
odia	hat	odia	hat	V	N
susan	susan	susar	susan	PROPN	
facerte	pha	facerte	pha	V	N
facerte	các	facerte	các	V	DET
facerte	cac	facerte	cac	V	
facerte	bạn	facerte	bạn	V	N
facerte	anh	facerte	anh	V	N
facerte	cô	facerte	cô	V	N
continúan	và	continuar	và	V	CONJ
mundiais	giới	mundial	giới	ADJ	N
tentarei	get	tentar	get	V	
mentras	phiêu	mentras	phiêu	N	V
mentras	mens	mentras	mens	N	
lograr	get	lograr	get	V	
lograr	pha	lograr	pha	V	N
cuando	khi	cuando	khi	V	N
cadrado	đc	cadrado	đc	ADJ	
cadrado	square	cadrado	square	ADJ	
decatarse	chuông	decatarse	chuông	V	N
decatarse	quận	decatarse	quận	V	N
apple	táo	apple	táo	PROPN	ADJ
apple	apple	apple	apple	PROPN	
apple	đã	apple	đã	PROPN	
colonial	colonial	colonial	colonial	ADJ	
exceso	khỏi	exceso	khỏi	N	V
exceso	từ	exceso	từ	N	ADP
