мощ	power	мощ	power	N;INDF;FEM;SG	PROPN
отвън	вне	отвън	вне	ADV	ADP
болни	больная	болен	больной	ADJ;INDF;PL	ADJ;NOM;FEM;SG
болни	больным	болен	больной	ADJ;INDF;PL	N;ANIM;DAT;MASC;PL
болни	больна	болен	больной	ADJ;INDF;PL	ADJ;FEM;SG
болни	больные	болен	больной	ADJ;INDF;PL	N;ANIM;NOM;MASC;PL
болни	болен	болен	больной	ADJ;INDF;PL	ADJ;MASC;SG
болни	больной	болен	больной	ADJ;INDF;PL	N;ANIM;NOM;MASC;SG
редовна	регулярные	редовен	регулярный	ADJ;INDF;FEM;SG	ADJ;NOM;PL
грузински	грузии	грузински	грузия	ADJ;INDF;MASC;SG	N;INAN;NOM;FEM;SG
кастро	кастро	кастро	кастро	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
обещава	обещания	обещавам	обещание	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;NEUT;PL
майчина	материнской	майчина	материнский	N;INDF;FEM;SG	ADJ;INS;FEM;SG
майчина	материнская	майчина	материнский	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
барон	баррон	барон	баррон	N;INDF;MASC;SG	
подпомагане	поддерживаю	подпомагане	поддерживать	N;INDF;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
наркотици	препарат	наркотик	препарат	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
наркотици	наркотик	наркотик	наркотик	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
душа	души	душа	душа	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
душа	soul	душа	soul	N;INDF;FEM;SG	PROPN
израелски	израильские	израелски	израильский	ADJ;INDF;MASC;SG	ADJ;NOM;PL
израелски	израильских	израелски	израильский	ADJ;INDF;MASC;SG	ADJ;GEN;PL
популярно	популярная	популярен	популярный	ADV	ADJ;NOM;FEM;SG
популярно	популярных	популярен	популярный	ADV	ADJ;GEN;PL
популярно	популярный	популярен	популярный	ADV	ADJ;NOM;MASC;SG
популярно	популярное	популярен	популярный	ADV	ADJ;NOM;NEUT;SG
популярно	популярные	популярен	популярный	ADV	ADJ;NOM;PL
уникален	уникальные	уникален	уникальный	ADJ;INDF;MASC;SG	ADJ;NOM;PL
работник	рабочий	работник	рабочий	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
обширни	обширная	обширен	обширный	ADJ;INDF;PL	ADJ;NOM;FEM;SG
обширни	обширный	обширен	обширный	ADJ;INDF;PL	ADJ;NOM;MASC;SG
джейсън	джейсон	джейсън	джейсон	PROPN;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
критики	критика	критика	критика	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
критики	критику	критика	критика	N;INDF;FEM;PL	N;INAN;ACC;FEM;SG
критики	критика	критика	критика	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
