пров	prov	пров	prov		N;MASC;SG
націонал	national	націонал	national		N;MASC;SG
націонал	nacionais	націонал	nacional		N;MASC;PL
націонал	nacional	націонал	nacional		ADJ;MASC;SG
малайзії	malásia	малайзія	malásia	PROPN;INAN;NOM;FEM;SG	N;FEM;SG
запрошений	cedente	запрошений	cedente	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;MASC;SG
запрошений	remetente	запрошений	remetente	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;MASC;SG
певна	certas	певний	certo	ADJ;NOM;FEM;SG	PRO;FEM;PL
тарн	tarn	тарн	tarn		N;MASC;SG
чисто	limpo	чисто	limpo	ADV	ADJ;MASC;SG
чисто	clear	чисто	clear	ADV	N;MASC;SG
чисто	limpar	чисто	limpar	ADV	V;NFIN
запровадження	renovado	запровадження	renovar	N;INAN;NOM;NEUT;SG	V;MASC;SG;V.PTCP
запровадження	renovados	запровадження	renovar	N;INAN;NOM;NEUT;SG	V;MASC;PL;V.PTCP
користується	utilizações	користуватися	utilização	V;IPFV;IND;SG;3;PRS;FIN	N;FEM;PL
користується	usos	користуватися	uso	V;IPFV;IND;SG;3;PRS;FIN	N;MASC;PL
податки	imposto	податок	impor	N;INAN;NOM;MASC;PL	V;MASC;SG;V.PTCP
театрів	cinemas	театр	cinema	N;INAN;GEN;MASC;PL	N;MASC;SG
театрів	cinemas	театр	cinema	N;INAN;GEN;MASC;PL	N;MASC;SG
традиційний	tradicionais	традиційний	tradicional	ADJ;NOM;MASC;SG	ADJ;MASC;PL
людвіг	ludvig	людвіг	ludvig	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
людвіг	ludwig	людвіг	ludwig	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
людвіг	luís	людвіг	luís	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
нападів	ofensa	напад	ofenso	N;INAN;GEN;MASC;PL	N;FEM;SG
спостерігати	relógio	спостерігати	relógio	V;IPFV;NFIN	N;MASC;SG
спостерігати	monitor	спостерігати	monitor	V;IPFV;NFIN	N;MASC;SG
пенсію	aposentar	пенсія	aposentar	N;INAN;ACC;FEM;SG	V;NFIN
біо	biot	біо	biot		N;MASC;SG
тримає	porões	тримати	porão	V;IPFV;IND;SG;3;PRS;FIN	N;MASC;PL
заперечення	negar	заперечення	negar	N;INAN;NOM;NEUT;SG	V;NFIN
заперечення	negando	заперечення	negar	N;INAN;NOM;NEUT;SG	V;V.MSDR
майстерність	habilidades	майстерність	habilidade	N;INAN;NOM;FEM;SG	N;FEM;PL
кеннеді	kennedy	кеннеда	kennedy	PROPN;ANIM;NOM;FEM;SG	N;MASC;SG
мед	querida	мед.	querer	N;INAN;NOM;MASC;SG	V;FEM;SG;V.PTCP
переконання	crenças	переконання	crença	N;INAN;NOM;NEUT;SG	N;FEM;PL
переконання	crenças	переконання	crença	N;INAN;NOM;NEUT;SG	N;FEM;PL
рига	riga	рига	riga	PROPN;INAN;NOM;MASC;SG	N;MASC;SG
хворобу	doenças	хвороба	doença	N;INAN;ACC;FEM;SG	N;FEM;PL
середнє	média	середній	média	ADJ;NOM;NEUT;SG	N;FEM;SG
середнє	média	середній	média	ADJ;NOM;NEUT;SG	N;FEM;SG
біт	beat	біт	beat		N;MASC;SG
біт	batida	біт	bater		V;FEM;SG;V.PTCP
біт	bater	біт	bater		V;NFIN
біт	bit	біт	bit		N;MASC;SG
біт	bits	біт	bit		N;MASC;PL
біт	bits	біт	bit		N;MASC;PL
процесор	processadores	процесор	processador	N;INAN;NOM;MASC;SG	N;MASC;PL
люк	lucas	люк	luca	N;INAN;NOM;MASC;SG	N;MASC;PL
шарант	charente	шарант	charente		N;MASC;SG
прогрес	progressos	прогрес	progresso	N;INAN;NOM;MASC;SG	N;MASC;PL
складно	complicados	складно	complicar	ADV	V;MASC;PL;V.PTCP
складно	complicado	складно	complicar	ADV	V;MASC;SG;V.PTCP
складно	complicadas	складно	complicado	ADV	V;FEM;PL;V.PTCP
складно	complicou	складно	complicar	ADV	V;IND;SG;3;PST;FIN
складно	complicada	складно	complicar	ADV	V;FEM;SG;V.PTCP
складно	dificil	складно	dificil	ADV	ADJ;MASC;SG
складно	difíceis	складно	difícil	ADV	ADJ;MASC;PL
складно	difícil	складно	difícil	ADV	ADJ;MASC;SG
монпельє	montpellier	монпельє	montpellier	PROPN;INAN;NOM;NEUT;SG	N;MASC;SG
дордонь	dordonha	дордонь	dordonha	PROPN;INAN;NOM;MASC;SG	N;FEM;SG
казахстані	cazaquistão	казахстань	cazaquistão	N;INAN;ESS;MASC;PL	N;MASC;SG
інвестицій	investimento	інвестиція	investimento	N;INAN;GEN;FEM;PL	N;MASC;SG
бузеу	buzău	бузе	buzău	PROPN;INAN;NOM;FEM;SG	V;IND;SG;3;PST;FIN
сутність	entidades	сутність	entidade	N;INAN;NOM;FEM;SG	N;FEM;PL
личинки	larva	личинка	larva	N;ANIM;NOM;FEM;PL	N;FEM;SG
документа	documentar	документ	documentar	N;INAN;GEN;MASC;SG	V;NFIN
чернігова	chernihiv	черніговий	chernihiv	PROPN;INAN;NOM;MASC;SG	N;MASC;SG
довкілля	ambiental	довкілля	ambiental	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
єврейський	judaica	єврейський	judaica	ADJ;NOM;MASC;SG	N;FEM;SG
єврейський	judeus	єврейський	judeu	ADJ;NOM;MASC;SG	N;MASC;PL
єврейський	judia	єврейський	judia	ADJ;NOM;MASC;SG	N;FEM;SG
єврейський	judeu	єврейський	judeu	ADJ;NOM;MASC;SG	N;MASC;SG
єврейський	judaico	єврейський	judaico	ADJ;NOM;MASC;SG	N;MASC;SG
інформатики	informática	інформатика	informática	N;INAN;NOM;FEM;PL	N;FEM;SG
печінки	fígado	печінка	fígado	N;INAN;NOM;FEM;PL	N;MASC;SG
напади	ataca	напади	atacar	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
кларк	clarke	кларка	clarke		N;MASC;SG
кларк	clark	кларка	clark		N;MASC;SG
математичний	matemática	математичний	matemática	ADJ;NOM;MASC;SG	N;FEM;SG
