námornej	denizcilik	námorný	denizcilik	ADJ;GEN;FEM;SG	N;NOM;SG;3
pevný	katı	pevný	kat	ADJ;ANIM;NOM;MASC;SG	
pevný	sağlam	pevný	sağlam	ADJ;ANIM;NOM;MASC;SG	
alexandrovič	alexandrovich	alexandrovič	alexandrovich	N;ANIM;NOM;MASC;SG	
zahraničné	yabancı	zahraničný	yabancı	ADJ;NOM;NEUT;SG	
stuttgart	stuttgart	stuttgart	stuttgart	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
kovy	metal	kova	metal	N;INAN;NOM;MASC;PL	
kovy	metaller	kova	metal	N;INAN;NOM;MASC;PL	ADJ;NOM;PL;3
kovy	metal	kova	metal	N;INAN;NOM;MASC;PL	
hamburg	hamburg	hamburg	hamburg	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
oslobodenie	kurtuluş	oslobodenie	kurtuluş	N;NOM;NEUT;SG	
oslobodenie	rahatlama	oslobodenie	rahatla	N;NOM;NEUT;SG	
bydlisko	yerleşik	bydlisko	yerleşik	N;NOM;NEUT;SG	
bydlisko	asistan	bydlisko	asistan	N;NOM;NEUT;SG	
bydlisko	ikamet	bydlisko	ikamet	N;NOM;NEUT;SG	
bydlisko	ikamet	bydlisko	ikamet	N;NOM;NEUT;SG	
mag	mag	mag	mag		
bobby	bobby	bobba	bobby	N;ANIM;NOM;MASC;SG	
náhodou	kazara	náhodou	kazara	PART	
náhodou	yanlışlıkla	náhodou	yanlışlık	PART	N;INS;SG;3
náhodou	kazayla	náhodou	kaza	PART	N;INS;SG;3
napísali	yazılmış	napísať	yaz	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NFH;IND;SG;3;POS;PST;PASS
napísali	yazıldı	napísať	yaz	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;SG;3;POS;PST;PASS
napísali	yazan	napísať	yaz	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	
napísali	yazılı	napísať	yazılı	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	
