palmer	πάλμερ	palmer	πάλμερ	PROPN;NOM;SG	
käymään	επισκεφθείτε	käydä	επισκέπτομαι	V;IN+ALL;SG;NFIN;ACT	V;PFV;IND;PL;2;FIN;PASS
käymään	επίσκεψη	käydä	επίσκεψη	V;IN+ALL;SG;NFIN;ACT	N;ACC;FEM;SG
bafta	bafta	bafta	bafta	N;NOM;SG	
linkkiä	σύνδεσμο	linkki	σύνδεσμο	N;PRT;SG	N;ACC;MASC;SG
linkkiä	σύνδεσμος	linkki	σύνδεσμος	N;PRT;SG	N;NOM;MASC;SG
linkkiä	λινκ	linkki	λινκ	N;PRT;SG	N;NOM;NEUT;SG
linkkiä	δεσμός	linkki	δεσμός	N;PRT;SG	N;NOM;MASC;SG
linkkiä	lin	linkki	lin	N;PRT;SG	
linkkiä	σύνδεση	linkki	σύνδεση	N;PRT;SG	N;NOM;FEM;SG
joachim	joa	joachim	joa	PROPN;NOM;SG	
gloria	γκλόρια	gloria	γκλόριος	N;NOM;SG	PROPN;NOM;FEM;SG
gloria	gloria	gloria	gloria	N;NOM;SG	
asp	asp	asp	asp	N;NOM;SG	
silmä	eye	silmä	eye	N;NOM;SG	
kane	κέιν	kane	κέιν	PROPN;NOM;SG	
karibian	καραϊβικής	karibia	καραϊβικός	N;GEN;SG	ADJ;GEN;FEM;SG
karibian	καραϊβική	karibia	καραϊβικός	N;GEN;SG	ADJ;NOM;FEM;SG
kokemus	εμπειρία	kokemus	εμπειρία	N;NOM;SG	N;ACC;FEM;SG
katto	οροφής	katto	οροφή	N;NOM;SG	N;GEN;FEM;SG
katto	οροφή	katto	οροφή	N;NOM;SG	N;ACC;FEM;SG
katto	οροφή	katto	οροφή	N;NOM;SG	N;ACC;FEM;SG
katto	ταράτσα	katto	ταράτσα	N;NOM;SG	N;ACC;FEM;SG
huomattavaa	αξιοσημείωτα	huomattava	αξιοσημείωτος	ADJ;PRT;SG	ADV
huomattavaa	αξιοσημείωτο	huomattava	αξιοσημείωτος	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
huomattavaa	αξιοσημείωτη	huomattava	αξιοσημείωτος	ADJ;PRT;SG	ADJ;NOM;FEM;SG
haltija	φύλακα	haltija	φύλακα	N;NOM;SG	N;ACC;MASC;SG
haltija	χόλντερ	haltija	χόλντερ	N;NOM;SG	ADV;CMPR
kerttu	γκρέτελ	kerttu	γκρέτελ	N;NOM;SG	PROPN;NOM;MASC;SG
kysymyksen	ερώτηση	kysymys	ερώτηση	N;GEN;SG	N;ACC;FEM;SG
kysymyksen	ερώτημα	kysymys	ερώτημα	N;GEN;SG	N;NOM;NEUT;SG
maila	μπατ	maila	μπατ	N;NOM;SG	
madison	μάντισον	madison	μάντισον	N;NOM;SG	
maastossa	έδαφος	maasto	έδαφος	N;IN+ESS;SG	N;NOM;NEUT;SG
riippumaton	ανεξάρτητοι	riippumaton	ανεξάρτητος	ADJ;NOM;SG	ADJ;NOM;MASC;PL
riippumaton	ανεξάρτητες	riippumaton	ανεξάρτητος	ADJ;NOM;SG	ADJ;NOM;FEM;PL
asemat	σταθμούς	asema	σταθμός	N;NOM;PL	N;ACC;MASC;PL
taiteilijoita	καλλιτέχνες	taiteilija	καλλιτέχνα	N;PRT;PL	N;NOM;MASC;PL
pysähtyi	σταμάτησα	pysähtyä	σταμάτησα	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
irma	ίρμα	irma	ίρμα	PROPN;NOM;SG	N;NOM;FEM;SG
laukaisu	εκτόξευση	laukaisu	εκτόξευση	N;NOM;SG	N;ACC;FEM;SG
kenian	κένυα	kenia	κένυα	N;GEN;SG	PROPN;NOM;FEM;SG
valvoo	οθόνες	valvoa	οθόνας	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
wim	wim	wim	wim	PROPN;NOM;SG	
vastuu	ευθύνη	vastuu	ευθύνη	N;NOM;SG	N;ACC;FEM;SG
vastuu	παθητικό	vastuu	παθητικός	N;NOM;SG	ADJ;NOM;NEUT;SG
vastuu	υποχρέωση	vastuu	υποχρέωση	N;NOM;SG	N;ACC;FEM;SG
vastuu	αρμοδιότητες	vastuu	αρμοδιότητα	N;NOM;SG	N;NOM;FEM;PL
vastuu	ευθύνες	vastuu	ευθύνη	N;NOM;SG	N;NOM;FEM;PL
vastuu	ευθύνη	vastuu	ευθύνη	N;NOM;SG	N;ACC;FEM;SG
vastuu	υπευθυνότητα	vastuu	υπευθυνότητα	N;NOM;SG	N;ACC;FEM;SG
varaa	βιβλιο	vara	βιβλιός	N;PRT;SG	N;NOM;NEUT;SG
varaa	βιβλίο	vara	βιβλίο	N;PRT;SG	N;NOM;NEUT;SG
varaa	απόθεμα	vara	απόθεμα	N;PRT;SG	N;NOM;NEUT;SG
varaa	ρεζέρβα	vara	ρεζέρβος	N;PRT;SG	N;NOM;FEM;SG
varaa	αποθεματικό	vara	αποθεματικός	N;PRT;SG	N;NOM;NEUT;SG
lane	lane	lane	lane	N;NOM;SG	
lane	λέιν	lane	λέιν	N;NOM;SG	
vaunun	τρόλεϊ	vaunu	τρόλεϊ	N;GEN;SG	N;NOM;NEUT;PL
vaunun	βαγόνι	vaunu	βαγόνι	N;GEN;SG	N;NOM;NEUT;SG
vaunun	άμαξα	vaunu	άμαξα	N;GEN;SG	N;NOM;FEM;SG
tiettyjen	ορισμένες	tietty	ορισμένος	ADJ;GEN;PL	ADJ;NOM;FEM;PL
googlen	google	google	google	N;GEN;SG	
kulutus	κατανάλωση	kulutus	κατανάλωση	N;NOM;SG	N;ACC;FEM;SG
ski	σκι	ski	σκι	PROPN;NOM;SG	
nilsson	νίλσον	nilssoan	νίλσον	N;NOM;SG	
