сараево	sarajeve	сараево	sarajev	ADV	N;INAN;NOM;MASC;SG
уелски	waleské	уелски	waleský	PROPN;INDF;MASC;SG	ADJ;NOM;NEUT;SG
майер	mayer	майер	mayer	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
майер	meyer	майер	meyer	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
франко	franco	франко	franco	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
мощ	sily	мощ	sila	N;INDF;FEM;SG	N;NOM;FEM;PL
клисура	rokliny	клисура	roklina	N;INDF;FEM;SG	N;NOM;FEM;PL
дарения	darcovstvo	дарение	darcovstvo	N;INDF;NEUT;PL	N;NOM;NEUT;SG
болни	chorý	болен	chorý	ADJ;INDF;PL	ADJ;ANIM;NOM;MASC;SG
болни	chorá	болен	chorý	ADJ;INDF;PL	ADJ;NOM;FEM;SG
болни	choré	болен	chorý	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
редовна	pravidelne	редовен	pravidelne	ADJ;INDF;FEM;SG	ADV
грузински	gruzínska	грузински	gruzínsky	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
грузински	gruzínsko	грузински	gruzínsko	ADJ;INDF;MASC;SG	N;NOM;NEUT;SG
поставено	umiestnená	поставя-(се)	umiestnený	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
поставено	umiestnené	поставя-(се)	umiestnený	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
кастро	castro	кастро	castro	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
обещава	sľuby	обещавам	sľub	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;MASC;PL
майчина	materský	майчина	materský	N;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
майчина	materinský	майчина	materinský	N;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG
майчина	materské	майчина	materský	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
отстранен	pozastavené	отстраня-(се)	pozastavený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
отстранен	pozastavená	отстраня-(се)	pozastavený	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
подпомагане	support	подпомагане	support	N;INDF;NEUT;SG	INTJ
подпомагане	podporiť	подпомагане	podporiť	N;INDF;NEUT;SG	V;PFV;POS;NFIN
подпомагане	podporovať	подпомагане	podporovať	N;INDF;NEUT;SG	V;IPFV;POS;NFIN
наркотици	liek	наркотик	liek	N;INDF;MASC;PL	N;INAN;NOM;MASC;SG
наркотици	droga	наркотик	droga	N;INDF;MASC;PL	N;NOM;FEM;SG
наркотици	drogu	наркотик	droga	N;INDF;MASC;PL	N;ACC;FEM;SG
душа	soul	душа	soul	N;INDF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
израелски	izraelských	израелски	izraelský	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
популярно	populárny	популярен	populárny	ADV	ADJ;ANIM;NOM;MASC;SG
популярно	obľúbené	популярен	obľúbený	ADV	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
популярно	populárna	популярен	populárny	ADV	ADJ;NOM;FEM;SG
обширни	rozsiahla	обширен	rozsiahnuť	ADJ;INDF;PL	V;PFV;FEM;SG;POS;PST;V.PTCP
обширни	rozsiahly	обширен	rozsiahly	ADJ;INDF;PL	ADJ;INAN;NOM;MASC;SG
обширни	rozsiahle	обширен	rozsiahle	ADJ;INDF;PL	N;NOM;NEUT;PL
джейсън	jasona	джейсън	jason	PROPN;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
джейсън	jason	джейсън	jason	PROPN;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
критики	kritika	критика	kritika	N;INDF;FEM;PL	N;NOM;FEM;SG
критики	kritike	критика	kritika	N;INDF;FEM;PL	N;DAT;FEM;SG
критики	kritiku	критика	kritika	N;INDF;FEM;PL	N;ACC;FEM;SG
критики	kritiku	критика	kritika	N;INDF;FEM;PL	N;ACC;FEM;SG
издържа	vydržali	издържа	vydržať	V;PFV;IND;SG;3;PST;FIN;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
