nie	niet	nie	niet	PART;NEG	ADV
był	was	być	zijn	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;SG;PST;FIN
jego	zijn	on	zijn	PRO;GEN;MASC;SG;3	V;PL;PRS;FIN
jego	its	on	its	PRO;GEN;MASC;SG;3	
center	centrum	center	centrum		N;NEUT;SG
center	centreren	center	centreren		V;NFIN
pod	under	pod	under	ADP	
cest	cest	cest	cest		
dyskusja	discussies	dyskusja	discussie	N;NOM;FEM;SG	N;PL
jak	zoals	jak	zoals	ADV	CONJ
jak	like	jak	lik	ADV	
też	ook	też	ook	PART	ADV
też	ook	też	ook	PART	ADV
polski	polen	polski	polen	ADJ;NOM;MASC;SG	PROPN;NEUT;SG
polski	polski	polski	polski	ADJ;NOM;MASC;SG	ADV
linki	links	linka	links	N;NOM;FEM;PL	ADJ
zewnętrzne	buitenste	zewnętrzny	buitenst	ADJ;NOM;NEUT;SG	N;MASC+FEM;SG
także	ook	także	ook	PART	ADV
cet	cet	cet	cet		
team	team	team	team		N;NEUT;SG
który	welke	który	welk	DET;NOM;MASC;SG	PRO
jednak	echter	jednak	echter	PART	ADV
również	ook	również	ook	PART	ADV
jej	haar	on	haar	PRO;GEN;FEM;SG;3	PRO;ACC;3
lat	lat	rok	lat	N;GEN;MASC;PL	N;MASC+FEM;SG
lat	jaar	rok	jaar	N;GEN;MASC;PL	N;NEUT;SG
brak	gemis	brak	gemis	V;IND;PRS;FIN	N;NEUT;SG
brak	gebrek	brak	gebrek	V;IND;PRS;FIN	N;NEUT;SG
brak	afwezigheid	brak	afwezigheid	V;IND;PRS;FIN	N;MASC+FEM;SG
podczas	terwijl	podczas	terwijl	ADP	CONJ
była	was	być	zijn	V;IPFV;FEM;IND;SG;PST;FIN;ACT	V;SG;PST;FIN
które	welke	który	welk	DET;ACC;MASC;SG	PRO
września	september	wrzesień	september		PROPN;MASC+FEM;SG
ich	hun	on	hun	PRO;GEN;MASC;PL;3	PRO;ACC;3
ich	hen	on	hen	PRO;GEN;MASC;PL;3	PRO;ACC;3
ich	ich	on	ich	PRO;GEN;MASC;PL;3	N;MASC+FEM;SG
stycznia	januari	styczeń	januari	N;GEN;MASC;SG	PROPN;MASC+FEM;SG
tylko	alleen	tylko	alleen	PART	ADV
tylko	enkel	tylko	enkel	PART	PRO
tylko	slechts	tylko	slechts	PART	ADV
tylko	gewoon	tylko	gewoon	PART	ADJ
października	oktober	październik	oktober	N;GEN;MASC;SG	PROPN;MASC+FEM;SG
października	october	październik	october	N;GEN;MASC;SG	PROPN;MASC+FEM;SG
maja	mogen	mieć	mogen		V;PL;PRS;FIN
maja	may	mieć	may		
maja	mei	mieć	mei		PROPN;MASC+FEM;SG
maja	mag	mieć	mogen		V;SG;PRS;FIN
maja	moge	mieć	mogen		V;SG;PRS;FIN
maja	maya	mieć	maya		N;MASC+FEM;SG
maja	maja	mieć	maja		N;MASC+FEM;SG
miasta	steden	miasto	stad	N;GEN;NEUT;SG	N;PL
zobacz	weergave	zobaczyć	weergave	V;PFV;IMP;SG;2;FIN;ACT	N;MASC+FEM;SG
zobacz	uitzicht	zobaczyć	uitzicht	V;PFV;IMP;SG;2;FIN;ACT	N;NEUT;SG
nad	nad	nad	nad	ADP	N;MASC+FEM;SG
polsce	polen	polska	polen	ADV	PROPN;NEUT;SG
już	al	już	al	PART	ADV
już	reeds	już	reeds	PART	ADV
grudnia	december	grudzień	december		PROPN;MASC+FEM;SG
marca	maart	marza	maart		PROPN;MASC+FEM;SG
marca	marcheren	marza	marcheren		V;NFIN
marca	marc	marza	marc		N;MASC+FEM;SG
może	mogen	móc	mogen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PL;PRS;FIN
może	may	móc	may	V;IPFV;IND;SG;3;PRS;FIN;ACT	
może	mei	móc	mei	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN;MASC+FEM;SG
może	mag	móc	mogen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
może	moge	móc	mogen	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
może	misschien	móc	misschien	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADV
sierpnia	augustus	sierpień	augustus	N;GEN;MASC;SG	PROPN;MASC+FEM;SG
było	was	być	zijn	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	V;SG;PST;FIN
