edgar	edgar	edgare	edgar	N;MASC	
raffaello	rafael	raffaello	rafael	N;MASC;SG	
raffaello	raffaello	raffaello	raffaello	N;MASC;SG	
memorial	memorial	memorial	memorial	N;MASC;SG	
berlusconi	berlusconis	berluscone	berlusconis	N;MASC;PL	N;INDF;MASC+FEM;SG
berlusconi	berlusconi	berluscone	berlusconi	N;MASC;PL	N;INDF;MASC+FEM;SG
aurelio	aurelio	aurelio	aurelio	N;MASC;SG	
difficili	svært	difficile	svær	ADJ;PL	ADJ;INDF;NEUT;SG
difficili	vanskelig	difficile	vanskelig	ADJ;PL	ADJ;INDF;MASC+FEM;SG
difficili	vanskeligt	difficile	vanskeligt	ADJ;PL	ADJ;INDF;NEUT;SG
difficili	svær	difficile	svær	ADJ;PL	ADJ;INDF;MASC+FEM;SG
tifosi	vifter	tifoso	vifter	N;MASC;PL	V;IND;PRS;FIN;ACT
tifosi	støtter	tifoso	støtte	N;MASC;PL	V;IND;PRS;FIN;ACT
ucraino	ukrainske	ucraino	ukrainsk	ADJ;MASC;SG	ADJ;PL
giù	down	giù	down	ADJ;MASC;SG	
giù	ned	giù	ned	ADJ;MASC;SG	ADV
giù	nede	giù	nede	ADJ;MASC;SG	ADV
tessuti	vævet	tessuto	væve	N;MASC;PL	V;INDF;SG;PST;V.PTCP
tessuti	væv	tessuto	væv	N;MASC;PL	N;INDF;NEUT;SG
tessuti	stof	tessuto	stof	N;MASC;PL	N;INDF;NEUT;SG
tessuti	stof	tessuto	stof	N;MASC;PL	N;INDF;NEUT;SG
finalisti	finalist	finalista	finalist	N;MASC;PL	N;INDF;MASC+FEM;SG
allan	allan	allan	allan	N;MASC;SG	
mina	mina	mina	mina	N;FEM;SG	
incrociatore	krydser	incrociatore	krydse	N;MASC;SG	V;IND;PRS;FIN;ACT
nacional	nacional	nacional	nacional	N;FEM;SG	
essenziale	væsentlige	essenziale	væsentlig	ADJ;SG	ADJ;PL
immediato	umiddelbart	immediato	umiddelbart	ADJ;MASC;SG	ADV
leggeri	tænd	leggero	tænd	ADJ;MASC;PL	V;IMP
leggeri	light	leggero	light	ADJ;MASC;PL	
leggeri	let	leggero	let	ADJ;MASC;PL	ADJ;INDF;SG
leggeri	lys	leggero	lys	ADJ;MASC;PL	N;INDF;NEUT;SG
coinvolti	involveret	coinvolgere	involvere	V;MASC;PL;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
local	lokale	local	lokal	N	ADJ;PL
local	lokalt	local	lokalt	N	ADV
local	lokal	local	lokal	N	ADJ;INDF;MASC+FEM;SG
local	local	local	local	N	
carbone	carbon	carbone	carbon	N;MASC;SG	
adriatico	adriaterhavet	adriatico	adriaterhavet	ADJ;MASC;SG	N;DEF;NEUT;SG
adriatico	adriatico	adriatico	adriatico	ADJ;MASC;SG	
adrian	adrian	adrian	adrian	N;FEM;SG	
regolari	regelmæssigt	regolare	regelmæssigt	ADJ;PL	ADV
regolari	regelmæssig	regolare	regelmæssig	ADJ;PL	ADJ;INDF;MASC+FEM;SG
famose	berømt	famoso	berømt	ADJ;FEM;PL	ADJ;INDF;SG
famose	berømtheder	famoso	berømthed	ADJ;FEM;PL	N;INDF;MASC+FEM;PL
famose	kendt	famoso	kendt	ADJ;FEM;PL	ADJ;INDF;SG
fiamme	flamme	fiamma	flamme	N;FEM;PL	N;INDF;MASC+FEM;SG
fiamme	flammen	fiamma	flamme	N;FEM;PL	N;DEF;MASC+FEM;SG
comunisti	kommunist	comunista	kommunist	N;MASC;PL	N;INDF;MASC+FEM;SG
comunisti	kommunistiske	comunista	kommunistisk	N;MASC;PL	ADJ;PL
comunisti	kommunistisk	comunista	kommunistisk	N;MASC;PL	ADV
gestita	forvaltede	gestire	forvalte	V;FEM;SG;PST;V.PTCP	V;PL;PST;V.PTCP
seattle	seattle	seattla	seattle	N;MASC;SG	
nathan	nathan	nathan	nathan	N;SG	
topolino	mickey	topolino	mickey	N;MASC;SG	
topolino	mouse	topolino	mouse	N;MASC;SG	
wang	wang	wang	wang	N;MASC;SG	
sedici	sixteen	sedici	sixteen	NUM	
levi	levi	leve	levi	N;MASC;SG	
crimine	forbrydelser	crimine	forbrydelse	N;MASC;SG	N;INDF;MASC+FEM;PL
ispirata	inspirerede	ispirare	inspirere	V;FEM;SG;PST;V.PTCP	V;PL;PST;V.PTCP
empire	empire	empire	empire	N;SG	
iscritti	tilmeldte	iscritto	tilmelde	N;MASC;PL	V;PL;PST;V.PTCP
iscritti	tilmeldt	iscritto	tilmelde	N;MASC;PL	V;INDF;SG;PST;V.PTCP
taglia	cut	taglia	cut	N;FEM;SG	
taglia	skære	taglia	skære	N;FEM;SG	V;NFIN;ACT
taglia	skåret	taglia	skære	N;FEM;SG	V;INDF;SG;PST;V.PTCP
taglia	str	taglia	str	N;FEM;SG	
orange	orange	orangia	orange	N;FEM;SG	ADJ
rettangolare	rektangel	rettangolare	rektangel	ADJ;SG	N;INDF;MASC+FEM;SG
rettangolare	rektangulær	rettangolare	rektangulær	ADJ;SG	N;INDF;MASC+FEM;SG
