של	shel
את	ai
את	te
את	tu
על	despre
קטגוריה	categoria
קטגוריה	categorii
קטגוריה	categorie
עם	cu
גם	prea
זה	asta
זה	aceasta
זה	că
זה	asta
זה	aia
היא	ea
שיחה	conversatie
שיחה	conversație
שיחה	sună
שיחה	suna
שיחה	apel
שיחה	call
לאחר	dupa
לאחר	după
בין	bean
בין	fasole
בין	inter
בין	intre
בין	între
כל	toti
כל	toți
כל	toate
כל	tot
כל	oricare
כל	orice
כי	deoarece
יותר	mai
ישראל	israel
ישראל	israelului
ישראל	israelul
אך	dar
עד	până
עד	până
יש	ura
שם	acolo
שם	nume
שם	numele
שם	denumire
שם	name
בית	beit
בית	acasa
בית	casă
בית	acasă
בית	home
בית	house
בית	casa
בית	casă
הם	au
הם	ei
הם	ele
אשר	asher
אשר	escher
אשר	usher
אשר	care
אשר	confirma
אשר	confirmă
אשר	confirmare
אשר	confirm
כמו	ca
כמו	like
אחד	una
אחד	unul
אחד	unu
שמאל	stâng
שמאל	stânga
שמאל	stanga
שמאל	stînga
קישורים	linkuri
קישורים	legaturi
קישורים	linkurile
קישורים	legături
חיצוניים	extern
חיצוניים	externe
חיצוניים	externi
חיצוניים	externă
חיצוניים	exterior
הברית	alianta
הברית	alianță
הברית	alianța
מספר	numar
מספר	număr
מספר	numărul
בו	el
בו	bau
בו	boo
היו	erau
רק	doar
רק	numai
רק	doar
כאשר	cand
כאשר	când
אותו	el
בן	ben
בן	fiule
בן	fiul
בן	fiu
שלו	lui
שני	shani
שני	doua
שני	doi
שני	două
שני	luni
שני	lunea
לו	lew
לו	lou
מה	ce
העולם	lumea
העולם	lume
העולם	world
העיר	oraș
העיר	oras
העיר	oraşul
העיר	oraş
העיר	city
העיר	oras
העיר	oraș
העיר	oraş
העיר	oraşul
העיר	orașul
כן	da
כן	mda
כן	daa
כן	da
שנים	ani
שנים	anii
אף	nasul
אף	nas
אף	nasu
אף	fep
רבים	multi
רבים	mulți
רבים	multe
רבים	plural
אבל	dar
בה	ea
אין	niciuna
אביב	aviv
אביב	primavara
אביב	primăvară
אביב	primăvara
אביב	izvor
אביב	spring
במאי	may
במאי	director
במאי	regizor
שנה	anul
שנה	an
שנה	ani
שנה	anii
נולד	nascut
נולד	născută
נולד	născut
הערות	note
הערות	comentarii
הערות	comentariile
הערות	observații
חלק	parte
חלק	partea
חלק	netede
חלק	neted
חלק	lină
חלק	netedă
לפני	inainte
לפני	înainte
אחת	una
