václav	václav
valdkond	domain
valdkond	tartomány
valdkond	terület
valdkond	környék
konkurentsi	versengés
konkurentsi	konkurencia
konkurentsi	verseny
vulgaris	vulgaris
vicente	vicente
liu	liu
johansson	johansson
jälgib	monitorok
jälgib	monitor
marge	marge
stein	stein
pen	pen
pen	tollat
pen	toll
arendab	fejleszti
arendab	fejlődik
ungarlased	magyarok
germain	germain
kommentaar	hozzászólás
kommentaar	megjegyzés
sean	sean
shanghai	shanghai
armastaja	szerető
orange	orange
orange	narancssárga
orange	narancs
sõnaraamat	szótár
tuld	tűz
viimasena	utoljára
viimasena	utolsónak
viimasena	last
viimasena	utolsó
odavam	legolcsóbb
odavam	olcsóbb
odavam	olcsóbban
edge	edge
kiili	szitakötő
individuaalne	egyén
individuaalne	egyéni
myspace	myspace
robot	robot
geneetiliselt	genetikailag
pilv	felhő
pilv	cloud
autosid	autókat
autosid	autók
autosid	kocsik
litsents	engedély
litsents	jogosítvány
litsents	jogosítványt
litsents	engedély
kristlus	kereszténység
java	java
opel	opel
esinemise	előfordulása
nero	nero
pakkumise	gyengéd
pakkumise	pályázati
pakkumise	pályázat
säilitab	megőrzi
säilitab	megőrzi
säilitab	fenntartja
thorpe	thorpe
mir	mir
konsul	konzul
rõõm	gyönyör
rõõm	öröm
rõõm	élvezet
rõõm	örülök
rõõm	joy
rõõm	öröm
rõõm	örömöt
olümpia	olimpiai
dünaamiline	dinamikus
owen	owen
järg	folytatás
seen	gomba
seen	gombák
thor	thor
agentuuri	ügynökség
sang	sang
sang	énekelt
sang	énekeltem
terav	sharp
terav	éles
foorum	fórum
foorum	fórumon
luuletus	vers
luuletus	verset
õpetab	tanít
õpetab	tanítja
väidetud	igényelt
väidetud	állította
orto	orto
traditsioonilised	hagyományos
traditsioonilised	tradicionális
sõnumid	üzenetek
sõnumid	üzeneteket
timothy	timothy
cat	cica
cat	macska
kajastab	tükrözze
kajastab	tükrözi
gnu	gnu
faktid	tények
faktid	tényállás
täpsed	pontos
pete	pete
diameeter	átmérője
diameeter	átmérő
diameeter	átmérőjű
gloria	gloria
kursused	tanfolyam
kursused	tanfolyamok
suomen	suomen
constantin	constantin
horisontaalselt	vízszintesen
suurenemine	növekedés
suurenemine	növelése
suurenemine	emelkedés
suurenemine	növelje
triinu	ella
triinu	ellát
vassiljev	vasziljev
léon	léon
strauss	strauss
institutsioonid	intézmények
romantiline	romantikus
uhke	büszke
uhke	díszes
kirjutades	gépelni
haruldased	ritka
vista	vista
kohvi	kávét
kohvi	kávé
marianne	marianne
tegija	teremtő
tegija	készítő
jeemeni	jemen
jeemeni	jemeni
omar	omar
pinnas	talajban
pinnas	talaj
kodakondsus	állampolgársága
kodakondsus	állampolgárság
kodakondsus	polgárság
kodakondsus	állampolgárság
ajavahemik	időszak
ajavahemik	időtartam
ajavahemik	periódus
giulio	giulio
standardid	standardok
standardid	előírások
standardid	szabványok
allveelaev	tengeralattjáró
albumid	albumok
pühendunud	elkötelezett
pühendunud	lekötött
pühendunud	elkövetett
pühendunud	elkötelezett
tselluloosi	cellulóz
liigitada	osztályozza
tasapisi	lassan
romano	romano
resolutsioon	állásfoglalás
resolutsioon	határozat
resolutsioon	felbontás
andrzej	andrzej
philadelphia	philadelphiában
philadelphia	philadelphia
philadelphia	philadelphiai
oulu	oulu
mürgine	mérgező
mürgine	toxikus
mürgine	mérgező
väärt	érdemes
väärt	megéri
väärt	worth
tapmine	mészárlás
tapmine	vágás
tapmine	gyilkol
tapmine	gyilkolás
esa	esa
read	sorok
read	vonalak
read	sorok
michele	michele
korsika	korzikai
korsika	corsica
kaksteist	twelve
kaksteist	tizenkettő
ekspert	szakember
ekspert	szakértő
ökoloogiline	ökológiai
sool	só
sool	sót
sool	sós
jung	jung
müük	eladások
müük	eladás
müük	értékesítés
müük	értékesítési
müük	vásár
müük	eladó
müük	értékesítés
müük	eladás
vähendamine	csökkentést
vähendamine	csökkentése
vähendamine	csökkenés
vähendamine	csökkentés
vähendamine	csökkentése
smithi	kovács
smithi	smith
smart	okos
smart	intelligens
smart	smart
viljakas	termékeny
viljakas	termékeny
viljakas	gyümölcsöző
hell	gyengéd
hell	szelíd
kokkupõrge	ütközés
kokkupõrge	becsapódás
kokkupõrge	hatás
kokkupõrge	hatása
kokkupõrge	ütközés
paber	papír
alasti	meztelenül
alasti	meztelen
alasti	pucér
alasti	meztelenül
alasti	meztelen
sammas	oszlop
sammas	pillér
sammas	oszlop
mitt	mitt
maatriks	mátrix
neljandaks	negyedszer
neljandaks	negyedik
parameeter	paraméter
parameeter	paraméterek
žanr	műfaj
stella	stella
oskuste	szakértelem
oskuste	képesség
oskuste	készség
edutult	sikertelenül
sinised	kék
sinised	blue
schultz	schultz
lapselaps	unoka
lapselaps	unokája
lapselaps	unoka
lapselaps	unoka
lapselaps	unokája
