ngc	ngc
kao	like
kao	beğen
kao	gibi
koji	kimler
koji	who
koji	kim
također	ayrica
također	ayrıca
katalog	katalog
katalog	kataloğu
katalog	katalog
katalog	kataloğu
spisak	liste
spisak	listesi
spisak	listeyi
galaksija	galaxy
galaksija	galaksi
vanjski	dış
vanjski	harici
koja	hangi
koja	hangisi
što	ne
nalazi	bulgular
nalazi	bulur
nalazi	buluyor
bio	bio
bio	biyo
bio	biyografi
prečnik	çapı
gdje	nereye
gdje	nerde
gdje	nere
gdje	nerede
broj	rakam
broj	numara
broj	numarası
broj	sayı
oko	hakkında
oko	yaklaşık
oko	göz
oko	gözü
oko	gözün
oko	çevresinde
oko	çevrede
oko	etrafta
oko	etrafında
mjesto	yer
nakon	sonrası
nakon	ardından
nakon	sonrasında
nakon	sonra
nakon	uyan
nakon	uyandır
pogledajte	kontrol
pogledajte	çek
pogledajte	şah
sajtu	site
sajtu	sitede
poznat	bilinir
poznat	bilinen
poznat	meşhur
poznat	ünlü
izvještaj	şikayet
izvještaj	rapor
ali	ama
ali	fakat
udaljenost	uzaklık
udaljenost	mesafeler
udaljenost	mesafe
apsolutna	mutlak
pomak	vardiya
grupa	gurup
grupa	grup
grupa	grubu
spiralna	sarmal
spiralna	spiral
pop	pop
vidljivo	görünür
vidljivo	görülebilir
minuta	dakikalar
minuta	dakika
minuta	dakika
minuta	dakikası
općine	belediyeler
najmanji	mondo
mag	mag
novi	yeni
sadrži	içerdiği
sadrži	içerir
sadrži	içeriyor
zvijezda	yıldız
zvijezda	yıldızlı
zvijezda	star
zvijezda	yıldız
zvijezda	yıldızlar
zvijezda	yıldızları
može	can
ima	ima
licenca	ehliyet
licenca	lisans
com	com
stadion	estadio
stadion	macron
stadion	stadyumu
stadion	stadyum
kod	kodu
kod	şifre
kod	kod
svg	svg
pod	altında
pod	altinda
pod	altına
sastavu	kompozisyon
isbn	isbn
zbog	vadesi
zbog	nedeniyle
samo	yalnızca
samo	sadece
samo	sadece
samo	just
godina	yıllarca
godina	yıllardır
godina	yıllar
godina	yılların
godina	seneler
godina	yıl
godina	yılı
godina	sene
prvo	öncelikle
prvo	önce
prvo	ilk
prvo	once
hiljada	bin
hiljada	binlik
zavod	enstitüsü
zavod	enstitü
sve	herşey
sve	herşeyi
sve	hersey
sve	all
sve	hepsini
sve	tamamı
sve	hepsi
sve	tümü
zemlje	ülkeler
zemlje	ülkelere
zemlje	ülkeleri
brzina	hız
brzina	hızlı
brzina	hız
brzina	sürat
brzina	speed
brzina	hızı
naselje	yerleşim
naselje	semt
naselje	komşuluk
naselje	mahalle
više	daha
više	devamı
više	more
prvi	öncelikle
prvi	önce
prvi	ilk
prvi	once
deset	on
tip	guy
tip	adam
tip	tipi
tip	tip
tip	türü
tip	tür
tip	type
odnos	oranı
odnos	oran
između	arasında
između	arasına
između	arası
između	arasındaki
sljedeći	sonraki
sljedeći	sırada
sljedeći	sıradaki
lokacija	yer
lokacija	konumu
lokacija	konum
lokacija	yeri
lokacija	mekanlar
lokacija	konumlar
lokacija	yerler
lokacija	konumları
lokacija	yerleri
svjetlost	işık
svjetlost	hafif
svjetlost	light
svjetlost	nur
svjetlost	aydınlık
svjetlost	aydınlık
svjetlost	parlaklık
masa	kitle
masa	ayin
masa	toplu
masa	kütle
masa	kalabalık
masa	masa
baza	üs
baza	baz
baza	üssü
baza	taban
objekti	tesisler
objekti	tesisleri
objekti	olanaklar
objekti	imkanlar
objekti	tesis
objekti	nesneler
objekti	nesne
objekti	nesneleri
pozicija	konum
pozicija	mevki
pozicija	pozisyon
pozicija	pozisyon
karta	harita
karta	haritası
karta	bilet
karta	kartı
karta	kart
projekt	proje
projekt	projesi
online	çevrimiçi
online	internette
online	online
dimenzije	boyutlar
dimenzije	boyutları
nasa	nasa
messier	messier
night	gece
night	geceler
night	night
kako	nasil
kako	nası
kako	nasıl
atlas	atlas
sky	gökyüzü
sky	gök
sky	sky
dio	kısım
dio	parçası
dio	bölüm
dio	part
dio	kısmen
jedan	biri
jedan	bir
bilo	bilo
bilo	herhangi
astronomska	astronomik
radijalna	radyal
interaktivni	etkileşimli
interaktivni	interaktif
style	tarz
style	stil
style	tarzı
style	biçim
napravio	yapılmış
napravio	yapıldı
rezultat	puan
rezultat	skor
rezultat	sayı
rezultat	sonuç
otkriće	keşfi
otkriće	keşif
otkriće	discovery
grad	town
grad	kasaba
grad	şehir
grad	sehir
grad	city
grad	şehir
tokom	esnasında
tokom	sırasında
vrijeme	zaman
vrijeme	vakit
vrijeme	süre
vrijeme	time
stranica	sayfaya
stranica	sayfa
stranica	sayfada
stranica	sayfası
stranica	sayfayı
stranica	sayfaları
stranica	sayfalar
dva	iki
sastav	kompozisyon
log	optional
log	kütük
log	günlük
hrvatska	hırvatistan
ukupno	toplam
ugc	ugc
msg	msj
baz	baz
baz	buzz
županija	şehristanı
županija	ilçe
županija	county
knjiga	kitap
knjiga	kitapları
knjiga	kitap
knjiga	kitaplar
tri	üç
tri	three
bosna	bosna
bili	billie
prije	önceki
prije	önceden
prije	önce
prije	öncesi
prije	öncesinde
toga	bu
toga	bunu
jer	cünkü
jer	çünkü
protiv	karsi
protiv	aleyhinde
protiv	karşı
ime	adınız
ime	isim
ime	ad
ime	adın
ime	adı
nekoliko	birkaç
nekoliko	çifti
nekoliko	çift
nekoliko	birkaç
nekoliko	birkaçı
kasnije	sonradan
kasnije	sonra
stare	eski
stare	yaşlı
stare	old
stare	ihtiyar
jpg	jpg
republika	cumhuriyet
hercegovina	hersek
autor	yazar
autor	yazarı
strane	taraflar
strane	yanları
strane	taraf
http	http
drugi	ikinci
drugi	ikincisi
drugi	diğer
drugi	diğeri
drugi	öteki
drugi	diger
drugi	diger
drugi	diğerleri
drugi	diğerlerini
drugi	başkaları
imao	vardı
prečkasta	çubuklu
tim	tim
tim	team
tim	ekip
tim	takım
danas	bugün
danas	bugünde
danas	bügün
danas	bugun
iako	gerçi
iako	gerçi
bih	bh
bez	olmadan
bez	onsuz
koristi	kullanın
koristi	kullanımı
koristi	kullanım
koristi	kullanmak
koristi	kullan
koristi	kullanılan
koristi	kullanılmış
koristi	kullanıldı
koristi	kullanılır
preko	üzeri
preko	bitti
