של	shel
את	sinä
על	noin
קטגוריה	kategoria
קטגוריה	luokan
קטגוריה	luokka
עם	mukaan
עם	mukana
עם	with
עם	kanssa
גם	lisäksi
גם	myöskin
גם	myös
גם	liian
גם	too
זה	tämän
זה	tätä
זה	tästä
זה	tämä
זה	tuo
זה	että
היא	hän
היה	oli
היה	oliko
שיחה	keskustelua
שיחה	keskustelu
שיחה	keskustelun
שיחה	kutsu
שיחה	soita
שיחה	puhelu
לאחר	jälkeen
לאחר	after
בין	papua
בין	bean
בין	inter
בין	väliin
בין	välillä
בין	välissä
כל	kaikille
כל	kaikki
כי	koska
יותר	lisää
יותר	enemmän
ישראל	israelin
ישראל	israel
ישראל	israelista
ישראל	israelissa
אך	mutta
עד	till
עד	kunnes
עד	kunnes
יש	jee
שם	tuolla
שם	siellä
שם	nimi
שם	nimeä
בית	beit
בית	kotiin
בית	kodin
בית	kotona
בית	koti
בית	house
בית	talo
בית	talon
הם	ne
הם	he
הייתה	oli
הייתה	oliko
אשר	asher
אשר	escher
אשר	usher
אשר	jonka
אשר	joka
אשר	jota
אשר	johon
אשר	jotka
אשר	vahvistaa
אשר	vahvista
כמו	tykkää
כמו	kuten
כמו	kuin
אחד	yks
אחד	yksi
אחד	yhden
אחד	one
שמאל	vasemmalle
שמאל	vasen
שמאל	vasemmalla
קישורים	linkit
קישורים	yhteydet
קישורים	linkkejä
קישורים	linkkien
חיצוניים	ulkoisen
חיצוניים	ulkoinen
חיצוניים	ulkoiset
חיצוניים	ulkopuolinen
הברית	liitto
הברית	allianssi
מספר	lukumäärä
מספר	numero
מספר	luku
בו	hänet
בו	boo
היו	olivat
היו	olivatko
רק	ainoastaan
רק	vain
רק	vain
כאשר	kun
כאשר	milloin
אותו	hänet
בן	ben
בן	benin
בן	poika
שלו	hänen
שלו	sen
שני	toisena
שני	toiseksi
שני	toinen
שני	kaksi
שני	kaks
שני	maanantaina
שני	maanantai
לו	lew
לו	lou
מה	mitä
מה	mikä
העולם	maailmassa
העולם	maailma
העולם	maailmaa
העולם	maailman
העולם	world
העולם	maailmaan
העיר	kaupunki
העיר	city
העיר	kaupunki
העיר	paikkakunta
במהלך	aikana
כן	kyllä
שנים	vuotta
שנים	vuodet
שנים	vuosien
שנים	vuosia
אף	nenä
אף	nenän
אף	nenää
רבים	monet
רבים	monia
רבים	monta
רבים	moni
רבים	monikossa
אבל	mutta
בה	hänen
אביב	avivin
אביב	kevättä
אביב	kevään
אביב	kevät
במאי	touko
במאי	toukokuu
במאי	voi
במאי	toukokuun
במאי	toukokuuta
במאי	johtaja
במאי	ohjaaja
שנה	vuoden
שנה	vuosi
שנה	vuonna
שנה	vuotta
שנה	vuodet
שנה	vuosien
שנה	vuosia
נולד	syntynyt
נולד	syntyneet
נולד	syntyi
הערות	toteaa
הערות	muistiinpanot
הערות	muistiinpanoja
הערות	huomautuksia
הערות	huomautukset
הערות	kommentit
הערות	kommentteja
הערות	huomautuksia
הערות	huomautukset
חלק	osa
חלק	osaa
חלק	osittain
חלק	sileä
חלק	sujuvasti
לפני	ennen
אחת	yks
אחת	yksi
אחת	yhden
אחת	one
ביולי	heinäkuu
ביולי	heinäkuussa
ביולי	heinäkuun
ביולי	heinä
ביולי	heinäkuuta
שוליים	marginaali
להיות	olemisen
להיות	oleminen
באוקטובר	lokakuussa
באוקטובר	lokakuun
באוקטובר	lokakuu
באוקטובר	mma
באוקטובר	lokakuu
בשם	nimeltään
בשם	nimetty
אותה	hänen
החל	alkanut
החל	alkoi
החל	aloitti
החל	aloitetaan
החל	alkaen
החל	aloittaminen
החל	aloitus
החל	alkaa
הרב	herb
ארצות	maissa
ארצות	maat
ארצות	valtiot
ארצות	maiden
בינואר	tammikuu
בינואר	tammikuussa
בינואר	tammikuun
בינואר	tammikuuta
במרץ	marssi
במרץ	maaliskuu
במרץ	maaliskuuta
במרץ	marssia
ראש	head
ראש	pää
ראש	päätä
ראש	pään
ראש	rush
חיים	life
חיים	elämää
חיים	elämän
חיים	elämä
חיים	chaim
חיים	haim
המאה	vuosisadan
המאה	vuosisata
בנובמבר	marraskuuta
בנובמבר	marraskuussa
בנובמבר	marraskuu
בדצמבר	joulukuu
בדצמבר	joulukuussa
בדצמבר	joulukuuta
לי	leen
לי	lee
תל	puh
תל	tel
בבית	kotiin
בבית	kodin
בבית	kotona
בבית	koti
ערך	arvoa
ערך	arvo
בפברואר	helmikuuta
בפברואר	helmikuussa
בפברואר	helmikuu
אלו	nämä
אלו	näitä
זמן	aika
זמן	ajan
זמן	aikaa
אחר	muu
אחר	muut
בני	benny
בני	poika
בעיקר	lähinnä
בעיקר	pääosin
בעיקר	pääasiallisesti
בעיקר	pääasiassa
בעיקר	lähinnä
בעיקר	enimmäkseen
בעיקר	useimmiten
בעיקר	pääosin
בעיקר	pääasiassa
אתר	sivuston
אתר	sivusto
אתר	verkkosivusto
אתר	sivuston
אתר	sivusto
אתר	eetteriin
ללא	ilman
שונים	erilaiset
שונים	erilainen
שונים	eri
שונים	erilaista
אדם	ihminen
אדם	henkilö
אדם	henkilöä
אדם	adam
אדם	ihmisen
אדם	ihminen
אדם	inhimillinen
אדם	mies
אדם	äijä
כלל	sääntö
כלל	sääntöä
עוד	lisää
עוד	enemmän
דבר	puhua
דבר	puhu
דבר	puhetta
דבר	puhua
דבר	puhu
אחרים	muu
אחרים	muut
אחרים	muut
אחרים	toiset
אחרים	muita
ספר	kirja
ספר	kirjaa
ספר	varaa
ספר	parturi
ספר	kerro
נגד	vastoin
נגד	vastaan
לה	hänen
זכה	voitin
זכה	voitti
זכה	voittanut
אחרי	jälkeen
אחרי	after
אולם	kuitenkin
הן	ne
הן	he
יום	päivä
יום	päivän
יום	hume
אלה	nämä
אלה	näitä
אלה	ella
אלה	jumalatar
כבר	jo
כיום	nykyisin
כיום	nykyään
ירושלים	jerusalemin
ירושלים	jerusalemissa
המדינה	osavaltio
המדינה	valtion
המדינה	valtio
מקום	paikassa
מקום	paikka
מקום	place
מאוד	hyvin
מאוד	erittäin
יהודים	juutalaista
יהודים	juutalaiset
יהודים	juutalainen
יהודים	juutalaiset
יהודים	juutalaisia
רבות	monet
רבות	monia
רבות	monta
רבות	moni
כמה	osa
כמה	joitakin
כמה	jotkut
מטר	jalkojen
מטר	jalat
מטר	mittarit
מטר	metriä
מטר	metri
מטר	mittari
מטר	metriä
דרך	kautta
דרך	via
דרך	kautta
דרך	läpi
דרך	tapa
דרך	keino
דרך	way
שנת	vuoden
שנת	vuosi
שנת	vuonna
יכול	vois
יכול	voisi
יכול	voi
באמצעות	kautta
באמצעות	via
בעלי	aviomiehen
בעלי	aviomies
יחד	kimpassa
יחד	yhdessä
בשל	kypsä
בשל	kypsiä
פרס	palkkion
פרס	palkinto
פרס	palkkiota
פרס	palkkio
פרס	palkintoa
פרס	palkinto
פרס	palkinnon
פרס	palkintoa
פרס	palkinto
ראו	rao
דוד	dodd
דוד	setä
דוד	eno
דוד	david
בעל	baal
בעל	aviomiehen
בעל	aviomies
שלה	hänen
בנוסף	lisäksi
בנוסף	plus
בנוסף	plussaa
תחת	perse
תחת	perse
תחת	alta
תחת	alle
תחת	alla
תמונה	kuvaa
תמונה	kuva
תמונה	valokuva
תמונה	kuva
תמונה	kuvaa
תמונה	kuva
תמונה	kuvan
כתב	lehtimies
כתב	toimittaja
כתב	reportteri
כתב	kirjoitti
כתב	kirjoitin
עצמו	itse
עצמו	itseään
עצמו	itsensä
עצמו	itsessään
עצמו	itsestään
הקבוצה	konserni
הקבוצה	ryhmän
הקבוצה	ryhmä
הערך	arvoa
הערך	arvo
היום	tänään
היום	today
רבי	rabbi
מי	kuka
מי	ketä
מי	who
מי	joka
למרות	huolimatta
למרות	vaikka
למרות	tosin
למרות	vaikkakin
למרות	vaikka
למרות	tosin
למרות	vaik
אחרות	muut
אחרות	toiset
אחרות	muita
החברה	society
החברה	yhteiskunta
החברה	yhteiskunnan
החברה	yritys
החברה	yhtiö
החברה	seura
החברה	komppania
המלחמה	sodan
המלחמה	sotaa
המלחמה	sota
שונות	erilaiset
שונות	erilainen
שונות	eri
שונות	erilaista
שונות	sekalaiset
שונות	erilaiset
הארץ	maa
הארץ	maapallo
הארץ	maan
מערכת	järjestelmän
מערכת	systeemi
מערכת	järjestelmä
מערכת	system
תאריך	päivämäärä
תאריך	päiväys
תאריך	treffit
